eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
10,5,scenario_macro,185,4,0.8877139708065904,0.987415023659554,1.1294186157365187,32.048729812728794,37.23479919012076,13.230759920027973,10.724698607910916,32.048729812728794,37.23479919012076,13.230759920027973,10.724698607910916,0.7277467437154961,10.569229335884115,30.046323529411765,0.5996732026143791,0.2647058823529412,0.43218954248366015
10,10,scenario_macro,185,4,0.8914619879064671,0.9899991275772873,0.9410925500748857,12.538938681642305,20.436357084780372,12.137086280090648,9.819340126668605,12.538938681642305,20.436357084780372,12.137086280090648,9.819340126668605,0.6654452122700396,9.819340126668605,31.59803921568627,0.6045751633986929,0.5441176470588235,0.5743464052287581
10,15,scenario_macro,185,4,0.9014008398026088,0.9897503990751002,0.8919077782319521,6.8396002027442995,14.849341075834824,11.772385947939812,9.313455980918734,6.8396002027442995,14.849341075834824,11.772385947939812,9.313455980918734,0.5949264441410351,9.313455980918734,28.11862745098039,0.5849673202614379,0.9264705882352942,0.755718954248366
10,20,scenario_macro,185,4,0.9144302569300311,0.9908180909092277,0.9293798103186592,6.634586500872029,13.551971492490571,11.67183160358374,7.685528625878788,6.634586500872029,13.551971492490571,11.67183160358374,7.685528625878788,0.5901982256833546,7.685528625878788,26.028431372549015,0.6513071895424837,0.9705882352941176,0.8109477124183007
15,-10,scenario_macro,185,4,0.8681602346451841,0.9766572841406213,1.3191206865500467,37.6209251279354,42.75634999855367,15.243601328246342,12.105189162863454,37.6209251279354,42.75634999855367,15.243601328246342,12.105189162863454,0.6132324677477646,12.035864969049426,30.077450980392157,0.5581699346405229,0.3382352941176471,0.448202614379085
15,-5,scenario_macro,185,4,0.8750059333311481,0.9800255521885288,1.2063894463282616,32.71824166375225,38.92361785311014,14.530284324098053,10.632545428160839,32.71824166375225,38.92361785311014,14.530284324098053,10.632545428160839,0.6297188770476175,10.632545428160839,29.978676470588233,0.6026143790849673,0.35294117647058826,0.47777777777777775
15,0,scenario_macro,185,4,0.8839240407835302,0.9836350459116103,1.1079612997954067,28.125231607002064,34.47310428314284,12.917856054019204,10.31864314483875,28.125231607002064,34.47310428314284,13.99964039533562,11.41399306496578,0.6849560956792584,10.359252321459833,29.614460784313728,0.6098039215686275,0.38235294117647056,0.49607843137254903
15,5,scenario_macro,185,4,0.8869980472653897,0.9908781832653761,0.9913862828431654,16.145495263137562,25.568291643664992,12.629966819677556,9.878713834155969,16.145495263137562,25.568291643664992,12.629966819677556,9.878713834155969,0.6890019705518808,9.878713834155969,35.39705882352941,0.6464052287581699,0.5147058823529411,0.5805555555555555
15,10,scenario_macro,185,4,0.9084616140924348,0.9908440208544391,0.8768185819903638,7.948169561675164,18.013356377965074,11.383939081308368,8.308805960623731,7.948169561675164,18.013356377965074,11.383939081308368,8.308805960623731,0.6346993420580328,8.308805960623731,33.32622549019608,0.6611111111111111,0.7058823529411765,0.6834967320261438
15,15,scenario_macro,185,4,0.9095570565351125,0.9920692414879222,0.8534177550549171,5.281854162764759,13.38014942879815,11.414816477306767,8.274187566450136,5.281854162764759,13.38014942879815,11.414816477306767,8.274187566450136,0.6327383615497443,8.274187566450136,33.96862745098039,0.6611111111111111,0.8823529411764706,0.7717320261437908
15,20,scenario_macro,185,4,0.9046098828895994,0.991165389219853,0.9068956902553812,6.22619104985273,12.507012908173207,11.674128204515073,9.010520179139013,6.22619104985273,12.507012908173207,11.674128204515073,9.010520179139013,0.6076946656068708,9.010520179139013,29.217156862745096,0.6169934640522875,1.0,0.8084967320261438
20,-10,scenario_macro,185,4,0.8734924990672182,0.9819559081902767,1.1476468051605462,15.525177708440104,23.377028300931993,14.150420352275871,11.516791506077974,15.525177708440104,23.377028300931993,16.296501311784127,13.682740986319823,0.6223992708414972,11.516791506077974,43.6578431372549,0.5826797385620915,0.5441176470588235,0.5633986928104575
20,-5,scenario_macro,185,4,0.8836733954963405,0.9845080917439202,1.0743322606823895,13.34220969383867,22.709692918073387,13.09590964246589,9.979146048215126,13.34220969383867,22.709692918073387,13.09590964246589,9.979146048215126,0.656177246586935,9.979146048215126,41.27450980392157,0.7081699346405229,0.5588235294117647,0.6334967320261438
20,0,scenario_macro,185,4,0.886153283642017,0.9889606390896912,0.9964306196282314,10.237574716290231,20.042821432545704,12.710459866326255,9.674255000128568,10.237574716290231,20.042821432545704,12.710459866326255,9.674255000128568,0.6543146051241486,9.674255000128568,44.04142156862745,0.6810457516339871,0.5735294117647058,0.6272875816993464
20,5,scenario_macro,185,4,0.9044717519021113,0.9927571979832018,0.9164206399306978,7.298763676071581,16.809583438733274,11.759528657344303,8.91835080081348,7.298763676071581,16.809583438733274,11.759528657344303,8.91835080081348,0.6483013410776258,8.91835080081348,42.484313725490196,0.6833333333333332,0.6617647058823529,0.6725490196078431
20,10,scenario_macro,185,4,0.9082969459586026,0.9928010114162608,0.8676000875965022,5.356175001353653,14.323770253190618,11.640852756265536,8.338631085512114,5.356175001353653,14.323770253190618,11.640852756265536,8.338631085512114,0.6466366683695908,8.338631085512114,42.60735294117647,0.6807189542483659,0.8382352941176471,0.7594771241830065
20,15,scenario_macro,185,4,0.9131219600346124,0.9944300964322805,0.8568238973408874,5.368719023229144,13.74897450991537,11.01949499236998,8.473756844236632,5.368719023229144,13.74897450991537,11.01949499236998,8.473756844236632,0.6476362856042134,8.473756844236632,40.48504901960784,0.6709150326797385,0.8382352941176471,0.7545751633986928
20,20,scenario_macro,185,4,0.9114665323719131,0.9939689950467445,0.8600816064129542,5.265633914410472,12.297710859016837,11.066094294923163,8.069532257637144,5.265633914410472,12.297710859016837,11.066094294923163,8.069532257637144,0.6361570762064723,8.069532257637144,35.3203431372549,0.6562091503267974,0.9411764705882353,0.7986928104575164
