eeg_snr_db,meg_snr_db,scenario,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
5,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.7929127820872243,0.9451565544462225,1.679916265383728,74.00419161293944,76.05989778369691,21.141666746007203,18.52279792703954,0.6731886031325497,18.14966272936288,30.955882352941178,74.00419161293944,76.05989778369691,21.141666746007203,18.52279792703954,0.35294117647058826,nan,nan
5,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8215341601853413,0.9090166856531442,1.691637210387428,48.33471625141982,49.29644495224958,20.825510187707025,16.6617880067908,0.6215326282861077,16.6617880067908,30.58823529411765,48.33471625141982,49.29644495224958,20.825510187707025,16.6617880067908,0.4117647058823529,nan,nan
5,-5,surface_only,case_weighted_within_scenario,68,1,0.9115366273545421,0.9430754756409607,1.647995672560924,75.07607857720221,78.06362112613301,nan,nan,0.5994741045386556,nan,28.764705882352942,75.07607857720221,78.06362112613301,nan,nan,nan,0.0,nan
5,0,deep_only,case_weighted_within_scenario,15,1,0.8086666666666666,0.9996095136670217,1.3545824513711209,nan,nan,11.877159872417497,8.161760557564724,0.9775944752441514,8.437902950712838,24.866666666666667,nan,nan,11.877159872417497,8.161760557564724,0.7333333333333333,nan,nan
5,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.8095079927266272,0.9579302486938334,1.5565783086724052,68.14551341682626,70.31666483923418,20.673444555070542,17.02380386531475,0.7451888979772052,16.889505282169672,31.558823529411764,68.14551341682626,70.31666483923418,20.673444555070542,17.02380386531475,0.36764705882352944,nan,nan
5,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8265179249917006,0.9277492972618323,1.612443051614925,45.29013073118686,48.1865253154787,20.87434246817388,20.0381313995154,0.7613119532687035,19.79640951503058,29.0,45.29013073118686,48.1865253154787,20.87434246817388,20.0381313995154,0.3235294117647059,nan,nan
5,0,surface_only,case_weighted_within_scenario,68,1,0.9406905657550807,0.9648067399272411,1.5356315111638736,68.56279478751541,73.23927309159241,nan,nan,0.6392438014288587,nan,30.794117647058822,68.56279478751541,73.23927309159241,nan,nan,nan,0.0,nan
5,5,deep_only,case_weighted_within_scenario,15,1,0.8253333333333333,0.9997160099396522,1.2537279911922825,nan,nan,10.620079935442353,8.047378648499622,1.0,8.047378648499622,20.6,nan,nan,10.620079935442353,8.047378648499622,0.6666666666666666,nan,nan
5,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.8329900453400557,0.9686546724184159,1.3383393924086697,53.04658480631958,57.36746657516366,18.515621608519357,13.94707788970073,0.7304345833513617,13.483945770777115,31.029411764705884,53.04658480631958,57.36746657516366,18.515621608519357,13.94707788970073,0.4852941176470588,nan,nan
5,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8690153742532098,0.9604750813341011,1.3277808815572574,40.472195936591376,37.96685202937394,16.665759000628682,12.982497087491867,0.718168810056704,12.982497087491867,27.647058823529413,40.472195936591376,37.96685202937394,16.665759000628682,12.982497087491867,0.47058823529411764,nan,nan
5,5,surface_only,case_weighted_within_scenario,68,1,0.9527208346247873,0.9673776316698185,1.2699409051359765,49.351429308367,49.85264003496771,nan,nan,0.5957498636670568,nan,33.55882352941177,49.351429308367,49.85264003496771,nan,nan,nan,0.04411764705882353,nan
5,10,deep_only,case_weighted_within_scenario,15,1,0.8473333333333332,0.9997870074547391,1.0791375571830883,nan,nan,10.187099167859115,7.040318715025602,1.0,7.040318715025602,17.6,nan,nan,10.187099167859115,7.040318715025602,0.8,nan,nan
5,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8740392351490175,0.9840642155112347,1.021275589356191,21.39072720757563,27.818276358556304,12.863888254469982,9.034401748185514,0.7181962770867778,9.034401748185514,25.220588235294116,21.39072720757563,27.818276358556304,12.863888254469982,9.034401748185514,0.6470588235294118,nan,nan
5,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.888265744853443,0.9722139945787386,1.0631322948049382,16.91028277543876,27.324667558185553,14.95553476310718,9.915310278828818,0.7233755785510526,9.915310278828818,30.823529411764707,16.91028277543876,27.324667558185553,14.95553476310718,9.915310278828818,0.6176470588235294,nan,nan
5,10,surface_only,case_weighted_within_scenario,68,1,0.9706673133664552,0.9873175234858889,0.927236809928327,21.697975035442468,28.12242107196201,nan,nan,0.23487366079010472,nan,30.647058823529413,21.697975035442468,28.12242107196201,nan,nan,nan,0.45588235294117646,nan
5,15,deep_only,case_weighted_within_scenario,15,1,0.8353333333333332,0.9997603833865815,1.0479637416841912,nan,nan,10.651536856422174,7.7712362474762715,0.9656250088180987,7.7712362474762715,16.866666666666667,nan,nan,10.651536856422174,7.7712362474762715,0.7333333333333333,nan,nan
5,15,deep_plus_surface,case_weighted_within_scenario,68,1,0.8780241624867522,0.9862888943744432,0.9608467132397722,9.68243682764027,14.043294682580637,11.691284252749504,8.661191171373336,0.7207041805730259,8.661191171373336,24.058823529411764,9.68243682764027,14.043294682580637,11.691284252749504,8.661191171373336,0.6470588235294118,nan,nan
