eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
0,20,case_weighted,186,4,0.9182764620182671,0.9590553577595773,0.7960312351980486,3.7837431271538415,7.2934201452127425,3.3001380129941364,2.9173035991985437,0.43657314866146374,2.9173035991985437,49.645161290322584,3.7837431271538415,7.2934201452127425,3.3001380129941364,2.9173035991985437,0.8983050847457628,0.9264705882352942,0.9123878364905285
5,-10,case_weighted,186,4,0.9029812950460894,0.9680991968642595,0.7543803096520204,3.4075372369427055,8.064551182966024,7.0471809735405815,6.894163622541941,0.38417905588777496,6.894163622541941,33.81720430107527,3.4075372369427055,8.064551182966024,7.0471809735405815,6.894163622541941,0.6864406779661016,0.9852941176470589,0.8358673978065803
5,-5,case_weighted,186,4,0.9143317321835217,0.9710932532192004,0.698061170347412,3.443514229411685,8.163477015416609,6.4442190498496075,6.464840163590592,0.3748326714485683,6.464840163590592,33.333333333333336,3.443514229411685,8.163477015416609,6.4442190498496075,6.464840163590592,0.7288135593220338,1.0,0.8644067796610169
5,0,case_weighted,186,4,0.9238470488519981,0.9763001230104544,0.6696380062337794,2.366275528593161,7.160897675461565,5.2707887294615166,4.790201817198154,0.38485109047752375,4.790201817198154,42.46236559139785,2.366275528593161,7.160897675461565,5.2707887294615166,4.790201817198154,0.7796610169491526,0.9852941176470589,0.8824775672981058
5,5,case_weighted,186,4,0.9250049112100706,0.9717432387939989,0.674401536070324,2.6292834239797105,6.913319053717487,4.4606004670086135,4.479305850836272,0.38142047370106,4.479305850836272,41.8494623655914,2.6292834239797105,6.913319053717487,4.4606004670086135,4.479305850836272,0.8220338983050848,1.0,0.9110169491525424
5,10,case_weighted,186,4,0.9265384648999914,0.9691538996202618,0.7033247334685399,2.63790995111063,6.320045967015754,3.8742671346014865,3.718469442811532,0.3793101194312274,3.718469442811532,50.32258064516129,2.63790995111063,6.320045967015754,3.8742671346014865,3.718469442811532,0.8559322033898306,1.0,0.9279661016949152
5,15,case_weighted,186,4,0.9359413686775886,0.9667923299650995,0.7256301215177489,3.455479752288459,7.420708221833818,2.555762557734141,2.3454774462417167,0.4146784622602882,2.3454774462417167,56.98924731182796,3.455479752288459,7.420708221833818,2.555762557734141,2.3454774462417167,0.8898305084745762,0.9852941176470589,0.9375623130608175
5,20,case_weighted,186,4,0.9255609128504205,0.9627660685356398,0.7756535187517677,3.401816947674107,8.63218144087765,3.3211997449503072,2.884146314390512,0.432493927080959,2.884146314390512,45.31720430107527,3.401816947674107,8.63218144087765,3.3211997449503072,2.884146314390512,0.8983050847457628,0.9558823529411765,0.9270937188434696
10,-10,case_weighted,186,4,0.9096925105898375,0.968288636275478,0.7382427023667483,4.516890841971135,8.592705395674122,6.784015749905081,6.615259347497651,0.4051792284165034,6.615259347497651,40.24193548387097,4.516890841971135,8.592705395674122,6.784015749905081,6.615259347497651,0.7627118644067796,0.9705882352941176,0.8666500498504486
10,-5,case_weighted,186,4,0.9240684339859161,0.9699435208400198,0.6908839951610122,3.0436029568928373,7.1183090060700955,4.4454645086138935,4.674577033895354,0.4012435924391551,4.674577033895354,38.19892473118279,3.0436029568928373,7.1183090060700955,4.4454645086138935,4.674577033895354,0.8135593220338984,1.0,0.9067796610169492
10,0,case_weighted,186,4,0.928974399023801,0.9772650188382046,0.6911992129126396,3.121492599375075,7.180177069127644,5.524967904474426,5.4484812169225325,0.41437857291704305,5.4484812169225325,33.36021505376344,3.121492599375075,7.180177069127644,5.524967904474426,5.4484812169225325,0.7966101694915254,1.0,0.8983050847457628
10,5,case_weighted,186,4,0.9468161667404937,0.9807718762314718,0.6447580778294095,2.5147624429778066,6.216658588868377,2.7209519564488907,2.4453343580732807,0.44437832726626836,2.4453343580732807,44.17741935483871,2.5147624429778066,6.216658588868377,2.7209519564488907,2.4453343580732807,0.8983050847457628,0.9852941176470589,0.9417996011964108
10,10,case_weighted,186,4,0.9482098516461507,0.977548700551311,0.6584749674141558,3.0662919692056687,6.569349914777565,2.120644614985341,1.7651210111691338,0.41032441536043723,1.7651210111691338,42.516129032258064,3.0662919692056687,6.569349914777565,2.120644614985341,1.7651210111691338,0.9322033898305084,1.0,0.9661016949152542
10,15,case_weighted,186,4,0.9391712075371783,0.970613491945142,0.7003047759104718,3.1275226360566086,6.710510659375956,2.1612058106125707,1.8023067918700348,0.39654672581706585,1.8023067918700348,44.526881720430104,3.1275226360566086,6.710510659375956,2.1612058106125707,1.8023067918700348,0.9067796610169492,0.9852941176470589,0.946036889332004
10,20,case_weighted,186,4,0.9442488147881971,0.9692329656369387,0.7165672062130104,3.0834450448766857,7.582314471151539,2.5056965451527526,1.8137514948781597,0.4321760753910721,1.8137514948781597,48.204301075268816,3.0834450448766857,7.582314471151539,2.5056965451527526,1.8137514948781597,0.8983050847457628,0.9558823529411765,0.9270937188434696
15,-10,case_weighted,186,4,0.919596372240371,0.9634253417132994,0.7682225407367717,4.570380506918424,8.856433788831392,5.031617590971418,4.524594121059884,0.41479117111335334,4.524594121059884,50.10752688172043,4.570380506918424,8.856433788831392,5.031617590971418,4.524594121059884,0.8559322033898306,0.9705882352941176,0.9132602193419741
15,-5,case_weighted,186,4,0.9289128081379868,0.9664574579478962,0.7539107530226454,4.070965568056669,7.7592419911222255,3.834892072688571,3.3328027166763388,0.44158032118927304,3.3328027166763388,43.41935483870968,4.070965568056669,7.7592419911222255,3.834892072688571,3.3328027166763388,0.847457627118644,1.0,0.923728813559322
15,0,case_weighted,186,4,0.9362066149740352,0.9722724599175051,0.7029237728559987,3.767966650945098,7.644948406532104,3.070492127661437,2.5667264884175145,0.42771789940288424,2.5667264884175145,38.295698924731184,3.767966650945098,7.644948406532104,3.070492127661437,2.5667264884175145,0.9152542372881356,1.0,0.9576271186440678
15,5,case_weighted,186,4,0.9469278259282511,0.9759384010894557,0.6916996824875681,2.790022389748334,7.119970009276866,2.6944739745007085,2.26482526736283,0.4382312590208991,2.26482526736283,36.344086021505376,2.790022389748334,7.119970009276866,2.6944739745007085,2.26482526736283,0.9152542372881356,0.9852941176470589,0.9502741774675972
15,10,case_weighted,186,4,0.9514751212461006,0.9807986367536073,0.6510410766173358,2.5412959324318933,7.106729905008534,2.5694645993455176,1.8335934051429446,0.41905986183124905,1.8335934051429446,37.446236559139784,2.5412959324318933,7.106729905008534,2.5694645993455176,1.8335934051429446,0.9152542372881356,1.0,0.9576271186440678
15,15,case_weighted,186,4,0.944109729117348,0.9757538590241993,0.6523705267485755,2.4791007353641885,6.443342096735258,2.2924896801708274,2.0507324649571395,0.39697256429369354,2.0507324649571395,41.005376344086024,2.4791007353641885,6.443342096735258,2.2924896801708274,2.0507324649571395,0.9152542372881356,0.9705882352941176,0.9429212362911266
15,20,case_weighted,186,4,0.9477840093817252,0.9688660181189334,0.6762438476687074,2.5911839154894807,6.6066869730550035,1.6388195795257554,1.1282803863193591,0.4266231546368437,1.1282803863193591,49.88709677419355,2.5911839154894807,6.6066869730550035,1.6388195795257554,1.1282803863193591,0.9322033898305084,0.9264705882352942,0.9293369890329013
20,-10,case_weighted,186,4,0.9362817708567126,0.9638288413098245,0.7575429821050453,4.344198859367129,8.997623964667387,3.9048353244138174,2.5969143077831935,0.44888522277170806,2.5969143077831935,51.053763440860216,4.344198859367129,8.997623964667387,3.9048353244138174,2.5969143077831935,0.9067796610169492,0.9852941176470589,0.946036889332004
20,-5,case_weighted,186,4,0.9359234403665313,0.9665694901631119,0.7377544504369474,4.285307994912334,8.357872162242632,2.9793626273362164,2.014918166494688,0.46145444642769445,2.014918166494688,47.90860215053763,4.285307994912334,8.357872162242632,2.9793626273362164,2.014918166494688,0.9152542372881356,0.9411764705882353,0.9282153539381854
20,0,case_weighted,186,4,0.9379199734892206,0.968260725055017,0.7263802686453322,3.5957230908229785,8.037766982149092,3.433783423135493,2.769508066980546,0.44549920477079646,2.769508066980546,45.43010752688172,3.5957230908229785,8.037766982149092,3.433783423135493,2.769508066980546,0.8983050847457628,0.9852941176470589,0.9417996011964108
20,5,case_weighted,186,4,0.9509102189733009,0.9757515361220033,0.6856238702293934,3.6910924413874064,8.192429568776937,2.246247904391829,1.5586389077471257,0.4656657405261062,1.5586389077471257,35.96774193548387,3.6910924413874064,8.192429568776937,2.246247904391829,1.5586389077471257,0.9491525423728814,0.9558823529411765,0.952517447657029
20,10,case_weighted,186,4,0.9550577894696768,0.9793841042906865,0.680725670315515,2.8080629117474327,6.88825343472899,2.319365822672332,1.956431554297947,0.45528396801755133,1.956431554297947,36.70967741935484,2.8080629117474327,6.88825343472899,2.319365822672332,1.956431554297947,0.923728813559322,1.0,0.961864406779661
20,15,case_weighted,186,4,0.9623753894754132,0.981423169320689,0.6409781332367287,2.363010981681313,6.666994811934794,1.6647865212389636,0.93800343026157,0.437090918803157,0.93800343026157,40.08064516129032,2.363010981681313,6.666994811934794,1.6647865212389636,0.93800343026157,0.9661016949152542,0.9852941176470589,0.9756979062811566
20,20,case_weighted,186,4,0.952201004317686,0.9765824888817275,0.6412387207797903,2.223685143538405,5.9559663106762155,1.9220031969474023,1.2320510977033765,0.4113865029739018,1.2320510977033765,47.96774193548387,2.223685143538405,5.9559663106762155,1.9220031969474023,1.2320510977033765,0.9576271186440678,0.9411764705882353,0.9494017946161515
