manifest_sha256,chunk_index,chunk_file,case_number,case_id,configuration_number,configuration_id,pair_index,eeg_snr_db,meg_snr_db,scenario,surface_centers,deep_index,deep_surface_ratio,correlation,has_surface_true,method,status,error,elapsed_seconds,temporal_rank,selected_templates,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,deep_sd_mm,surface_dle_mm,deep_dle_mm,has_deep_true,deep_score,deep_peak_distance_mm,deep_detected,deep_false_positive,active_count,surface_active_count,deep_active_count
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,9207,erp-v3-confirmation-09207-deep_plus_two_surface-eeg+05-meg+05,352,erp-v3-confirmation-source-352-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[626, 6435]",7499,0.5,0.9,1,OASTER-ERP-v3,ok,,0.913851599994814,3,3,0.9133887349953832,0.9401011920075466,0.9394207704247213,0.4,0.8757436569148785,0.0,28.79561076952638,6.892530303935511,33.16624840282491,1,0.04505057618900347,33.16624840282491,0,0,23,7,16
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,9207,erp-v3-confirmation-09207-deep_plus_two_surface-eeg+05-meg+05,352,erp-v3-confirmation-source-352-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[626, 6435]",7499,0.5,0.9,1,MNE,ok,,0.7527913000085391,,,0.8535918744228993,0.8293834148014749,0.8272505996895724,0.9333333333333333,1.8168015707136536,21.912237753135052,21.1671167692003,16.166662922300205,10.00000054854849,1,0.19478000918998584,10.00000054854849,1,0,78,62,16
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,9207,erp-v3-confirmation-09207-deep_plus_two_surface-eeg+05-meg+05,352,erp-v3-confirmation-source-352-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[626, 6435]",7499,0.5,0.9,1,dSPM,ok,,0.7516237999952864,,,0.9075161588180979,0.8930520538547295,0.8925285734443347,1.0,1.8053720702587361,25.832701508424545,22.31755826676187,19.332663418805623,0.0,1,0.39062659911940306,0.0,1,0,1189,1173,16
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,9207,erp-v3-confirmation-09207-deep_plus_two_surface-eeg+05-meg+05,352,erp-v3-confirmation-source-352-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[626, 6435]",7499,0.5,0.9,1,sLORETA,ok,,0.7583953000139445,,,0.8653831948291781,0.839458022468056,0.8374770706928177,0.7333333333333334,1.8161443130420079,28.13842755224935,23.096948573736974,17.893153660205375,10.00000054854849,1,0.408782774688446,10.00000054854849,1,0,669,653,16
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,9207,erp-v3-confirmation-09207-deep_plus_two_surface-eeg+05-meg+05,352,erp-v3-confirmation-source-352-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[626, 6435]",7499,0.5,0.9,1,eLORETA,ok,,0.7867817000078503,,,0.9006371191135734,0.8883423377068862,0.8896218428107803,0.7333333333333334,1.801661029663835,23.206955408180804,22.506071473456455,10.644497033958702,10.00000054854849,1,0.3786923902891712,10.00000054854849,1,0,1371,1355,16
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,9207,erp-v3-confirmation-09207-deep_plus_two_surface-eeg+05-meg+05,352,erp-v3-confirmation-source-352-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[626, 6435]",7499,0.5,0.9,1,LCMV,ok,,0.35449190001236275,,,0.809252077562327,0.7456684675413773,0.7422322562438267,0.19999999999999996,1.9829212219104746,36.83434685493532,24.941129295710784,33.72880375949533,14.142135127101806,1,0.0,nan,0,0,1351,1335,16
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,9207,erp-v3-confirmation-09207-deep_plus_two_surface-eeg+05-meg+05,352,erp-v3-confirmation-source-352-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[626, 6435]",7499,0.5,0.9,1,Dipole fitting (grid),ok,,0.33038130003842525,,,0.5085964912280702,0.5126867335562987,0.5130238464794694,0.5,1.9507852798717509,10.797572715710386,nan,14.369157406347256,nan,1,0.0,nan,0,0,2,2,0
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,9207,erp-v3-confirmation-09207-deep_plus_two_surface-eeg+05-meg+05,352,erp-v3-confirmation-source-352-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[626, 6435]",7499,0.5,0.9,1,RAP-MUSIC,ok,,0.41958960000192747,,,0.5084995383194829,0.5126833033187548,0.5130203188937491,0.5,1.970536092322682,11.505211962034288,nan,14.634510350542227,nan,1,0.0,nan,0,0,2,2,0
