method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
MNE,0,10,case_weighted,186,4,0.830785250354856,0.9307361628567407,1.8112321400900637,33.0222060427108,27.56059591692574,21.643158959469506,17.82858922576194,0.24487726503278007,17.99918072331203,224.55913978494624,33.0222060427108,27.56059591692574,21.643158959469506,17.82858922576194,0.3135593220338983,0.2647058823529412,0.28913260219341974
MNE,0,15,case_weighted,186,4,0.8441193992459557,0.9340266329348764,1.7903535701588358,25.335590821332453,22.36121396051193,21.143748807012564,18.641068081143306,0.2731022530076043,18.34455944227802,264.4301075268817,25.335590821332453,22.36121396051193,21.143748807012564,18.641068081143306,0.3220338983050847,0.2647058823529412,0.29336989032901295
MNE,0,20,case_weighted,186,4,0.8500709677936652,0.9358608393705878,1.7814105157278994,20.62545239015675,17.599508633743078,20.986860912014087,18.13126694802348,0.28044548614927695,18.560477878219334,285.4731182795699,20.62545239015675,17.599508633743078,20.986860912014087,18.13126694802348,0.3050847457627119,0.19117647058823528,0.24813060817547358
MNE,5,-10,case_weighted,186,4,0.6824305876809774,0.8121441100952475,1.8835922828748706,60.937717134939476,44.83290800151983,23.157955937570463,20.053766027915852,0.18315631148477513,18.490183784365502,1019.241935483871,60.937717134939476,44.83290800151983,23.157955937570463,20.053766027915852,0.288135593220339,0.2647058823529412,0.2764207377866401
MNE,5,-5,case_weighted,186,4,0.7432181764243683,0.8684457237543255,1.8587757293060156,53.77940619230347,34.06380670847954,22.750581676494768,20.06511830001678,0.23294745218456755,19.511007459584338,1016.1827956989247,53.77940619230347,34.06380670847954,22.750581676494768,20.06511830001678,0.2796610169491525,0.29411764705882354,0.28688933200398803
MNE,5,0,case_weighted,186,4,0.7916442472869168,0.9059324634400094,1.8308242359963112,40.662242700601716,25.886956274970636,22.324371820148947,18.92387038827086,0.2676203038656846,17.86195493960944,727.1559139784946,40.662242700601716,25.886956274970636,22.324371820148947,18.92387038827086,0.3474576271186441,0.23529411764705882,0.29137587238285145
MNE,5,5,case_weighted,186,4,0.8318116646931564,0.9257027464521446,1.803261832276345,29.5013724254354,24.85173513043549,21.670508717696055,18.784805509853836,0.2787970879851615,18.49776790547834,361.60215053763443,29.5013724254354,24.85173513043549,21.670508717696055,18.784805509853836,0.3050847457627119,0.22058823529411764,0.26283649052841473
MNE,5,10,case_weighted,186,4,0.8483383049881471,0.9359146568517773,1.7823536554282338,24.75976771666181,21.883106537039822,21.287666456829403,17.854091082010136,0.2686893842850801,17.26993215337621,257.7741935483871,24.75976771666181,21.883106537039822,21.287666456829403,17.854091082010136,0.3050847457627119,0.27941176470588236,0.2922482552342971
MNE,5,15,case_weighted,186,4,0.8556887536563822,0.9381413466254331,1.7693463410587227,21.741968796226185,20.759476291616902,20.702870876300587,17.053619875299244,0.26635388463314746,16.91977413213728,236.78494623655914,21.741968796226185,20.759476291616902,20.702870876300587,17.053619875299244,0.3474576271186441,0.3235294117647059,0.335493519441675
MNE,5,20,case_weighted,186,4,0.8605216251071979,0.9397102160901422,1.765818304078772,19.89359559986223,18.769821508492846,20.463951666060357,17.04149025995486,0.272566934029224,17.111138940860112,253.27956989247312,19.89359559986223,18.769821508492846,20.463951666060357,17.04149025995486,0.3135593220338983,0.2647058823529412,0.28913260219341974
