method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
MNE,0,-10,scenario_macro,186,4,0.6448908418478825,0.7891359307661637,1.9246545001958062,65.68687316281141,58.468038934838205,23.04989821037538,18.55390593965605,65.68687316281141,58.468038934838205,23.04989821037538,18.55390593965605,0.24899016658631506,17.57664598859952,1321.0349264705883,0.3713235294117647,0.14705882352941177,0.25919117647058826
MNE,0,-5,scenario_macro,186,4,0.7132975884038717,0.8531288350079387,1.9048112169632232,59.31152638804547,40.75192383388666,22.714221488739014,19.277328634180666,59.31152638804547,40.75192383388666,22.714221488739014,19.277328634180666,0.2818483114661073,17.619242584997664,1010.4393382352941,0.3700980392156863,0.11764705882352941,0.24387254901960786
MNE,0,0,scenario_macro,186,4,0.7867986570104333,0.8946078003605077,1.8822170425310334,49.000888759223415,39.5806959303234,22.090869643186977,16.030504011471937,49.000888759223415,39.5806959303234,22.090869643186977,16.030504011471937,0.29387849642350505,15.04547265432066,469.8419117647059,0.42524509803921573,0.11764705882352941,0.2714460784313726
MNE,0,5,scenario_macro,186,4,0.8304127594980688,0.9188481062853228,1.8570603263910956,39.79682572688387,33.879440168450266,21.527058370251662,15.919259929845746,39.79682572688387,33.879440168450266,21.527058370251662,15.919259929845746,0.30026870703037944,15.806500344640662,250.55606617647058,0.3958333333333333,0.14705882352941177,0.27144607843137253
MNE,0,10,scenario_macro,186,4,0.8574667816488178,0.9363145705148517,1.8333999594383072,32.28645137118326,28.48251987157617,20.475005638292288,15.855374530502138,32.28645137118326,28.48251987157617,20.475005638292288,15.855374530502138,0.3264519561373409,15.867250129922192,223.87408088235296,0.40563725490196084,0.2647058823529412,0.335171568627451
MNE,0,15,scenario_macro,186,4,0.8697355131638149,0.9408313626754117,1.8131075158266388,25.04673160681591,23.4036691893488,19.742066177892198,16.421734066096356,25.04673160681591,23.4036691893488,19.742066177892198,16.421734066096356,0.3878252485541997,16.0734814515874,320.2380514705882,0.4044117647058824,0.2647058823529412,0.3345588235294118
MNE,0,20,scenario_macro,186,4,0.8745317779622703,0.9417313134424292,1.8043240333839128,20.56676559967879,18.81548206166376,19.297513005658377,15.582963158548992,20.56676559967879,18.81548206166376,19.297513005658377,15.582963158548992,0.3876084429116328,15.98624584068194,340.29319852941177,0.3897058823529412,0.19117647058823528,0.2904411764705882
MNE,5,-10,scenario_macro,186,4,0.6823837284762378,0.8109255569875259,1.9009664842961862,58.56243920339997,44.94492003838834,22.66255040428797,18.29061431050873,58.56243920339997,44.94492003838834,22.66255040428797,18.29061431050873,0.24856458142923202,16.392515946542037,1164.1700367647059,0.3700980392156863,0.2647058823529412,0.3174019607843137
MNE,5,-5,scenario_macro,186,4,0.7695614601829514,0.8791311735347908,1.8778880160328333,51.723425470708854,34.5921302954203,22.063303439225184,17.467395579139936,51.723425470708854,34.5921302954203,22.063303439225184,17.467395579139936,0.316342664567049,16.942195483664435,975.7647058823528,0.38112745098039214,0.29411764705882354,0.33762254901960786
MNE,5,0,scenario_macro,186,4,0.8166045481564826,0.913192489440075,1.8523083907726785,39.36263797613274,27.00317840008287,21.52516002762279,16.469272394152583,39.36263797613274,27.00317840008287,21.52516002762279,16.469272394152583,0.34944482660323173,15.708803259860167,663.0983455882354,0.43995098039215685,0.23529411764705882,0.33762254901960786
MNE,5,5,scenario_macro,186,4,0.8558824671703418,0.9327146413270683,1.827094114801106,28.84106544880183,26.041800112702145,20.64827758023454,16.33671490891838,28.84106544880183,26.041800112702145,20.64827758023454,16.33671490891838,0.37275008220120714,16.131449390166235,355.55790441176475,0.38480392156862747,0.22058823529411764,0.3026960784313726
