method,eeg_snr_db,meg_snr_db,scenario,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
LCMV,-5,15,deep_plus_surface,case_weighted_within_scenario,68,1,0.8647408507606489,0.6968812558784881,1.9361033885474919,55.179732878667494,52.74236712261638,16.500965402390662,5.542390501568715,0.1323529411764706,1.5713483474557561,411.6029411764706,55.179732878667494,52.74236712261638,16.500965402390662,5.542390501568715,0.11764705882352941,nan,nan
LCMV,-5,15,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8319325268528313,0.6861692475120702,1.9359686390608246,40.18895639492888,44.40551273851617,17.575993322476624,8.350676470696838,0.08823529411764706,0.0,437.94117647058823,40.18895639492888,44.40551273851617,17.575993322476624,8.350676470696838,0.08823529411764706,nan,nan
LCMV,-5,15,surface_only,case_weighted_within_scenario,68,1,0.5741841844427565,0.6757614319408933,1.9817013191880803,55.69493802793332,49.84090146124162,nan,nan,0.0,nan,489.69117647058823,55.69493802793332,49.84090146124162,nan,nan,nan,1.0,nan
LCMV,-5,20,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.8963125525515303,nan,nan,0.0,0.0,0.5625,0.0,262.375,nan,nan,0.0,0.0,0.5625,nan,nan
LCMV,-5,20,deep_plus_surface,case_weighted_within_scenario,68,1,0.8741707118836625,0.6986074187796034,1.9018415761653122,54.8651071620383,53.81131330242005,12.771109983703012,3.4395448549366208,0.8037370521065391,2.0048181468272555,317.95588235294116,54.8651071620383,53.81131330242005,12.771109983703012,3.4395448549366208,0.8235294117647058,nan,nan
LCMV,-5,20,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8379004296706241,0.6863464554039844,1.9057684577044602,40.20727476107018,41.29178871560236,14.349373623086267,4.99255631824483,0.8104983293255859,3.9181497777798113,352.02941176470586,40.20727476107018,41.29178871560236,14.349373623086267,4.99255631824483,0.8529411764705882,nan,nan
LCMV,-5,20,surface_only,case_weighted_within_scenario,68,1,0.5715198282343996,0.67266125133193,1.9844183423229964,55.554447620842865,48.96371784032914,nan,nan,0.18229582666518704,nan,423.54411764705884,55.554447620842865,48.96371784032914,nan,nan,nan,0.5882352941176471,nan
LCMV,0,-10,deep_only,case_weighted_within_scenario,16,1,0.99875,0.9997254758418741,1.9132687444601904,nan,nan,17.84454849628513,4.160533826458938,0.0,nan,950.0625,nan,nan,17.84454849628513,4.160533826458938,0.0,nan,nan
LCMV,0,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8339080117081308,0.6831605325569776,1.9551305244676953,60.49010500829421,55.82733735111149,22.744383764075657,16.763219947567865,0.0,nan,1429.9264705882354,60.49010500829421,55.82733735111149,22.744383764075657,16.763219947567865,0.0,nan,nan
LCMV,0,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8085364194000731,0.6624620140176213,1.9509698794587356,42.89962946443449,47.86098686233476,23.496875062154352,18.651702792955536,0.0,nan,1647.6176470588234,42.89962946443449,47.86098686233476,23.496875062154352,18.651702792955536,0.0,nan,nan
LCMV,0,-10,surface_only,case_weighted_within_scenario,68,1,0.5892854661547418,0.6689931203917883,1.9541618917720802,61.05744543039697,56.271313382732984,nan,nan,0.0,nan,1448.8088235294117,61.05744543039697,56.271313382732984,nan,nan,nan,1.0,nan
LCMV,0,-5,deep_only,case_weighted_within_scenario,16,1,1.0,0.9999417676028218,1.8785676133781424,nan,nan,14.562939151115724,0.8838835053825643,0.0,nan,633.125,nan,nan,14.562939151115724,0.8838835053825643,0.0,nan,nan
LCMV,0,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.8361686057457761,0.6789693708151132,1.9557142554031117,60.22270860938878,55.524383226959884,22.88892116540331,17.872044235950742,0.0,nan,1386.25,60.22270860938878,55.524383226959884,22.88892116540331,17.872044235950742,0.0,nan,nan
LCMV,0,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8107342383616106,0.662566965645548,1.9509449344597765,42.53946189901828,44.244414934714385,23.18269913901537,18.264547796205864,0.0,nan,1582.6176470588234,42.53946189901828,44.244414934714385,23.18269913901537,18.264547796205864,0.0,nan,nan
LCMV,0,-5,surface_only,case_weighted_within_scenario,68,1,0.5829883532724308,0.6644772053045843,1.9557895779621808,59.88722568407452,53.62577869201271,nan,nan,0.0,nan,1367.5294117647059,59.88722568407452,53.62577869201271,nan,nan,nan,1.0,nan
LCMV,0,0,deep_only,case_weighted_within_scenario,16,1,1.0,0.9999916810861174,1.8309181993917882,nan,nan,11.2825114043957,0.0,0.0,nan,488.75,nan,nan,11.2825114043957,0.0,0.0,nan,nan
LCMV,0,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.8501273113072711,0.6858089361377001,1.9546089079739115,58.28056669163718,52.47002363825558,21.804429246070995,14.010781390857154,0.0,nan,1141.8529411764705,58.28056669163718,52.47002363825558,21.804429246070995,14.010781390857154,0.0,nan,nan
LCMV,0,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8199246325525144,0.672857088298091,1.9491904536493636,41.160878467621416,40.949535762765834,22.374059350440838,16.180605181261882,0.0,nan,1286.1764705882354,41.160878467621416,40.949535762765834,22.374059350440838,16.180605181261882,0.0,nan,nan
LCMV,0,0,surface_only,case_weighted_within_scenario,68,1,0.5904886917104477,0.6741724477922993,1.9587528218390233,58.28300996469744,53.958791408175955,nan,nan,0.0,nan,1294.2941176470588,58.28300996469744,53.958791408175955,nan,nan,nan,1.0,nan
LCMV,0,5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.7229042805581725,nan,nan,6.555135186864113,0.0,0.0,nan,361.625,nan,nan,6.555135186864113,0.0,0.0,nan,nan
LCMV,0,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.8534486228975232,0.6888741420095102,1.953533452387478,56.8236642641171,49.685046253698374,21.01795643689673,12.175062494676066,0.0,nan,907.9117647058823,56.8236642641171,49.685046253698374,21.01795643689673,12.175062494676066,0.0,nan,nan
LCMV,0,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8230446925630827,0.6727720562161785,1.948713253908616,40.12948048623201,39.26420935321693,21.55100635639147,13.919835999343924,0.0,nan,938.1764705882352,40.12948048623201,39.26420935321693,21.55100635639147,13.919835999343924,0.0,nan,nan
LCMV,0,5,surface_only,case_weighted_within_scenario,68,1,0.5812662137988917,0.6720606750695257,1.9670557161791242,57.43304498483434,50.111079884132835,nan,nan,0.0,nan,1001.8235294117648,57.43304498483434,50.111079884132835,nan,nan,nan,1.0,nan
LCMV,0,10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.5407290254128192,nan,nan,2.9534233366954723,0.0,0.0,nan,320.1875,nan,nan,2.9534233366954723,0.0,0.0,nan,nan
LCMV,0,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8621324104834013,0.6976916073383288,1.9489813398119882,55.955116815711754,54.00594967267912,18.989185805216575,9.598155296344885,0.0,nan,682.9117647058823,55.955116815711754,54.00594967267912,18.989185805216575,9.598155296344885,0.0,nan,nan
LCMV,0,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8300569946213923,0.6787954590505569,1.9414466819056126,39.751636980419086,43.3749966649151,19.682615897567235,11.549558336878924,0.0,nan,704.8823529411765,39.751636980419086,43.3749966649151,19.682615897567235,11.549558336878924,0.0,nan,nan
LCMV,0,10,surface_only,case_weighted_within_scenario,68,1,0.5823241535496972,0.679085472738368,1.9746061550576248,56.26757124006444,50.22794490820678,nan,nan,0.0,nan,847.9852941176471,56.26757124006444,50.22794490820678,nan,nan,nan,1.0,nan
LCMV,0,15,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.279781118299176,nan,nan,0.5172506582707644,0.0,0.0,nan,275.75,nan,nan,0.5172506582707644,0.0,0.0,nan,nan
LCMV,0,15,deep_plus_surface,case_weighted_within_scenario,68,1,0.8701239863426727,0.6955632220427423,1.9320698943226153,55.15774922480515,54.139337344959394,16.172196021449867,6.218236670714189,0.1258463883056437,1.1111111320999258,489.69117647058823,55.15774922480515,54.139337344959394,16.172196021449867,6.218236670714189,0.1323529411764706,nan,nan
LCMV,0,15,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8364523507510543,0.6877298271836606,1.9309663758189421,39.78343865092704,42.2955445699705,17.54656934154079,7.764374269868417,0.08823529411764706,0.0,530.1176470588235,39.78343865092704,42.2955445699705,17.54656934154079,7.764374269868417,0.08823529411764706,nan,nan
LCMV,0,15,surface_only,case_weighted_within_scenario,68,1,0.5746528764007425,0.6738038747053171,1.980941135870818,55.72486693006217,52.10565023097653,nan,nan,0.0,nan,631.0588235294117,55.72486693006217,52.10565023097653,nan,nan,nan,1.0,nan
LCMV,0,20,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.9056055792852163,nan,nan,0.0,0.0,0.5,0.0,287.6875,nan,nan,0.0,0.0,0.5,nan,nan
LCMV,0,20,deep_plus_surface,case_weighted_within_scenario,68,1,0.8735450707606024,0.6966121959147615,1.9013674737475394,55.004493517558394,53.87208951015237,12.68077460641216,4.317031072828463,0.8104998142907961,2.8010406664406466,359.5,55.004493517558394,53.87208951015237,12.68077460641216,4.317031072828463,0.7794117647058824,nan,nan
LCMV,0,20,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8426506673645797,0.6918867460985817,1.9028566857122717,39.93790001602054,42.952984786870225,13.935787327306011,4.820266187474457,0.8295751470040195,1.2903225795500504,399.02941176470586,39.93790001602054,42.952984786870225,13.935787327306011,4.820266187474457,0.9117647058823529,nan,nan
LCMV,0,20,surface_only,case_weighted_within_scenario,68,1,0.5754857565356813,0.6756141239980739,1.9840353534158974,55.5223506176067,49.05121374685976,nan,nan,0.19158389884021162,nan,497.9852941176471,55.5223506176067,49.05121374685976,nan,nan,nan,0.6029411764705882,nan
LCMV,5,-10,deep_only,case_weighted_within_scenario,16,1,0.999375,0.9999833621722348,1.8737749651452669,nan,nan,14.951356188621165,0.8838835053825643,0.0,nan,701.125,nan,nan,14.951356188621165,0.8838835053825643,0.0,nan,nan
LCMV,5,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8445689662568042,0.6853869305304039,1.9519554876614549,60.57307135573454,56.67209810007994,22.237493546062552,13.669868274983768,0.0,nan,1144.6911764705883,60.57307135573454,56.67209810007994,22.237493546062552,13.669868274983768,0.0,nan,nan
LCMV,5,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8151611773850184,0.6763334983532409,1.9467455207210382,42.196264615230724,41.23978011938687,23.0559087934525,16.35672990016153,0.0,nan,1312.9117647058824,42.196264615230724,41.23978011938687,23.0559087934525,16.35672990016153,0.0,nan,nan
LCMV,5,-10,surface_only,case_weighted_within_scenario,68,1,0.5830283503356071,0.6666315781034969,1.956962833924031,60.06689661987745,52.993136399059395,nan,nan,0.0,nan,1346.6617647058824,60.06689661987745,52.993136399059395,nan,nan,nan,1.0,nan
LCMV,5,-5,deep_only,case_weighted_within_scenario,16,1,1.0,0.9999750432583523,1.8564589986348463,nan,nan,13.589403795935217,1.7075317352729502,0.0,nan,698.125,nan,nan,13.589403795935217,1.7075317352729502,0.0,nan,nan
LCMV,5,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.8502212390575218,0.6845578890816566,1.9528092599982372,59.9763179369453,53.77725823731478,22.321444669642524,15.663814908619077,0.0,nan,1240.0294117647059,59.9763179369453,53.77725823731478,22.321444669642524,15.663814908619077,0.0,nan,nan
LCMV,5,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8214517352791674,0.6726151393309721,1.9445191184015145,41.266025454844865,38.7825383940247,23.128110831194203,17.763983959397564,0.0,nan,1341.9411764705883,41.266025454844865,38.7825383940247,23.128110831194203,17.763983959397564,0.0,nan,nan
LCMV,5,-5,surface_only,case_weighted_within_scenario,68,1,0.5923983425362943,0.6720650129279533,1.9588647212291979,59.29504997419897,54.05468206114002,nan,nan,0.0,nan,1320.1617647058824,59.29504997419897,54.05468206114002,nan,nan,nan,1.0,nan
LCMV,5,0,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.7995983102504693,nan,nan,9.585959661988724,0.0,0.0,nan,550.75,nan,nan,9.585959661988724,0.0,0.0,nan,nan
LCMV,5,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.8615830421205676,0.6931261378078091,1.951719366809563,58.83953369220626,51.62297351700359,21.445192477707266,13.23748444254387,0.0,nan,1128.9558823529412,58.83953369220626,51.62297351700359,21.445192477707266,13.23748444254387,0.0,nan,nan
LCMV,5,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8287601405970774,0.6712770815744404,1.9436470278451248,40.47611531465362,42.59218699632362,22.304229357480498,13.763583476866653,0.0,nan,1203.4705882352941,40.47611531465362,42.59218699632362,22.304229357480498,13.763583476866653,0.0,nan,nan
LCMV,5,0,surface_only,case_weighted_within_scenario,68,1,0.5884538996110598,0.6669431479972229,1.962333156217644,58.2447908565537,50.16661098253624,nan,nan,0.0,nan,1279.5,58.2447908565537,50.16661098253624,nan,nan,nan,1.0,nan
LCMV,5,5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.7120952400181948,nan,nan,4.86983422403304,0.0,0.0,nan,458.5625,nan,nan,4.86983422403304,0.0,0.0,nan,nan
LCMV,5,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.867442837666756,0.681653604163018,1.9500733854405459,57.40885733599379,51.76240329452393,20.411447902853915,9.901274313566105,0.0,nan,998.7941176470588,57.40885733599379,51.76240329452393,20.411447902853915,9.901274313566105,0.0,nan,nan
LCMV,5,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8332982097365724,0.6767917009158072,1.9421931251532034,39.71229766487217,39.60409287648831,21.24669626503476,12.320911327494498,0.0,nan,1066.6470588235295,39.71229766487217,39.60409287648831,21.24669626503476,12.320911327494498,0.0,nan,nan
LCMV,5,5,surface_only,case_weighted_within_scenario,68,1,0.5765162061465141,0.6629236377529851,1.9684454285309787,57.28792715451172,51.64601530132063,nan,nan,0.0,nan,1164.3823529411766,57.28792715451172,51.64601530132063,nan,nan,nan,1.0,nan
LCMV,5,10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.541048284725406,nan,nan,2.562530130978592,0.0,0.0,nan,388.875,nan,nan,2.562530130978592,0.0,0.0,nan,nan
LCMV,5,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8739759011332067,0.6965060234021548,1.9442300784702407,56.27876761263981,53.273051247199255,18.616521080847225,6.084110826796598,0.0,nan,830.8088235294117,56.27876761263981,53.273051247199255,18.616521080847225,6.084110826796598,0.0,nan,nan
LCMV,5,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8413751958789126,0.6859794761093096,1.9362806687230094,39.67187819005775,42.95234883185453,19.31993843637646,8.729462584988475,0.0,nan,801.7058823529412,39.67187819005775,42.95234883185453,19.31993843637646,8.729462584988475,0.0,nan,nan
LCMV,5,10,surface_only,case_weighted_within_scenario,68,1,0.575464605460076,0.6661390098791347,1.9755974844777289,56.54647084618317,47.339196751687396,nan,nan,0.0,nan,1085.1764705882354,56.54647084618317,47.339196751687396,nan,nan,nan,1.0,nan
LCMV,5,15,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.2818764868437564,nan,nan,0.20655565194849795,0.0,0.0,nan,316.125,nan,nan,0.20655565194849795,0.0,0.0,nan,nan
LCMV,5,15,deep_plus_surface,case_weighted_within_scenario,68,1,0.8761109516919472,0.6982289889953188,1.9251204575077916,55.43266736354205,56.49875570438593,15.700383880308452,4.632836485169207,0.19117647058823528,1.0878565482386005,593.5588235294117,55.43266736354205,56.49875570438593,15.700383880308452,4.632836485169207,0.17647058823529413,nan,nan
LCMV,5,15,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8405951672382819,0.6824091257461709,1.9245377252049447,39.1959309624029,39.13361400264446,17.355205668318977,7.570398853722089,0.14705882352941177,0.0,593.0882352941177,39.1959309624029,39.13361400264446,17.355205668318977,7.570398853722089,0.14705882352941177,nan,nan
LCMV,5,15,surface_only,case_weighted_within_scenario,68,1,0.5769524549094165,0.6715321842208548,1.9813885672477975,56.0388984264781,48.61597217012914,nan,nan,0.0,nan,853.5882352941177,56.0388984264781,48.61597217012914,nan,nan,nan,1.0,nan
LCMV,5,20,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.8658628687762577,nan,nan,0.0,0.0,0.625,0.0,298.125,nan,nan,0.0,0.0,0.625,nan,nan
LCMV,5,20,deep_plus_surface,case_weighted_within_scenario,68,1,0.8784897840305765,0.696850322092497,1.8941564523630385,54.970441111622804,55.81751197447837,12.288749300431784,3.580733024531603,0.8978496479316443,2.2391022652005117,430.6764705882353,54.970441111622804,55.81751197447837,12.288749300431784,3.580733024531603,0.8529411764705882,nan,nan
LCMV,5,20,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.842192432705656,0.6845895003465854,1.8980825179115797,39.790440288920834,43.05383051497843,14.334300814602036,4.647976082870668,0.8648238659024248,2.316941767128119,455.5882352941176,39.790440288920834,43.05383051497843,14.334300814602036,4.647976082870668,0.9117647058823529,nan,nan
LCMV,5,20,surface_only,case_weighted_within_scenario,68,1,0.5724856315423538,0.6709193786919301,1.9842346553547245,55.73554208413492,48.44975031647461,nan,nan,0.22855236703211082,nan,641.2794117647059,55.73554208413492,48.44975031647461,nan,nan,nan,0.5294117647058824,nan
LCMV,10,-10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.8147748784087645,nan,nan,8.579673856301607,0.0,0.0,nan,696.3125,nan,nan,8.579673856301607,0.0,0.0,nan,nan
LCMV,10,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8648194581861391,0.694262646137523,1.9477903320435932,59.90755970253571,53.98138188719197,21.332641667922314,10.071150072164965,0.0,nan,904.4705882352941,59.90755970253571,53.98138188719197,21.332641667922314,10.071150072164965,0.0,nan,nan
LCMV,10,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8283649469832649,0.6717666380973927,1.9388830622549624,41.039010443937485,40.16768940008575,21.749823931861165,9.880948828710055,0.0,nan,969.2352941176471,41.039010443937485,40.16768940008575,21.749823931861165,9.880948828710055,0.0,nan,nan
LCMV,10,-10,surface_only,case_weighted_within_scenario,68,1,0.5942163083355643,0.6751794995049094,1.962621965147755,58.08970691305556,50.7282077065855,nan,nan,0.0,nan,1128.5294117647059,58.08970691305556,50.7282077065855,nan,nan,nan,1.0,nan
LCMV,10,-5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.8013417136722054,nan,nan,8.60054695258509,0.0,0.0,nan,572.875,nan,nan,8.60054695258509,0.0,0.0,nan,nan
LCMV,10,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.8661992829145635,0.6831099483344015,1.9473636686562648,58.95664825574751,50.22660172981546,21.17529038927284,8.530669159669406,0.0,nan,977.4264705882352,58.95664825574751,50.22660172981546,21.17529038927284,8.530669159669406,0.0,nan,nan
LCMV,10,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8333924469662414,0.6825946129739305,1.9399202107291964,39.51059906886988,37.60421317448645,21.65892346572076,10.918647422321724,0.0,nan,910.4411764705883,39.51059906886988,37.60421317448645,21.65892346572076,10.918647422321724,0.0,nan,nan
LCMV,10,-5,surface_only,case_weighted_within_scenario,68,1,0.5876180290560423,0.670983925169595,1.9649380093946613,58.03030552594721,52.94658279215821,nan,nan,0.0,nan,1190.8676470588234,58.03030552594721,52.94658279215821,nan,nan,nan,1.0,nan
LCMV,10,0,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.7412558873577222,nan,nan,5.3203935053714755,0.0,0.0,nan,622.375,nan,nan,5.3203935053714755,0.0,0.0,nan,nan
LCMV,10,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.8690445595570617,0.687576012030705,1.9448328877753553,58.03770943816711,51.182040714309665,20.313824669263756,8.014614285901116,0.0,nan,936.6470588235294,58.03770943816711,51.182040714309665,20.313824669263756,8.014614285901116,0.0,nan,nan
LCMV,10,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8359602703863134,0.674185278920919,1.935168827483072,39.89261683241051,39.95765753765633,21.042777568414266,7.053585506369987,0.0,nan,847.2647058823529,39.89261683241051,39.95765753765633,21.042777568414266,7.053585506369987,0.0,nan,nan
LCMV,10,0,surface_only,case_weighted_within_scenario,68,1,0.585253075734394,0.6644033468838131,1.9673049127622373,57.402308728895214,50.96915749273472,nan,nan,0.0,nan,1244.4705882352941,57.402308728895214,50.96915749273472,nan,nan,nan,1.0,nan
LCMV,10,5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.6319834339811834,nan,nan,2.9839983043819664,0.0,0.0,nan,521.0,nan,nan,2.9839983043819664,0.0,0.0,nan,nan
LCMV,10,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.8715712983474738,0.6806835843626877,1.9413925338427613,57.36684640474188,48.88541528660202,19.26747548151704,6.603964284043438,0.0,nan,895.6617647058823,57.36684640474188,48.88541528660202,19.26747548151704,6.603964284043438,0.0,nan,nan
LCMV,10,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8407811538182548,0.6753065305127643,1.9349127749097845,38.31871579053085,38.875886683024746,20.164077497924634,7.85707271267723,0.0,nan,787.0588235294117,38.31871579053085,38.875886683024746,20.164077497924634,7.85707271267723,0.0,nan,nan
LCMV,10,5,surface_only,case_weighted_within_scenario,68,1,0.587316223906413,0.6688720661541459,1.9716592683658245,57.080716432737404,50.938310155745825,nan,nan,0.0,nan,1238.5441176470588,57.080716432737404,50.938310155745825,nan,nan,nan,1.0,nan
LCMV,10,10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.4518791452239541,nan,nan,0.28631985798636245,0.0,0.0,nan,530.125,nan,nan,0.28631985798636245,0.0,0.0,nan,nan
LCMV,10,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8785257305173174,0.6845183615823622,1.931677992755775,55.937841248025855,48.24001267085612,17.505669869196268,4.500396802258617,0.0,nan,766.4411764705883,55.937841248025855,48.24001267085612,17.505669869196268,4.500396802258617,0.0,nan,nan
LCMV,10,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.842257104886923,0.6804236222736021,1.9268504922395793,37.81579717960769,38.62218880359358,18.59924443545893,5.930666557304378,0.0,nan,742.3235294117648,37.81579717960769,38.62218880359358,18.59924443545893,5.930666557304378,0.0,nan,nan
LCMV,10,10,surface_only,case_weighted_within_scenario,68,1,0.577488983393131,0.662229633065379,1.97716499493728,56.79260530064633,50.59118030056215,nan,nan,0.0,nan,1240.3088235294117,56.79260530064633,50.59118030056215,nan,nan,nan,1.0,nan
LCMV,10,15,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.2298853635871692,nan,nan,0.0,0.0,0.0,nan,430.25,nan,nan,0.0,0.0,0.0,nan,nan
LCMV,10,15,deep_plus_surface,case_weighted_within_scenario,68,1,0.8791384212186086,0.6900133456927935,1.9163486758436912,55.75869456289347,53.612893588697474,15.252802379410987,3.2724423999940866,0.29411764705882354,0.0,694.5735294117648,55.75869456289347,53.612893588697474,15.252802379410987,3.2724423999940866,0.29411764705882354,nan,nan
LCMV,10,15,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8471333907090317,0.6868150869089494,1.9136381361477373,38.34448614624311,38.16006301787374,16.46498842785654,3.2972821622080084,0.23529411764705882,0.0,599.8823529411765,38.34448614624311,38.16006301787374,16.46498842785654,3.2972821622080084,0.23529411764705882,nan,nan
LCMV,10,15,surface_only,case_weighted_within_scenario,68,1,0.5849534198224915,0.6732887192276675,1.9816028078438033,56.11380626150714,49.88756877369306,nan,nan,0.0,nan,1101.4705882352941,56.11380626150714,49.88756877369306,nan,nan,nan,1.0,nan
LCMV,10,20,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.8592225870115837,nan,nan,0.0,0.0,0.4375,0.0,329.375,nan,nan,0.0,0.0,0.4375,nan,nan
LCMV,10,20,deep_plus_surface,case_weighted_within_scenario,68,1,0.8831275128256769,0.6954210531518981,1.8841513403299204,54.915801013464886,53.59971475459888,11.705893716119276,2.7184237158190716,0.8971699948624696,1.6520388212480634,496.5147058823529,54.915801013464886,53.59971475459888,11.705893716119276,2.7184237158190716,0.8676470588235294,nan,nan
LCMV,10,20,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8457344682613571,0.6856312914272472,1.885453058347064,38.472744944448074,41.953204291658764,13.417003836950942,1.5924157878623948,0.8846685712181513,0.3125000059031043,473.70588235294116,38.472744944448074,41.953204291658764,13.417003836950942,1.5924157878623948,0.9411764705882353,nan,nan
LCMV,10,20,surface_only,case_weighted_within_scenario,68,1,0.5755404367581493,0.6693659605339859,1.983844307944301,55.927592875212056,48.57912416370168,nan,nan,0.20120998050600902,nan,886.1470588235294,55.927592875212056,48.57912416370168,nan,nan,nan,0.5588235294117647,nan
LCMV,15,-10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.7053384502362916,nan,nan,4.531875470853812,0.0,0.0,nan,534.75,nan,nan,4.531875470853812,0.0,0.0,nan,nan
LCMV,15,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8786947977084664,0.7024791585067955,1.9353133935873714,58.022412837798655,47.616479928283006,18.86431176578595,4.7834561820455646,0.029411764705882353,0.0,712.9411764705883,58.022412837798655,47.616479928283006,18.86431176578595,4.7834561820455646,0.029411764705882353,nan,nan
LCMV,15,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8388818147489889,0.6833163574259935,1.9224588254085806,37.38537861442615,38.29692968672212,19.624609402810975,5.253247383125106,0.0,nan,602.8823529411765,37.38537861442615,38.29692968672212,19.624609402810975,5.253247383125106,0.0,nan,nan
LCMV,15,-10,surface_only,case_weighted_within_scenario,68,1,0.5907875223292357,0.6745131129382809,1.9705435485479181,57.147575865052154,54.17176463642587,nan,nan,0.0,nan,1099.3235294117646,57.147575865052154,54.17176463642587,nan,nan,nan,1.0,nan
LCMV,15,-5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.6607274137998873,nan,nan,2.1653868710005515,0.0,0.0,nan,633.5625,nan,nan,2.1653868710005515,0.0,0.0,nan,nan
LCMV,15,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.8767422906711557,0.6938562749788886,1.9328377860266832,59.02195273792251,51.42828330130269,18.479958822890357,4.741956163557782,0.029411764705882353,0.0,742.7647058823529,59.02195273792251,51.42828330130269,18.479958822890357,4.741956163557782,0.029411764705882353,nan,nan
LCMV,15,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8434484192442084,0.6824601057515773,1.9244220399962857,37.81111627940799,39.980936513814974,19.40621043179662,4.260376906460563,0.029411764705882353,0.0,659.2352941176471,37.81111627940799,39.980936513814974,19.40621043179662,4.260376906460563,0.029411764705882353,nan,nan
LCMV,15,-5,surface_only,case_weighted_within_scenario,68,1,0.5868090888888674,0.669675763136086,1.9724147188691536,57.262988928523086,51.60725053582016,nan,nan,0.0,nan,1076.2205882352941,57.262988928523086,51.60725053582016,nan,nan,nan,1.0,nan
LCMV,15,0,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,1.628364246698156,nan,nan,0.692127427688905,0.0,0.0,nan,463.4375,nan,nan,0.692127427688905,0.0,0.0,nan,nan
