method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
OASTER-ERP-v2,0,5,case_weighted,188,4,0.9317082636241187,0.9679791690777624,0.9666137041920438,0.6522222222222223,0.965670943553617,7.237377720794825,8.261439332748987,15.752670936986688,14.881714384228614,0.20538458598314116,14.881714384228614,49.138297872340424,42.8563829787234,6.281914893617022,7.237377720794825,25.526026055136448,176.0218338687552,176.0218338687552,0.25,0.9852941176470589,0.6176470588235294
OASTER-ERP-v2,0,10,case_weighted,188,4,0.9278172260474465,0.960454898489509,0.95753223502664,0.7461111111111111,0.9337776612184712,6.036818270537614,9.716727481713141,11.347672279486144,10.797538568633183,0.3521425317975034,10.797538568633183,55.351063829787236,50.601063829787236,4.75,6.036818270537614,18.95311977948931,125.64885967724622,125.64885967724622,0.4666666666666667,0.9558823529411765,0.7112745098039216
OASTER-ERP-v2,0,15,case_weighted,188,4,0.9263684568076228,0.957662290321079,0.9546324972329401,0.7816666666666666,0.9198514573697196,5.757618397976467,7.795339916687191,7.852254216627893,7.555929496483134,0.4547349150747275,7.555929496483134,54.15425531914894,50.473404255319146,3.6808510638297873,5.757618397976467,25.095569535597026,88.76091692134878,88.76091692134878,0.625,0.9264705882352942,0.7757352941176471
OASTER-ERP-v2,0,20,case_weighted,188,4,0.9319251364017329,0.9592707062286353,0.9554632911935831,0.8144444444444444,0.9108033336494724,4.8728183378713235,8.44932862176719,6.406952812627952,6.203161893763899,0.5174107624954735,6.203161893763899,57.702127659574465,54.787234042553195,2.9148936170212765,4.8728183378713235,21.71872763556191,65.35800574888015,65.35800574888015,0.725,0.7352941176470589,0.7301470588235295
OASTER-ERP-v2,5,-10,case_weighted,188,4,0.9440315737244873,0.9694450207465146,0.9673065290530725,0.6766666666666666,1.0081104304947244,9.51112036603886,13.934448690670681,14.943631812418676,13.994797435611536,0.25027314765022524,13.994797435611536,36.579787234042556,29.19148936170213,7.388297872340425,9.51112036603886,25.58651909355574,166.02062090591602,166.02062090591602,0.2916666666666667,1.0,0.6458333333333334
OASTER-ERP-v2,5,-5,case_weighted,188,4,0.9472511012908764,0.9706425875455458,0.9685016949993523,0.6611111111111112,0.9834046093951632,10.07980395510455,10.072283192290204,16.259969125282904,15.752280174411105,0.21664570394626387,15.752280174411105,39.07446808510638,31.54787234042553,7.526595744680851,10.07980395510455,20.61142807059548,179.67231910052925,179.67231910052925,0.23333333333333334,1.0,0.6166666666666667
OASTER-ERP-v2,5,0,case_weighted,188,4,0.9496580764316545,0.9754422005060873,0.9736897476519563,0.6905555555555556,0.924584761547577,6.777538879481595,9.375863336215591,15.141791250490284,14.011577193562243,0.20507157604664863,14.011577193562243,48.734042553191486,42.170212765957444,6.5638297872340425,6.777538879481595,18.62629121645343,173.90492462287366,173.90492462287366,0.25833333333333336,1.0,0.6291666666666667
OASTER-ERP-v2,5,5,case_weighted,188,4,0.9381140030707976,0.9710887597754309,0.9695024297673934,0.7116666666666667,0.9102456683641178,6.268105104023647,9.580947668689557,13.448757388385816,13.12375176708285,0.26249380546151946,13.12375176708285,53.441489361702125,48.15425531914894,5.287234042553192,6.268105104023647,21.463497537444205,154.31916529694595,154.31916529694595,0.3416666666666667,0.9852941176470589,0.6634803921568628
OASTER-ERP-v2,5,10,case_weighted,188,4,0.9311442668469238,0.968307529049413,0.9666446995409977,0.7316666666666668,0.892833047405579,4.985063415557335,7.972123323545876,11.683786910273055,11.791071401596628,0.31742108687673726,11.791071401596628,53.12765957446808,48.58510638297872,4.542553191489362,4.985063415557335,17.280352263128936,134.98340596857582,134.98340596857582,0.425,0.9852941176470589,0.7051470588235295
OASTER-ERP-v2,5,15,case_weighted,188,4,0.9252971133688556,0.9616338455387742,0.9592200173782712,0.7516666666666666,0.9110705821152366,5.343587460110945,8.008427464710817,8.525005939487913,8.370778583139323,0.4177627493649812,8.370778583139323,56.21808510638298,52.505319148936174,3.7127659574468086,5.343587460110945,26.621895591075116,94.69497807539892,94.69497807539892,0.6,0.9117647058823529,0.7558823529411764
OASTER-ERP-v2,5,20,case_weighted,188,4,0.9369414704918753,0.9621709431508377,0.9586498045476068,0.8477777777777777,0.895058487257673,5.192416092701549,7.555606356507425,5.063337674292868,4.974462703169215,0.501754114566544,4.974462703169215,53.9468085106383,50.973404255319146,2.973404255319149,5.192416092701549,28.870759815309302,52.12297421505987,52.12297421505987,0.7833333333333333,0.8088235294117647,0.7960784313725491
OASTER-ERP-v2,10,-10,case_weighted,188,4,0.9367853346408294,0.9684838521446036,0.9663768854387743,0.7116666666666667,0.9821462434952692,6.185149134469601,10.226586932780508,10.72369147546639,10.453062605084233,0.38400705177067834,10.453062605084233,42.90425531914894,37.65425531914894,5.25,6.185149134469601,24.707926780771484,110.54691890526392,110.54691890526392,0.5333333333333333,0.9852941176470589,0.759313725490196
OASTER-ERP-v2,10,-5,case_weighted,188,4,0.9381160549808037,0.9693280620932335,0.9670922949488118,0.768888888888889,0.9314461262642639,5.83069261575714,8.939075895321695,10.584075441037422,10.053907652274262,0.37675179744881315,10.053907652274262,40.31382978723404,35.1436170212766,5.170212765957447,5.83069261575714,14.235312035579474,115.64764666652387,115.64764666652387,0.5083333333333333,0.9705882352941176,0.7394607843137255
OASTER-ERP-v2,10,0,case_weighted,188,4,0.9398822461034846,0.9715934377488002,0.9695351606810424,0.7577777777777778,0.9057813835014655,5.465568436302039,8.951046591698564,10.607950514181502,10.580925210704216,0.433100921577235,10.580925210704216,36.27127659574468,31.77659574468085,4.49468085106383,5.465568436302039,24.838910022139423,106.479767015694,106.479767015694,0.55,0.9411764705882353,0.7455882352941177
OASTER-ERP-v2,10,5,case_weighted,188,4,0.9540527475742504,0.9765876255468732,0.9745792859260751,0.7772222222222224,0.832539991569639,4.920046085580616,8.50783674908667,9.55063955378799,9.68223947911939,0.40344756796485565,9.68223947911939,46.409574468085104,42.234042553191486,4.175531914893617,4.920046085580616,21.77379410833318,102.4126151201299,102.4126151201299,0.5666666666666667,0.9558823529411765,0.7612745098039215
OASTER-ERP-v2,10,10,case_weighted,188,4,0.939068326710839,0.9726101243890473,0.9711637886303017,0.7822222222222223,0.8159140698069144,4.232287968514387,7.0885026507191995,9.238901322961969,9.586144861376097,0.41979334513729727,9.586144861376097,57.526595744680854,53.78191489361702,3.74468085106383,4.232287968514387,13.763226450882675,105.6464336713723,105.6464336713723,0.55,0.9558823529411765,0.7529411764705882
OASTER-ERP-v2,10,15,case_weighted,188,4,0.9416832183288151,0.9674763408147836,0.9647205562377161,0.815,0.8381655813108696,4.848829224424837,6.94470898156892,8.261693033138279,8.31343142905389,0.4519812228794401,8.31343142905389,55.56382978723404,51.96808510638298,3.595744680851064,4.848829224424837,18.96682442787701,88.67758360018578,88.67758360018578,0.625,0.9264705882352942,0.7757352941176471
OASTER-ERP-v2,10,20,case_weighted,188,4,0.935795217506769,0.9633150468594744,0.9604267392675939,0.8188888888888889,0.8580191474436273,3.818627896847195,6.184433036425037,6.533892825179427,6.751820317253166,0.47830054670585176,6.751820317253166,60.06382978723404,57.01063829787234,3.0531914893617023,3.818627896847195,24.94811246864817,60.00727793918246,60.00727793918246,0.75,0.8235294117647058,0.7867647058823529
OASTER-ERP-v2,15,-10,case_weighted,188,4,0.9369482372233779,0.9664944503669411,0.9639345447447946,0.7877777777777778,0.9062802540709142,4.932410326598988,8.137786334787522,8.539106836294176,8.56973286373329,0.45341368062923176,8.56973286373329,62.76063829787234,58.973404255319146,3.7872340425531914,4.932410326598988,17.439193856260633,79.3430373304211,79.3430373304211,0.6666666666666666,0.8823529411764706,0.7745098039215685
OASTER-ERP-v2,15,-5,case_weighted,188,4,0.9417440649577996,0.9673367075511085,0.9643964799906876,0.8233333333333335,0.9012177028934556,5.135292626283827,7.912984327575664,7.567424077935622,7.495675160287236,0.4934329584536866,7.495675160287236,52.462765957446805,48.8563829787234,3.606382978723404,5.135292626283827,19.883838137918694,67.64158171487152,67.64158171487152,0.7166666666666667,0.8823529411764706,0.7995098039215687
OASTER-ERP-v2,15,0,case_weighted,188,4,0.9436642829094971,0.9697480600278283,0.9671860587029317,0.8205555555555556,0.8545469086362906,4.332320318868908,7.5750736958978635,6.674999647633106,6.419574427611895,0.49892787804704836,6.419574427611895,47.47872340425532,44.058510638297875,3.4202127659574466,4.332320318868908,19.563816892623837,65.50407609652596,65.44133909394965,0.725,0.8676470588235294,0.7963235294117648
OASTER-ERP-v2,15,5,case_weighted,188,4,0.9486023908526747,0.97350437123451,0.971480086389978,0.8133333333333332,0.8282016690835864,4.2880610084619155,7.798478836571117,6.203705613235019,6.044897055904779,0.49300736749513224,6.044897055904779,39.9468085106383,36.765957446808514,3.1808510638297873,4.2880610084619155,19.77539470232027,61.85753553059169,61.79085391247043,0.7416666666666667,0.9264705882352942,0.8340686274509804
OASTER-ERP-v2,15,10,case_weighted,188,4,0.9530981766611248,0.9764277268459987,0.9744577862310263,0.8288888888888889,0.76059393193572,3.381989869228089,6.521891231199601,5.5037996703878225,5.341911602872786,0.5050687721922817,5.341911602872786,47.27127659574468,44.276595744680854,2.99468085106383,3.381989869228089,14.551557841496464,50.172731651566984,50.172731651566984,0.7916666666666666,0.9411764705882353,0.866421568627451
OASTER-ERP-v2,15,15,case_weighted,188,4,0.9381022376942187,0.9719463601684761,0.9698578141878508,0.818888888888889,0.7529138225306163,3.031826134095045,6.512992861382855,6.067787482198065,6.051503648155824,0.49428320554684724,6.051503648155824,52.03191489361702,49.276595744680854,2.75531914893617,3.031826134095045,11.866313308321551,61.54085388618301,61.54085388618301,0.7416666666666667,0.8382352941176471,0.7899509803921569
OASTER-ERP-v2,15,20,case_weighted,188,4,0.9352140350245396,0.9643989257785484,0.9611890987270728,0.8283333333333334,0.7928791539521279,3.6817521660263623,7.235654084947524,5.182697050420059,5.085270767400838,0.5082810101466597,5.085270767400838,55.98936170212766,53.170212765957444,2.8191489361702127,3.6817521660263623,17.908287391833635,49.75606498419446,49.75606498419446,0.7916666666666666,0.8235294117647058,0.8075980392156863
OASTER-ERP-v2,20,-10,case_weighted,188,4,0.9403998845173183,0.9657452556163455,0.9626734174452795,0.8388888888888888,0.874823021524958,4.403505470549106,7.35443975150077,6.044149167527033,6.154457621513578,0.5015244139453653,6.154457621513578,60.78191489361702,58.01063829787234,2.771276595744681,4.403505470549106,20.688243992958213,57.47370206964361,57.47370206964361,0.7583333333333333,0.8235294117647058,0.7909313725490196
OASTER-ERP-v2,20,-5,case_weighted,188,4,0.9478323009874836,0.9668543811031994,0.9636182981658592,0.8594444444444445,0.8680671356210485,4.36049477766071,8.31485944107249,6.064653894983123,5.999282090141617,0.5021043419279492,5.999282090141617,62.712765957446805,59.62765957446808,3.0851063829787235,4.36049477766071,18.93670661355272,55.5234594451085,55.5234594451085,0.7666666666666667,0.8235294117647058,0.7950980392156863
OASTER-ERP-v2,20,0,case_weighted,188,4,0.9396986062552353,0.9690361749316911,0.9664896159547286,0.8322222222222223,0.8718534393861078,4.2726191024253755,7.415736758428825,6.818997654072006,6.758915628501897,0.5016589447808532,6.758915628501897,58.72872340425532,55.62765957446808,3.101063829787234,4.2726191024253755,18.079895586562873,63.42244281701825,63.40776318838433,0.7333333333333333,0.8382352941176471,0.7857843137254902
OASTER-ERP-v2,20,5,case_weighted,188,4,0.9488255960740961,0.9697173424786691,0.9668106848018029,0.8516666666666666,0.8208714821299815,3.7371654211990744,7.2873274379405375,5.017190991710081,4.85506142605687,0.5292210998078588,4.85506142605687,54.723404255319146,51.73936170212766,2.984042553191489,3.7371654211990744,21.958854665009387,51.53964091318177,51.53964091318177,0.7833333333333333,0.8970588235294118,0.8401960784313726
OASTER-ERP-v2,20,10,case_weighted,188,4,0.9495315850140651,0.9722426545473793,0.9697024576022928,0.8561111111111113,0.8060611445874478,3.7372913382792845,6.947749084923476,5.374780819220573,5.256069658895115,0.4993317165123581,5.256069658895115,38.340425531914896,35.287234042553195,3.0531914893617023,3.7372913382792845,21.641249028952256,49.737576878933766,49.67273164270741,0.7916666666666666,0.8970588235294118,0.8443627450980392
OASTER-ERP-v2,20,15,case_weighted,188,4,0.9454415838020439,0.9758910310266892,0.9740949567777312,0.8338888888888889,0.7655605231623472,3.8493487916322855,7.272192690951744,5.126191052275884,5.090320120416522,0.5190333239312024,5.090320120416522,47.66489361702128,45.0,2.6648936170212765,3.8493487916322855,17.943106534025894,45.93891313765349,45.93891313765349,0.8083333333333333,0.8676470588235294,0.8379901960784314
OASTER-ERP-v2,20,20,case_weighted,188,4,0.9451116992608264,0.9739050689570639,0.9719950405573266,0.8616666666666667,0.7502913545877681,3.3158048695620885,5.86800411112903,3.767085725048884,3.619290578552857,0.5313719873016263,3.619290578552857,48.712765957446805,46.40425531914894,2.3085106382978724,3.3158048695620885,17.947121579989822,40.00485198718582,40.00485198718582,0.8333333333333334,0.8088235294117647,0.821078431372549
