method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
OASTER-ERP-v2,-5,20,scenario_macro,188,4,0.93923077792834,0.9596484252251893,0.9469060446856353,0.8241830065359478,0.8369821868919748,4.666368957562823,6.412137011475945,6.271106856899561,6.226143204695703,4.666368957562823,35.54955702458708,59.634728941159636,59.634728941159636,0.6316331441071638,6.226143204695703,126.39705882352942,123.84926470588235,2.547794117647059,0.75,0.8823529411764706,0.8161764705882353
OASTER-ERP-v2,0,-10,scenario_macro,188,4,0.9484229310059742,0.9617505559044776,0.9499164422047555,0.7089324618736385,1.261203714448641,15.481950689399186,16.366660471811446,17.46834805551587,13.566381144155466,15.481950689399186,44.50414453551898,190.87557262713153,190.87557262713153,0.1929809483937302,13.566381144155466,93.26062091503269,83.19566993464053,10.064950980392156,0.1851851851851852,1.0,0.5925925925925926
OASTER-ERP-v2,0,-5,scenario_macro,188,4,0.9527170448422491,0.9689716331947669,0.959182587077497,0.6943355119825708,1.0500878784251266,15.735104812982959,16.321625425193325,14.717629208133133,13.851491572389714,15.735104812982959,37.737120950706874,154.09537520951585,154.09537520951585,0.2925635161722095,13.851491572389714,104.2532679738562,96.33415032679737,7.919117647058823,0.34313725490196073,1.0,0.6715686274509803
OASTER-ERP-v2,0,0,scenario_macro,188,4,0.9463200416834483,0.968314671553016,0.959095966694376,0.6892156862745097,0.9297461070398434,9.942180955227604,11.447645258614402,13.73642868737962,13.015533984997056,9.942180955227604,24.519549091672435,148.0870364186651,148.0870364186651,0.31209425885958414,13.015533984997056,118.46609477124183,111.71241830065358,6.7536764705882355,0.3676470588235294,1.0,0.6838235294117647
OASTER-ERP-v2,0,5,scenario_macro,188,4,0.9399117703041736,0.9673150319070755,0.9584508922134539,0.7055555555555556,0.8857665844331528,6.8373764666279415,7.552390110815473,12.87547063478784,12.239021357293128,6.8373764666279415,36.71894130990673,138.15437950159762,138.15437950159762,0.3475870555474005,12.239021357293128,103.07475490196079,97.63357843137254,5.4411764705882355,0.411764705882353,0.9852941176470589,0.698529411764706
OASTER-ERP-v2,0,10,scenario_macro,188,4,0.9350889184276884,0.959440627774157,0.9472802053289261,0.7754901960784313,0.8541758905020199,5.6158833218308,9.209619625471092,9.431053067002475,9.21546172982495,5.6158833218308,24.776765568611594,98.3454632952094,98.3454632952094,0.4915362178387313,9.21546172982495,120.37377450980391,116.37377450980391,4.0,0.5833333333333334,0.9558823529411765,0.7696078431372549
OASTER-ERP-v2,0,15,scenario_macro,188,4,0.9355197513309922,0.9565947724231935,0.9433756239017291,0.819607843137255,0.8449495319410099,5.841416152148149,7.341025698464936,6.516204366579598,6.37365384345144,5.841416152148149,36.426064488997895,68.66528232761029,68.66528232761029,0.5830667264002449,6.37365384345144,120.24877450980391,117.23774509803921,3.0110294117647056,0.7107843137254902,0.9264705882352942,0.8186274509803921
OASTER-ERP-v2,0,20,scenario_macro,188,4,0.9373951734058001,0.9569899452087469,0.943127545008961,0.8352941176470589,0.8369460882709943,4.843976225422165,8.161010030635767,5.630777629702055,5.5257594737208535,4.843976225422165,30.4077289586867,56.997188628683354,56.997188628683354,0.6262813587323236,5.5257594737208535,129.03349673202615,126.62173202614379,2.411764705882353,0.7598039215686274,0.7352941176470589,0.7475490196078431
OASTER-ERP-v2,5,-10,scenario_macro,188,4,0.9509323805787429,0.9681625621775174,0.9584440176704522,0.742483660130719,0.9488227457212208,8.80772260174519,12.961113822257685,11.859537776412969,11.095724901518826,8.80772260174519,32.788673663456045,128.78068887135177,128.78068887135177,0.39383833762407416,11.095724901518826,66.25245098039215,59.888480392156865,6.363970588235294,0.4509803921568627,1.0,0.7254901960784313
OASTER-ERP-v2,5,-5,scenario_macro,188,4,0.9537105332317164,0.9690538565475229,0.9595042487422637,0.7326797385620916,0.9194427125677228,9.306957476749874,9.790685678927874,13.070717756437631,12.722910500117104,9.306957476749874,27.46320238595565,141.3508860801253,141.3508860801253,0.35539758211927924,12.722910500117104,72.5923202614379,66.0702614379085,6.522058823529411,0.39705882352941174,1.0,0.6985294117647058
