subject,run,method,epochs,sources,source_space,eeg_channels_whitened,mag_channels_whitened,coreg_mean_mm,n20_left_s1_mass_pct,n20_left_s1_enrichment,n20_postcentral_laterality,n20_peak_euclidean_distance_to_left_s1_mm,n20_peak_label,n20_peak_hemi,n20_hoyer_sparsity,n20_vertices_above_50pct,p30_left_s1_mass_pct,p30_left_s1_enrichment,p30_postcentral_laterality,p30_peak_euclidean_distance_to_left_s1_mm,p30_peak_label,p30_peak_hemi,p30_hoyer_sparsity,p30_vertices_above_50pct
sm04,1,OASTER-ERP-v3,40,4699,sample ico4 cortex only,67,99,2.4063993737855913,0.1445069986916335,0.05346758951590438,0.7768160371928673,3.9069005070807536,paracentral-lh,left,0.9609889465620343,1,97.96562953172584,36.247282926738556,0.9999689367040309,0.0,postcentral-lh,left,0.9446360051036217,1
sm04,1,MNE,40,4699,sample ico4 cortex only,67,99,2.4063993737855913,5.039144415408036,1.8644834337009735,0.41446509538877024,12.562230406281527,superiorparietal-lh,left,0.4277326886379837,34,24.04770314404401,8.897650163296284,0.9715646535844126,4.172139973530336,superiorparietal-lh,left,0.4695873112739764,46
sm04,1,dSPM,40,4699,sample ico4 cortex only,67,99,2.4063993737855913,5.426100484655572,2.0076571793225613,0.3710637254270983,20.24312271090311,superiorparietal-rh,right,0.3684769069808995,68,20.853420251860943,7.715765493188549,0.9739134402990643,4.172139973530336,superiorparietal-lh,left,0.4562423708895556,46
sm04,1,sLORETA,40,4699,sample ico4 cortex only,67,99,2.4063993737855913,3.828019756474783,1.4163673098956695,0.37697857525301376,14.28350113989347,precuneus-lh,left,0.3561110729294465,47,19.0293124761995,7.040845616193815,0.9727282856253355,4.172139973530336,superiorparietal-lh,left,0.41587494921260565,26
sm04,1,eLORETA,40,4699,sample ico4 cortex only,67,99,2.4063993737855913,5.759389664248244,2.13097417577185,0.4018819778772931,20.24312271090311,superiorparietal-rh,right,0.37986765179467347,35,24.726216661047157,9.148700164587448,0.9708755185152754,0.0,postcentral-lh,left,0.46032545334297176,62
sm04,1,LCMV,40,4699,sample ico4 cortex only,67,99,2.4063993737855913,0.0,0.0,0.0,61.79746875379968,superiorparietal-lh,left,0.0,0,0.0,0.0,0.0,61.79746875379968,superiorparietal-lh,left,0.0,0
sm04,1,Dipole fitting (grid),40,4699,sample ico4 cortex only,67,99,2.4063993737855913,0.0,0.0,0.0,23.12397709405699,superiorfrontal-lh,left,0.9908514342116452,2,88.06242032351217,32.5830955196995,1.0,0.0,postcentral-lh,left,0.9937138150809742,1
sm04,1,RAP-MUSIC,40,4699,sample ico4 cortex only,67,99,2.4063993737855913,0.0,0.0,0.0,20.24312271090311,superiorparietal-rh,right,0.9905569457065222,2,80.60362754891246,29.82334219309761,1.0,0.0,postcentral-lh,left,0.9922929642489028,1
