metric,metric_label,baseline,eeg_snr_db,meg_snr_db,oaster_value,baseline_value,oriented_difference_positive_favors_oaster,outcome
rmse,Squared relative error (historical RMSE field),MNE,-10,0,0.7851552014310887,1.9272156705339774,1.1420604691028886,win
rmse,Squared relative error (historical RMSE field),MNE,-10,5,0.7919584337362544,1.9003234299468355,1.108364996210581,win
rmse,Squared relative error (historical RMSE field),MNE,-10,10,0.7889300423111069,1.8643022771864168,1.07537223487531,win
rmse,Squared relative error (historical RMSE field),MNE,-10,15,0.757225286036959,1.8327861864645634,1.0755609004276043,win
rmse,Squared relative error (historical RMSE field),MNE,-10,20,0.7783737521966675,1.8170896352422024,1.0387158830455347,win
rmse,Squared relative error (historical RMSE field),MNE,-5,-10,0.703293229447268,1.9432374404733457,1.2399442110260777,win
rmse,Squared relative error (historical RMSE field),MNE,-5,-5,0.7132583945603027,1.9274402202472598,1.214181825686957,win
rmse,Squared relative error (historical RMSE field),MNE,-5,0,0.7318817619582223,1.9071035045454336,1.1752217425872113,win
rmse,Squared relative error (historical RMSE field),MNE,-5,5,0.7357306707076077,1.882880352375692,1.1471496816680844,win
rmse,Squared relative error (historical RMSE field),MNE,-5,10,0.723787729761083,1.8535457381051723,1.1297580083440892,win
rmse,Squared relative error (historical RMSE field),MNE,-5,15,0.7803675882876978,1.8273578014875986,1.046990213199901,win
rmse,Squared relative error (historical RMSE field),MNE,-5,20,0.7398943008258881,1.8127299271051807,1.0728356262792924,win
rmse,Squared relative error (historical RMSE field),MNE,0,-10,0.6869229038559821,1.9250486287530637,1.2381257248970816,win
rmse,Squared relative error (historical RMSE field),MNE,0,-5,0.6290186788471653,1.9046381864781976,1.2756195076310322,win
rmse,Squared relative error (historical RMSE field),MNE,0,0,0.6418884855287555,1.8817656711255162,1.2398771855967605,win
rmse,Squared relative error (historical RMSE field),MNE,0,5,0.6615353228668368,1.8567958091949666,1.1952604863281298,win
rmse,Squared relative error (historical RMSE field),MNE,0,10,0.685729595828884,1.8314626348875018,1.1457330390586178,win
rmse,Squared relative error (historical RMSE field),MNE,0,15,0.6929986718153741,1.8121695479334037,1.1191708761180297,win
rmse,Squared relative error (historical RMSE field),MNE,0,20,0.7291394114933392,1.8050595965882743,1.0759201850949351,win
rmse,Squared relative error (historical RMSE field),MNE,5,-10,0.6853984303974024,1.900797629891592,1.2153991994941897,win
rmse,Squared relative error (historical RMSE field),MNE,5,-5,0.6349099609530071,1.8775649464592608,1.2426549855062536,win
rmse,Squared relative error (historical RMSE field),MNE,5,0,0.6217243417923423,1.852480839327698,1.2307564975353555,win
rmse,Squared relative error (historical RMSE field),MNE,5,5,0.6171379029084827,1.8275556088627876,1.2104177059543049,win
rmse,Squared relative error (historical RMSE field),MNE,5,10,0.6524919333143127,1.8077351845337486,1.155243251219436,win
rmse,Squared relative error (historical RMSE field),MNE,5,15,0.6675904750236361,1.7934927802234137,1.1259023051997776,win
rmse,Squared relative error (historical RMSE field),MNE,5,20,0.7118635877778124,1.7904907804805614,1.0786271927027489,win
rmse,Squared relative error (historical RMSE field),MNE,10,-10,0.6686438260381565,1.8704024209633832,1.2017585949252267,win
rmse,Squared relative error (historical RMSE field),MNE,10,-5,0.625534356374619,1.8513331140498024,1.2257987576751834,win
