method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
OASTER-ERP-v3,0,-5,scenario_macro,188,4,0.9601979083340293,0.9695772801573578,0.9591823130714779,0.7627087872185911,1.066934996088641,15.814473123966563,16.321625425193325,15.2251746643637,12.012930905679072,15.814473123966563,37.737120950706874,154.32957998847675,154.32957998847675,0.28916458863335537,12.012930905679072,106.49019607843138,94.81372549019608,11.676470588235293,0.34313725490196073,1.0,0.6715686274509803
OASTER-ERP-v3,0,0,scenario_macro,188,4,0.9587063040749967,0.9695919446539916,0.959093170244152,0.7761437908496731,0.9249633501374092,9.938809906046039,11.447645258614402,13.568454858940067,11.901857708426961,9.938809906046039,24.519549091672435,146.89081527942577,146.89081527942577,0.3166992701071681,11.901857708426961,122.74918300653593,111.70506535947712,11.044117647058822,0.3725490196078431,1.0,0.6862745098039216
OASTER-ERP-v3,0,5,scenario_macro,188,4,0.9612146082709313,0.9691585235724284,0.9584619145327239,0.7869281045751633,0.8783564399193265,6.75887654584925,7.552390110815473,12.419846134826608,9.930158118617621,6.75887654584925,36.71894130990673,127.87858534813124,127.87858534813124,0.38838844511571297,9.930158118617621,107.47916666666667,97.65563725490196,9.823529411764705,0.45588235294117646,0.9705882352941176,0.7132352941176471
OASTER-ERP-v3,0,10,scenario_macro,188,4,0.9546388281132953,0.9610529901400637,0.947277061659979,0.8509803921568627,0.8270932201938282,5.587942595361479,9.178683358232366,8.602101953667585,6.996823397946694,5.587942595361479,24.745829301372865,90.06995452504266,90.06995452504266,0.5033252660633186,6.996823397946694,124.32230392156862,116.3921568627451,7.930147058823529,0.6176470588235294,0.9558823529411765,0.786764705882353
OASTER-ERP-v3,0,15,scenario_macro,188,4,0.954924378134579,0.9582044664492043,0.9433722284602286,0.9120915032679738,0.8412362423469943,5.849629740839208,7.682272941614904,6.551063445920818,5.624237673428591,5.849629740839208,36.76731173214786,60.73291084983114,60.73291084983114,0.6083347389878903,5.624237673428591,122.89583333333333,117.26715686274508,5.6286764705882355,0.7450980392156863,0.8676470588235294,0.8063725490196079
OASTER-ERP-v3,0,20,scenario_macro,188,4,0.951161405165953,0.9580792005246547,0.9431256363304105,0.9398692810457515,0.7873571408809402,4.8483590206907055,8.161010030635767,4.202446533547118,3.403247685989515,4.8483590206907055,30.4077289586867,45.083996863377614,45.083996863377614,0.6265443625624116,3.403247685989515,131.4857026143791,126.7173202614379,4.768382352941177,0.8088235294117648,0.7941176470588235,0.8014705882352942
OASTER-ERP-v3,5,-10,scenario_macro,188,4,0.9614471969718327,0.9690323716429242,0.9584474487262562,0.8248366013071896,0.9547951951531428,8.9102043240681,13.002711153452358,12.66941297128337,9.647069272522074,8.9102043240681,32.830270994650725,135.46781959725215,135.46781959725215,0.38626484160654956,9.647069272522074,70.03186274509804,59.84436274509804,10.1875,0.4215686274509804,0.9852941176470589,0.7034313725490197
OASTER-ERP-v3,5,-5,scenario_macro,188,4,0.962288805336311,0.9698579264403795,0.9595114522618308,0.823529411764706,0.9126489936630462,9.338592655740866,9.82477563343367,12.622560897949915,9.277231671090236,9.338592655740866,27.497292340461446,133.46753419950429,133.46753419950429,0.36469593705157577,9.277231671090236,76.30555555555556,66.08496732026144,10.220588235294118,0.43137254901960786,1.0,0.7156862745098039
OASTER-ERP-v3,5,0,scenario_macro,188,4,0.9649435478940845,0.9759801795453142,0.9677322764280977,0.8509803921568627,0.8419900968351295,6.117418675671904,8.743435422311848,12.276159602619208,9.237491931678598,6.117418675671904,24.376766217699764,129.87887078178625,129.87887078178625,0.36804764686920904,9.237491931678598,103.92238562091502,93.81209150326796,10.110294117647058,0.446078431372549,0.9852941176470589,0.7156862745098039
OASTER-ERP-v3,5,5,scenario_macro,188,4,0.9594399808540888,0.9721463765953539,0.9625397794820448,0.8428104575163399,0.8145021831801194,5.607109773796046,8.85574722899108,11.071576656231663,9.09852201076288,5.607109773796046,28.973259836914522,120.50518012479252,120.50518012479252,0.3961306378708772,9.09852201076288,119.87336601307189,110.24468954248366,9.628676470588236,0.4852941176470588,0.9705882352941176,0.7279411764705882
OASTER-ERP-v3,5,10,scenario_macro,188,4,0.9602658456624427,0.9703050973956817,0.959965034872413,0.8555555555555555,0.8023206175120383,4.540640159417521,7.47436653594875,9.133699926060116,7.456203232314688,4.540640159417521,23.160428561055124,100.34574868908693,100.34574868908693,0.4790373293482025,7.456203232314688,119.70383986928105,111.57883986928105,8.125,0.573529411764706,0.9264705882352942,0.75
OASTER-ERP-v3,5,15,scenario_macro,188,4,0.9561713984651565,0.9624012673054511,0.9491303823362803,0.895751633986928,0.8128451236266218,5.508063334088497,7.7173064692582765,6.986643910236172,5.4935983062043805,5.508063334088497,38.98369958922405,71.7147300671454,71.7147300671454,0.5726099638039934,5.4935983062043805,127.75408496732025,122.0592320261438,5.694852941176471,0.6960784313725491,0.7941176470588235,0.7450980392156863
OASTER-ERP-v3,5,20,scenario_macro,188,4,0.9566310542170222,0.9618211231448198,0.9482428708660567,0.9447712418300654,0.7977929963729429,5.3586197207661135,6.841321788294856,4.0422710510620865,3.5490955322902074,5.3586197207661135,42.82371967662069,38.93608179136394,38.93608179136394,0.6158686778972445,3.5490955322902074,123.80024509803921,119.22303921568627,4.577205882352941,0.8382352941176471,0.6911764705882353,0.7647058823529411
OASTER-ERP-v3,10,-10,scenario_macro,188,4,0.961573014621299,0.9686558518987665,0.9578141401967474,0.8653594771241829,0.8830747265463809,5.69652684877678,9.372149143560607,8.878673280752608,7.940956997261009,5.69652684877678,33.86963395731033,85.77526608256555,85.77526608256555,0.5477867681027951,7.940956997261009,90.18913398692811,83.59722222222223,6.591911764705882,0.6372549019607844,0.9264705882352942,0.7818627450980393
OASTER-ERP-v3,10,-5,scenario_macro,188,4,0.960787408138353,0.9681670169004893,0.9571289855458902,0.8830065359477124,0.8540711502027454,5.439106164915991,8.611786717719783,8.509237506033985,6.888702698743205,5.439106164915991,17.507749936241044,93.41351990454841,93.41351990454841,0.5389054781915648,6.888702698743205,83.29125816993464,76.28022875816994,7.0110294117647065,0.6029411764705882,0.9558823529411765,0.7794117647058824
OASTER-ERP-v3,10,0,scenario_macro,188,4,0.962907972783681,0.9707586786182306,0.9606053751220954,0.9065359477124183,0.7851474138439928,5.107934180727436,8.521601663052056,7.294346284051013,5.885319379008916,5.107934180727436,35.22543227076181,75.15633468143365,75.15633468143365,0.5746173040117705,5.885319379008916,73.22385620915033,67.08782679738562,6.136029411764706,0.6813725490196078,0.9117647058823529,0.7965686274509803
OASTER-ERP-v3,10,5,scenario_macro,188,4,0.9654789459714295,0.976036691742212,0.9677456527741625,0.915359477124183,0.7325519011366479,4.715826050627245,7.917494873697209,6.832788940502283,4.515190806843442,4.715826050627245,30.29576102186085,74.00913312666722,74.00913312666722,0.5137233186445095,4.515190806843442,100.70874183006535,93.21609477124183,7.492647058823529,0.6862745098039215,0.9852941176470589,0.8357843137254901
OASTER-ERP-v3,10,10,scenario_macro,188,4,0.9616355761974316,0.9738852451168041,0.9648025004624072,0.9156862745098039,0.7355566190487735,4.171990302503467,6.944939628207083,7.133123896632647,4.805975408653787,4.171990302503467,18.10629032655957,81.89248501679187,81.89248501679187,0.5191743604270228,4.805975408653787,131.67361111111111,124.39787581699346,7.275735294117647,0.6519607843137255,0.9264705882352942,0.7892156862745099
OASTER-ERP-v3,10,15,scenario_macro,188,4,0.9621075052511792,0.9685269505146837,0.9574154848616053,0.9218954248366013,0.741243991909412,4.431820717549452,6.490911331764839,5.833585312202835,4.215089952617673,4.431820717549452,26.717732215839728,63.78235856296268,63.78235856296268,0.6004269324431375,4.215089952617673,124.15563725490196,118.44607843137256,5.709558823529411,0.7303921568627452,0.8382352941176471,0.7843137254901962
OASTER-ERP-v3,10,20,scenario_macro,188,4,0.9569278003820859,0.963973088313836,0.9511814975729664,0.9503267973856208,0.7689903660249483,3.8100190955607847,5.950859326502261,4.842317487799615,4.21795379973408,3.8100190955607847,37.359909710995765,44.81914825733717,44.81914825733717,0.5974170447084826,4.21795379973408,139.28962418300654,134.15359477124184,5.1360294117647065,0.8137254901960785,0.8235294117647058,0.8186274509803921
OASTER-ERP-v3,15,-10,scenario_macro,188,4,0.958771922944456,0.9661231713765557,0.9542161510735769,0.9320261437908496,0.7938088020937953,4.93885167744466,8.188229104470386,4.383742693684995,3.950046970384752,4.93885167744466,23.67335061321272,37.78888033799705,37.78888033799705,0.624729278648974,3.950046970384752,143.05923202614377,138.500408496732,4.5588235294117645,0.8431372549019608,0.8529411764705882,0.8480392156862745
OASTER-ERP-v3,15,-5,scenario_macro,188,4,0.9602453259504466,0.9666875882361003,0.9550221453121973,0.9421568627450981,0.8011597248346961,5.144861255510255,7.959950226209739,4.792873591010445,4.321617961554155,5.144861255510255,27.89171309983386,39.181179885564944,39.181179885564944,0.635012123942979,4.321617961554155,115.74346405228759,111.50081699346406,4.242647058823529,0.8382352941176471,0.8529411764705882,0.8455882352941176
OASTER-ERP-v3,15,0,scenario_macro,188,4,0.9607566144856332,0.9683861379043495,0.9573128768302522,0.9493464052287582,0.7502803975132386,4.236679890374746,7.215802976400174,3.7658047940193584,3.4494059834648305,4.236679890374746,27.303326158348835,33.20007418902387,33.20007418902387,0.621346225332073,3.4494059834648305,103.76919934640523,98.65522875816994,5.113970588235294,0.8627450980392156,0.8823529411764706,0.8725490196078431
