method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
OASTER-ERP-v3,-5,5,case_weighted,188,4,0.9498931322232994,0.9608915417278289,0.956320903920992,0.763888888888889,1.0324466001089307,9.678658982808683,10.866060064935894,16.407014469480362,13.48134648814692,0.3023200262710626,13.48134648814692,49.77127659574468,38.45744680851064,11.313829787234043,9.678658982808683,20.055126903402893,166.27062086816412,166.27062086816412,0.2916666666666667,0.8970588235294118,0.5943627450980392
OASTER-ERP-v3,-5,10,case_weighted,188,4,0.9516714551684113,0.963459666031155,0.9591808518124953,0.7638888888888888,0.9719701760491513,7.885438793411098,10.627033151700353,12.810670210339804,11.034147788775526,0.3597450167239237,11.034147788775526,51.526595744680854,41.452127659574465,10.074468085106384,7.885438793411098,29.024851397959633,125.8988596430768,125.8988596430768,0.4666666666666667,0.8823529411764706,0.6745098039215687
OASTER-ERP-v3,-5,15,case_weighted,188,4,0.94567536905416,0.9573310015953184,0.952225394481389,0.8355555555555555,0.966326755763758,7.623788958507284,9.24644447864503,10.807964141897326,8.917517385756017,0.4108258395944221,8.917517385756017,59.452127659574465,50.680851063829785,8.77127659574468,7.623788958507284,21.1467033398138,104.27952439001886,104.27952439001886,0.5583333333333333,0.8970588235294118,0.7276960784313726
OASTER-ERP-v3,-5,20,case_weighted,188,4,0.9502766898305997,0.9626377338836374,0.9581047687618293,0.9077777777777778,0.8805517196164031,4.746184224866148,6.902669330691722,5.374057185510685,5.12939943003311,0.5241071471574127,5.12939943003311,60.32446808510638,54.058510638297875,6.26595744680851,4.746184224866148,24.27116199441297,53.656550153069205,53.656550153069205,0.775,0.8529411764705882,0.8139705882352941
OASTER-ERP-v3,0,-10,case_weighted,188,4,0.9489354760170499,0.9635457975845165,0.959844411382933,0.6955555555555556,1.2065208892710715,16.626478070640193,17.297253713117307,20.583227777678804,16.73046063630431,0.09824402484774625,16.73046063630431,51.51063829787234,37.13297872340426,14.377659574468085,16.626478070640193,33.87086639465307,216.6435951368715,216.6435951368715,0.075,1.0,0.5375
OASTER-ERP-v3,0,-5,case_weighted,188,4,0.9568588415147095,0.9712586083524859,0.9681319209334761,0.7116666666666667,1.0642904486995313,16.500891018188018,16.522531605710736,18.834528233897718,14.832773656887474,0.14463855768989348,14.832773656887474,56.840425531914896,43.015957446808514,13.824468085106384,16.500891018188018,29.317036326332303,195.3575932001224,195.3575932001224,0.16666666666666666,1.0,0.5833333333333334
OASTER-ERP-v3,0,0,case_weighted,188,4,0.9540767439805038,0.9699220076343831,0.9665285773952499,0.7238888888888889,0.9858736165900461,10.593455457306046,11.360059542595767,17.11032196964042,14.577888162580562,0.17536605507133932,14.577888162580562,62.16489361702128,48.984042553191486,13.180851063829786,10.593455457306046,19.218967271313943,185.3563802145475,185.3563802145475,0.20833333333333334,1.0,0.6041666666666666
OASTER-ERP-v3,0,5,case_weighted,188,4,0.95588922167159,0.9700116370107784,0.9666226888293472,0.7327777777777779,0.9592830563219964,7.156800894146745,8.261439332748987,15.840971053274073,12.18991175153796,0.24823009757567696,12.18991175153796,54.6968085106383,42.87234042553192,11.824468085106384,7.156800894146745,25.526026055136448,166.27062087474366,166.27062087474366,0.2916666666666667,0.9705882352941176,0.6311274509803921
OASTER-ERP-v3,0,10,case_weighted,188,4,0.9487643280678782,0.9620679562813211,0.9575307007531468,0.8116666666666668,0.9129637580765896,6.014120840424094,9.678009699402097,11.424097007589523,8.973478941921707,0.358153812932583,8.973478941921707,60.63297872340426,50.611702127659576,10.02127659574468,6.014120840424094,18.91599625880284,119.6314651864623,119.6314651864623,0.49166666666666664,0.9558823529411765,0.7237745098039216
OASTER-ERP-v3,0,15,case_weighted,188,4,0.9491031640524022,0.9595433395581293,0.9546281821779172,0.8827777777777779,0.921015035117067,5.771379622970448,8.238743977850206,8.60460116507986,7.238452343822702,0.4841247694629171,7.238452343822702,57.984042553191486,50.51063829787234,7.473404255319149,5.771379622970448,25.505066227376986,83.07685580433346,83.07685580433346,0.65,0.8676470588235294,0.7588235294117647
