eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
-5,5,scenario_macro,186,4,0.883183549555667,0.9586182935686511,0.7654885133997654,3.353497748059219,8.143722909109465,8.859500072070878,8.28193134871276,3.353497748059219,8.143722909109465,8.859500072070878,8.28193134871276,0.3802749837589465,8.28193134871276,101.45863970588235,0.5882352941176471,1.0,0.7941176470588236
-5,10,scenario_macro,186,4,0.8790027882124453,0.9558159930017964,0.7808852797719528,4.143000638506669,8.350866003282801,8.797437990776485,8.68915093416682,4.143000638506669,8.350866003282801,8.797437990776485,8.68915093416682,0.36477836373272043,8.68915093416682,118.95680147058823,0.5588235294117646,1.0,0.7794117647058822
-5,15,scenario_macro,186,4,0.8768114380992493,0.9485040607818234,0.8378420048982571,4.082294241423953,9.473107900690886,8.588398283215936,6.993376645043234,4.082294241423953,9.473107900690886,8.588398283215936,6.993376645043234,0.37777835472293897,6.993376645043234,118.47334558823529,0.5931372549019608,1.0,0.7965686274509804
-5,20,scenario_macro,186,4,0.8722506424704148,0.9499201267463451,0.8225766563652406,4.584745574119159,9.266082149124928,9.747759441241115,8.955920429628597,4.584745574119159,9.266082149124928,9.747759441241115,8.955920429628597,0.360651758079598,8.955920429628597,122.09191176470588,0.5441176470588235,0.9852941176470589,0.7647058823529411
0,-10,scenario_macro,186,4,0.8970069520133108,0.9691151206406673,0.6888764386684989,2.745534655090594,9.093579357989013,9.257676949536437,8.405925265311245,2.745534655090594,9.093579357989013,9.257676949536437,8.405925265311245,0.4173593850384683,8.405925265311245,81.48988970588235,0.5735294117647058,1.0,0.7867647058823529
0,-5,scenario_macro,186,4,0.9136826741640905,0.9760481036959661,0.6379096982080412,2.571451793051526,7.513240253737913,8.096008655099427,7.47695875668536,2.571451793051526,7.513240253737913,8.096008655099427,7.47695875668536,0.44880646897967214,7.47695875668536,81.72058823529413,0.6568627450980392,1.0,0.8284313725490196
0,0,scenario_macro,186,4,0.9119499927733359,0.9732151615500644,0.6510303136739126,2.874388605951475,7.41314379503974,7.374900306031479,7.289512577315335,2.874388605951475,7.41314379503974,7.374900306031479,7.289512577315335,0.43406514960689807,7.289512577315335,94.59099264705883,0.6960784313725489,1.0,0.8480392156862744
0,5,scenario_macro,186,4,0.8985330543220946,0.9629710882119218,0.6925698868317249,3.3914665757700377,7.758041429715377,7.867306398545485,8.032819326834451,3.3914665757700377,7.758041429715377,7.867306398545485,8.032819326834451,0.39829237377024623,8.032819326834451,87.3529411764706,0.642156862745098,1.0,0.821078431372549
0,10,scenario_macro,186,4,0.8992672242214482,0.965689649007685,0.7452831590500745,4.641423868868593,9.536347538439122,8.02145021612276,7.91315754727065,4.641423868868593,9.536347538439122,8.02145021612276,7.91315754727065,0.3681906049762847,7.91315754727065,116.35569852941177,0.6029411764705882,1.0,0.8014705882352942
0,15,scenario_macro,186,4,0.8962395685078967,0.9583318165135839,0.7620404107816059,3.9050218660645997,8.783725878766786,7.967606558460969,7.741770025745571,3.9050218660645997,8.783725878766786,7.967606558460969,7.741770025745571,0.3868475345675964,7.741770025745571,125.91819852941177,0.5931372549019608,1.0,0.7965686274509804
