eeg_snr_db,meg_snr_db,scenario,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
0,-10,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.22966894639671748,nan,nan,0.0,0.0,1.0,0.0,235.73333333333332,nan,nan,0.0,0.0,1.0,nan,nan
0,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8582036825939362,0.9694355804691488,0.7497667385900596,2.831111343309796,6.110689142477157,9.968920069701106,9.506298529853341,0.4642061806303669,9.506298529853341,14.205882352941176,2.831111343309796,6.110689142477157,9.968920069701106,9.506298529853341,0.5735294117647058,nan,nan
0,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8682872941412099,0.9313464234162822,0.9201183830845842,3.0163009660818902,14.132314138812685,11.962175884257315,12.009723862123884,0.3448256979764641,12.009723862123884,14.676470588235293,3.0163009660818902,14.132314138812685,11.962175884257315,12.009723862123884,0.4117647058823529,nan,nan
0,-10,surface_only,case_weighted_within_scenario,68,1,0.9540645731430087,0.9850791503402121,0.7156580276059357,1.7436345048943929,4.94740011613116,nan,nan,0.002573030071253422,nan,17.0,1.7436345048943929,4.94740011613116,nan,nan,nan,1.0,nan
0,-5,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.21070948464506006,nan,nan,0.0,0.0,1.0,0.0,234.46666666666667,nan,nan,0.0,0.0,1.0,nan,nan
0,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.8784122746729021,0.9780179823693478,0.7051283103038436,2.637072240375356,6.34815096734724,6.722484101271396,6.316652340564286,0.6003242872661658,6.316652340564286,14.014705882352942,2.637072240375356,6.34815096734724,6.722484101271396,6.316652340564286,0.7352941176470589,nan,nan
0,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8719460667913663,0.9473814432020821,0.8843948818315797,3.5703930798878467,14.425625296974104,9.845923518466638,9.889373450387591,0.406348890545405,9.889373450387591,13.382352941176471,3.5703930798878467,14.425625296974104,9.845923518466638,9.889373450387591,0.5,nan,nan
0,-5,surface_only,case_weighted_within_scenario,68,1,0.9574728366712797,0.9890906296281985,0.6727405319012372,2.1154427677074557,5.344361099845071,nan,nan,0.0023785261283256923,nan,16.823529411764707,2.1154427677074557,5.344361099845071,nan,nan,nan,1.0,nan
0,0,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.28002822984243364,nan,nan,0.0,0.0,1.0,0.0,374.2,nan,nan,0.0,0.0,1.0,nan,nan
0,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.915658306411431,0.9777566786203267,0.698980788788126,3.8072644026923,5.210042556684422,4.040049296651813,3.286831112750085,0.6103908491236639,3.286831112750085,13.397058823529411,3.8072644026923,5.210042556684422,4.040049296651813,3.286831112750085,0.8235294117647058,nan,nan
0,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8744540815695019,0.9328719940596538,0.9078214552705618,3.3877896194126285,11.79071963645586,7.809586791063837,7.454279905916015,0.4389629878477806,7.454279905916015,12.647058823529411,3.3877896194126285,11.79071963645586,7.809586791063837,7.454279905916015,0.6470588235294118,nan,nan
0,0,surface_only,case_weighted_within_scenario,68,1,0.953326154304911,0.9816681887445986,0.6589716633288311,2.3902669091458355,5.1019669494078395,nan,nan,0.003242652232681661,nan,18.323529411764707,2.3902669091458355,5.1019669494078395,nan,nan,nan,1.0,nan
0,5,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.2756653903809401,nan,nan,0.0,0.0,1.0,0.0,358.0,nan,nan,0.0,0.0,1.0,nan,nan
0,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.9208619217266498,0.9767614889596684,0.7025132952282066,4.228716482658843,4.912420695036456,3.5494251768651583,3.3812785191599177,0.6021091541234506,3.3812785191599177,14.014705882352942,4.228716482658843,4.912420695036456,3.5494251768651583,3.3812785191599177,0.8088235294117647,nan,nan
0,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8838466966262831,0.9329082102847738,0.938096348159883,5.110291339690555,12.03038301306269,8.66774732605016,8.003792354688661,0.444069394676604,8.003792354688661,14.058823529411764,5.110291339690555,12.03038301306269,8.66774732605016,8.003792354688661,0.5588235294117647,nan,nan
0,5,surface_only,case_weighted_within_scenario,68,1,0.9440172491139722,0.980160341076175,0.7029936667280469,2.0255450725501594,4.727764895927053,nan,nan,0.0037656883459069,nan,17.294117647058822,2.0255450725501594,4.727764895927053,nan,nan,nan,1.0,nan
0,10,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.275894309542431,nan,nan,0.0,0.0,1.0,0.0,373.3333333333333,nan,nan,0.0,0.0,1.0,nan,nan
0,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.9003332678569065,0.9719264910612493,0.8292326629714737,5.711943152850982,7.187159632566878,4.774701904910736,4.490487583613098,0.5956004098163521,4.490487583613098,13.558823529411764,5.711943152850982,7.187159632566878,4.774701904910736,4.490487583613098,0.8235294117647058,nan,nan
0,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8489694427660026,0.9151221516430951,0.9644723410852641,5.965787110718598,14.459537696677625,8.216060493008792,8.08688080418341,0.4736469087175853,8.08688080418341,13.970588235294118,5.965787110718598,14.459537696677625,8.216060493008792,8.08688080418341,0.5882352941176471,nan,nan
0,10,surface_only,case_weighted_within_scenario,68,1,0.9435930505311025,0.9785115602427548,0.7704519996677979,2.7368638942515315,5.833545555965293,nan,nan,0.009598756178948504,nan,17.91176470588235,2.7368638942515315,5.833545555965293,nan,nan,nan,0.9852941176470589,nan
0,15,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.2783617250459217,nan,nan,0.0,0.0,1.0,0.0,367.2,nan,nan,0.0,0.0,1.0,nan,nan
0,15,deep_plus_surface,case_weighted_within_scenario,68,1,0.9003173499705196,0.969840885254047,0.8062783046262179,6.773984924962296,8.207655370485632,4.764838117484489,4.307832634012303,0.5865510908023515,4.307832634012303,11.852941176470589,6.773984924962296,8.207655370485632,4.764838117484489,4.307832634012303,0.7794117647058824,nan,nan
0,15,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8700151719731453,0.9035853221875191,1.0193069628898186,6.227183621869647,15.571241532581897,6.630908742130024,6.43442782734186,0.4493327515432068,6.43442782734186,12.205882352941176,6.227183621869647,15.571241532581897,6.630908742130024,6.43442782734186,0.6470588235294118,nan,nan
0,15,surface_only,case_weighted_within_scenario,68,1,0.9357807454686953,0.9740642869660631,0.7689713749367744,2.7970712193584926,6.543555989683567,nan,nan,0.013991348473754543,nan,17.764705882352942,2.7970712193584926,6.543555989683567,nan,nan,nan,0.9705882352941176,nan
0,20,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.2792849608843296,nan,nan,0.0,0.0,1.0,0.0,371.46666666666664,nan,nan,0.0,0.0,1.0,nan,nan
0,20,deep_plus_surface,case_weighted_within_scenario,68,1,0.8935212183624045,0.9647027612855252,0.8504138469320823,5.495679979562951,8.635566553642452,5.05304217794726,3.9811471942888033,0.5826170324564552,3.9811471942888033,14.5,5.495679979562951,8.635566553642452,5.05304217794726,3.9811471942888033,0.7352941176470589,nan,nan
0,20,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8461628472565179,0.8977863480383601,1.1605615098807271,8.541804152445657,16.13537432073392,10.288415873724361,9.807799079743857,0.34824867165851797,9.807799079743857,15.088235294117647,8.541804152445657,16.13537432073392,10.288415873724361,9.807799079743857,0.47058823529411764,nan,nan
0,20,surface_only,case_weighted_within_scenario,68,1,0.9183114089393951,0.9673890206551877,0.8416043560372605,2.6367362174453977,6.5697430759756505,nan,nan,0.004785889394625579,nan,17.323529411764707,2.6367362174453977,6.5697430759756505,nan,nan,nan,1.0,nan
5,-10,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.2324576040214762,nan,nan,0.0,0.0,1.0,0.0,273.3333333333333,nan,nan,0.0,0.0,1.0,nan,nan
5,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8736612039476768,0.9701069280534139,0.7456647800789572,2.6817651352329115,6.240272375372865,7.112209580031537,7.096043064788525,0.5559891629622227,7.096043064788525,14.632352941176471,2.6817651352329115,6.240272375372865,7.112209580031537,7.096043064788525,0.6617647058823529,nan,nan
5,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.9022381269998219,0.9342797818804403,0.8503184922705597,2.1937754416250677,15.866691820347016,9.59907894061142,10.370902021810076,0.44081967315511855,10.370902021810076,13.441176470588236,2.1937754416250677,15.866691820347016,9.59907894061142,10.370902021810076,0.5882352941176471,nan,nan
5,-10,surface_only,case_weighted_within_scenario,68,1,0.9507212768280411,0.9837203638858459,0.697539050452809,1.8357234943236405,5.196122824246148,nan,nan,0.0031814347591704135,nan,16.470588235294116,1.8357234943236405,5.196122824246148,nan,nan,nan,1.0,nan
