manifest_sha256,chunk_index,chunk_file,case_number,case_id,configuration_number,configuration_id,pair_index,eeg_snr_db,meg_snr_db,scenario,surface_centers,deep_index,deep_surface_ratio,correlation,method,status,error,elapsed_seconds,temporal_rank,selected_templates,has_surface_true,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,has_deep_true,deep_score,deep_peak_distance_mm,deep_detected,deep_false_positive,active_count,surface_active_count,deep_active_count
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,48,eeg_+20_meg_+20.csv,9024,erp-v3-development-09024-surface_only-eeg+20-meg+20,0,erp-v3-development-source-000-surface_only,48,20,20,surface_only,[1317],,,,OASTER-ERP-v5,ok,,672.8024556000018,10,0,1,0.8525,0.9955087157595162,0.9960710041592395,nan,1.3376031183640702,0.0,6.592432793018648,nan,nan,0,0.3116831609645207,nan,0,1,6,1,5
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,48,eeg_+20_meg_+20.csv,9024,erp-v3-development-09024-surface_only-eeg+20-meg+20,0,erp-v3-development-source-000-surface_only,48,20,20,surface_only,[1317],,,,MNE,ok,,1.7518481999868527,,,1,0.7826851851851854,0.9214544053124629,0.9215612002376709,nan,1.7480912969083755,21.709036468739242,21.236205593919493,nan,nan,0,0.25886465937830394,nan,0,1,284,280,4
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,48,eeg_+20_meg_+20.csv,9024,erp-v3-development-09024-surface_only-eeg+20-meg+20,0,erp-v3-development-source-000-surface_only,48,20,20,surface_only,[1317],,,,dSPM,ok,,1.7581234999233857,,,1,0.8030246913580247,0.9270499822127357,0.9272058823529412,nan,1.7532289732804018,19.977087634004654,20.556646252890193,nan,nan,0,0.3233359271088835,nan,0,1,296,292,4
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,48,eeg_+20_meg_+20.csv,9024,erp-v3-development-09024-surface_only-eeg+20-meg+20,0,erp-v3-development-source-000-surface_only,48,20,20,surface_only,[1317],,,,sLORETA,ok,,1.75782389997039,,,1,0.7493827160493828,0.900450610696075,0.9007575757575758,nan,1.808449050778043,26.135422571274326,21.236205593919493,nan,nan,0,0.34142852997097023,nan,0,1,282,277,5
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,48,eeg_+20_meg_+20.csv,9024,erp-v3-development-09024-surface_only-eeg+20-meg+20,0,erp-v3-development-source-000-surface_only,48,20,20,surface_only,[1317],,,,eLORETA,ok,,1.768910699931439,,,1,0.8138580246913579,0.9231590181430096,0.923165478312537,nan,1.6859721357767288,16.189611604992702,7.755141529980423,nan,nan,0,0.21451197158316943,nan,0,1,294,289,5
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,48,eeg_+20_meg_+20.csv,9024,erp-v3-development-09024-surface_only-eeg+20-meg+20,0,erp-v3-development-source-000-surface_only,48,20,20,surface_only,[1317],,,,LCMV,ok,,0.6162825999199413,,,1,0.3370679012345679,0.46925026680896476,0.4702540106951872,nan,1.9983041119146712,60.94718712557814,59.01504955610588,nan,nan,0,0.4439337095576342,nan,0,1,1675,1659,16
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,48,eeg_+20_meg_+20.csv,9024,erp-v3-development-09024-surface_only-eeg+20-meg+20,0,erp-v3-development-source-000-surface_only,48,20,20,surface_only,[1317],,,,Dipole fitting (grid),ok,,0.5319455999997444,,,1,0.49916666666666665,0.4997998932764141,0.4997994652406417,nan,2.0000000000000004,13.29122594735072,7.755141529980423,nan,nan,0,0.0,nan,0,0,2,2,0
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,48,eeg_+20_meg_+20.csv,9024,erp-v3-development-09024-surface_only-eeg+20-meg+20,0,erp-v3-development-source-000-surface_only,48,20,20,surface_only,[1317],,,,RAP-MUSIC,ok,,0.6109406999312341,,,1,0.49916666666666665,0.4997998932764141,0.4997994652406417,nan,2.0000000000000004,13.359003347136484,7.755141529980423,nan,nan,0,0.0,nan,0,0,2,2,0
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,48,eeg_+20_meg_+20.csv,9092,erp-v3-development-09092-deep_only-eeg+20-meg+20,68,erp-v3-development-source-068-deep_only,48,20,20,deep_only,[],7498,,,OASTER-ERP-v5,ok,,330.4505142000271,10,0,0,1.0,1.0,nan,1.0,0.0008281358283743225,nan,nan,0.0,0.0,1,1.0,0.0,1,0,2,1,1
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,48,eeg_+20_meg_+20.csv,9092,erp-v3-development-09092-deep_only-eeg+20-meg+20,68,erp-v3-development-source-068-deep_only,48,20,20,deep_only,[],7498,,,MNE,ok,,1.7608312999946065,,,0,1.0,1.0,nan,1.0,1.8153357937343984,nan,nan,15.52382874790717,0.0,1,1.0,0.0,1,0,341,332,9
