manifest_sha256,chunk_index,chunk_file,case_number,case_id,configuration_number,configuration_id,pair_index,eeg_snr_db,meg_snr_db,scenario,surface_centers,deep_index,deep_surface_ratio,correlation,method,status,error,elapsed_seconds,temporal_rank,selected_templates,has_surface_true,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,has_deep_true,deep_score,deep_peak_distance_mm,deep_detected,deep_false_positive,active_count,surface_active_count,deep_active_count
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4580,erp-v3-development-04580-deep_only-eeg+05-meg+05,68,erp-v3-development-source-068-deep_only,24,5,5,deep_only,[],7498,,,dSPM,ok,,0.9414361000526696,,,0,1.0,0.9998668973778784,nan,0.9333333333333333,1.915040906454269,nan,nan,19.42578124168023,10.00000054854849,1,1.0,10.00000054854849,1,0,1935,1921,14
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4580,erp-v3-development-04580-deep_only-eeg+05-meg+05,68,erp-v3-development-source-068-deep_only,24,5,5,deep_only,[],7498,,,sLORETA,ok,,0.940970900002867,,,0,1.0,1.0,nan,1.0,1.8694701927669308,nan,nan,18.94259855985309,0.0,1,1.0,0.0,1,0,703,690,13
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4580,erp-v3-development-04580-deep_only-eeg+05-meg+05,68,erp-v3-development-source-068-deep_only,24,5,5,deep_only,[],7498,,,eLORETA,ok,,0.949946100008674,,,0,1.0,1.0,nan,1.0,1.918469565126214,nan,nan,20.658283303261726,0.0,1,1.0,0.0,1,0,2537,2522,15
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4580,erp-v3-development-04580-deep_only-eeg+05-meg+05,68,erp-v3-development-source-068-deep_only,24,5,5,deep_only,[],7498,,,LCMV,ok,,0.3399425000534393,,,0,1.0,1.0,nan,1.0,1.6990677123692859,nan,nan,0.0,0.0,1,0.0,nan,0,0,680,679,1
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4580,erp-v3-development-04580-deep_only-eeg+05-meg+05,68,erp-v3-development-source-068-deep_only,24,5,5,deep_only,[],7498,,,Dipole fitting (grid),ok,,0.29818650003289804,,,0,1.0,1.0,nan,1.0,0.019264657585312466,nan,nan,0.0,0.0,1,1.0,0.0,1,0,1,0,1
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4580,erp-v3-development-04580-deep_only-eeg+05-meg+05,68,erp-v3-development-source-068-deep_only,24,5,5,deep_only,[],7498,,,RAP-MUSIC,ok,,0.3755951000493951,,,0,1.0,1.0,nan,1.0,0.019264657585312466,nan,nan,0.0,0.0,1,1.0,0.0,1,0,1,0,1
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4598,erp-v3-development-04598-deep_plus_surface-eeg+05-meg+05,86,erp-v3-development-source-086-deep_plus_surface,24,5,5,deep_plus_surface,[1317],7498,0.5,0.0,OASTER-ERP-v5,ok,,281.60908999992535,10,0,1,0.8825617283950618,0.9937080860924827,0.9936051693404635,1.0,1.6648589263799787,5.997957856307274,4.2852815273583476,9.298170555050497,0.0,1,1.0,0.0,1,0,6,4,2
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4598,erp-v3-development-04598-deep_plus_surface-eeg+05-meg+05,86,erp-v3-development-source-086-deep_plus_surface,24,5,5,deep_plus_surface,[1317],7498,0.5,0.0,MNE,ok,,1.2720761999953538,,,1,0.7611574074074074,0.8841894596397598,0.8901069518716577,0.6666666666666667,1.8289912805628032,26.41095351183679,21.236205593919493,23.348726689759975,20.000001097096984,1,0.22923248664250584,20.000001097096984,0,0,271,256,15
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4598,erp-v3-development-04598-deep_plus_surface-eeg+05-meg+05,86,erp-v3-development-source-086-deep_plus_surface,24,5,5,deep_plus_surface,[1317],7498,0.5,0.0,dSPM,ok,,1.2037898999406025,,,1,0.6739660493827161,0.9050314244584108,0.9191399286987523,0.0,1.8175458811975893,19.682879371539,17.532637128830036,24.966688324757534,20.000001097096984,1,0.24475545114736208,20.000001097096984,0,0,282,266,16
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4598,erp-v3-development-04598-deep_plus_surface-eeg+05-meg+05,86,erp-v3-development-source-086-deep_plus_surface,24,5,5,deep_plus_surface,[1317],7498,0.5,0.0,sLORETA,ok,,1.236568399996031,,,1,0.8112345679012346,0.8561637582950037,0.856729055258467,0.4666666666666667,1.8607286828302108,27.928604026095297,21.236205593919493,25.280942873978262,20.000001097096984,1,0.29902108454887694,20.000001097096984,0,0,287,271,16
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4598,erp-v3-development-04598-deep_plus_surface-eeg+05-meg+05,86,erp-v3-development-source-086-deep_plus_surface,24,5,5,deep_plus_surface,[1317],7498,0.5,0.0,eLORETA,ok,,1.2473231999319978,,,1,0.6664351851851852,0.9036972016432008,0.9237225193107546,0.6,1.7790653714197204,17.041410326511752,7.755141529980423,26.135044182598552,20.000001097096984,1,0.1888790128254925,20.000001097096984,0,0,343,327,16
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4598,erp-v3-development-04598-deep_plus_surface-eeg+05-meg+05,86,erp-v3-development-source-086-deep_plus_surface,24,5,5,deep_plus_surface,[1317],7498,0.5,0.0,LCMV,ok,,0.48745190002955496,,,1,0.8739814814814815,0.5962641761174116,0.575616458704694,0.7333333333333334,1.9764343364116839,58.68828057622652,47.01249124843472,26.866740403773846,17.320508398326936,1,0.0,nan,0,0,1076,1060,16
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4598,erp-v3-development-04598-deep_plus_surface-eeg+05-meg+05,86,erp-v3-development-source-086-deep_plus_surface,24,5,5,deep_plus_surface,[1317],7498,0.5,0.0,Dipole fitting (grid),ok,,0.44274230004521087,,,1,0.4998611111111111,0.49979986657771847,0.4997994652406417,0.5,2.0000000000000004,25.477236071425594,7.755141529980423,nan,nan,1,0.0,nan,0,0,3,3,0
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4598,erp-v3-development-04598-deep_plus_surface-eeg+05-meg+05,86,erp-v3-development-source-086-deep_plus_surface,24,5,5,deep_plus_surface,[1317],7498,0.5,0.0,RAP-MUSIC,ok,,0.4819262000382878,,,1,0.4995833333333333,0.49979986657771847,0.4997994652406417,0.5,1.9999999999999996,8.824913588869423,7.755141529980423,nan,nan,1,0.0,nan,0,0,2,2,0
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4666,erp-v3-development-04666-deep_plus_two_surface-eeg+05-meg+05,154,erp-v3-development-source-154-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[1317, 7204]",7498,0.5,0.0,OASTER-ERP-v5,ok,,451.05721510003787,10,0,1,0.7309410179233412,0.9816720114021023,0.981675984875416,0.9333333333333333,1.9281365479387316,9.280018712076263,14.189386287490997,13.8387316728972,10.00000054854849,1,1.0,10.00000054854849,1,0,10,7,3
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4666,erp-v3-development-04666-deep_plus_two_surface-eeg+05-meg+05,154,erp-v3-development-source-154-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[1317, 7204]",7498,0.5,0.0,MNE,ok,,1.0878595000249334,,,1,0.8037301465836819,0.8302556565116693,0.8327893223022977,0.5333333333333333,1.8312977961974526,26.092953384419015,19.805935815307325,25.960905624450056,20.000001097096984,1,0.2725947631199103,20.000001097096984,0,0,306,290,16
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4666,erp-v3-development-04666-deep_plus_two_surface-eeg+05-meg+05,154,erp-v3-development-source-154-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[1317, 7204]",7498,0.5,0.0,dSPM,ok,,1.0926377000287175,,,1,0.820349794238683,0.8941118831284518,0.8997880896210082,0.06666666666666665,1.831331188904442,19.541091179366987,13.869174974367844,27.222179075694903,20.000001097096984,1,0.2929125055019966,20.000001097096984,0,0,470,454,16
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4666,erp-v3-development-04666-deep_plus_two_surface-eeg+05-meg+05,154,erp-v3-development-source-154-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[1317, 7204]",7498,0.5,0.0,sLORETA,ok,,1.0856186000164598,,,1,0.8115915892936095,0.8079725636914306,0.8070461355210733,0.19999999999999996,1.852046763989453,27.66198462676268,17.31214551126048,27.2844897062347,20.000001097096984,1,0.3634283176388665,20.000001097096984,0,0,458,442,16
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4666,erp-v3-development-04666-deep_plus_two_surface-eeg+05-meg+05,154,erp-v3-development-source-154-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[1317, 7204]",7498,0.5,0.0,eLORETA,ok,,1.0977138000307605,,,1,0.8047801244770941,0.8954035275253875,0.9061315506391937,0.5333333333333333,1.806027217347888,17.109781586247085,7.45266418129377,27.627720564152867,20.000001097096984,1,0.219370195448956,20.000001097096984,0,0,513,497,16
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4666,erp-v3-development-04666-deep_plus_two_surface-eeg+05-meg+05,154,erp-v3-development-source-154-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[1317, 7204]",7498,0.5,0.0,LCMV,ok,,0.5570032999967225,,,1,0.8256248512056592,0.6166132193123107,0.6046601816242769,0.8,1.9640902087014795,47.1307992205728,54.28172988714202,26.129275937918283,14.142136204249597,1,0.0,nan,0,0,894,878,16
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4666,erp-v3-development-04666-deep_plus_two_surface-eeg+05-meg+05,154,erp-v3-development-source-154-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[1317, 7204]",7498,0.5,0.0,Dipole fitting (grid),ok,,0.5155704999924637,,,1,0.49926767676767675,0.49979957242116513,0.4997991699022627,0.5,1.9999999999999996,5.61153654610642,8.634180934549669,nan,nan,1,0.0,nan,0,0,2,2,0
0989782ea769bc0a698e8e6f250795ee829398afc5984a904eeb9544a32432b5,24,eeg_+05_meg_+05.csv,4666,erp-v3-development-04666-deep_plus_two_surface-eeg+05-meg+05,154,erp-v3-development-source-154-deep_plus_two_surface,24,5,5,deep_plus_two_surface,"[1317, 7204]",7498,0.5,0.0,RAP-MUSIC,ok,,0.5467857000767253,,,1,0.499452861952862,0.49979957242116513,0.4997991699022627,0.5,2.0000000000000004,6.990086259517491,8.634180934549669,nan,nan,1,0.0,nan,0,0,3,3,0
