subject,run,method,epochs,sources,source_space,eeg_channels_whitened,mag_channels_whitened,coreg_mean_mm,n20_left_s1_mass_pct,n20_left_s1_enrichment,n20_postcentral_laterality,n20_peak_euclidean_distance_to_left_s1_mm,n20_peak_label,n20_peak_hemi,n20_hoyer_sparsity,n20_vertices_above_50pct,p30_left_s1_mass_pct,p30_left_s1_enrichment,p30_postcentral_laterality,p30_peak_euclidean_distance_to_left_s1_mm,p30_peak_label,p30_peak_hemi,p30_hoyer_sparsity,p30_vertices_above_50pct
sm06,1,OASTER-ERP-v3,40,4699,sample ico4 cortex only,69,99,1.7698549474722138,0.7195270724781098,0.2662250168169006,-0.37511005727843794,93.00069152525603,inferiortemporal-rh,right,0.4816540906284064,35,97.72269499100506,36.15739714667187,0.9994898543869607,0.0,postcentral-lh,left,0.9357369089683887,1
sm06,1,MNE,40,4699,sample ico4 cortex only,69,99,1.7698549474722138,4.954140836444531,1.8330321094844764,0.7034808154329297,36.874087584978994,inferiortemporal-lh,left,0.4680713583060843,6,26.5603763640398,9.827339254694728,0.9339000302193655,0.0,postcentral-lh,left,0.4726977278047645,36
sm06,1,dSPM,40,4699,sample ico4 cortex only,69,99,1.7698549474722138,5.162043054696542,1.9099559302377203,0.7568539394145113,36.874087584978994,inferiortemporal-lh,left,0.36199086899457683,160,19.03561929659849,7.043179139741441,0.9558067312687387,0.0,postcentral-lh,left,0.3781816158889733,64
sm06,1,sLORETA,40,4699,sample ico4 cortex only,69,99,1.7698549474722138,3.666343095600047,1.3565469453720174,0.7100813301008363,36.874087584978994,inferiortemporal-lh,left,0.42523164105300615,12,19.71454437219881,7.294381417713559,0.9315044843630632,4.5394227752413565,precentral-lh,left,0.39123778101348544,30
sm06,1,eLORETA,40,4699,sample ico4 cortex only,69,99,1.7698549474722138,6.448278419859897,2.385863015348162,0.757333774289244,36.874087584978994,inferiortemporal-lh,left,0.36942247105630305,44,25.32833516434254,9.37148401080674,0.9481787784758751,0.0,postcentral-lh,left,0.4271603309020567,79
sm06,1,LCMV,40,4699,sample ico4 cortex only,69,99,1.7698549474722138,0.0,0.0,0.0,61.79746875379968,superiorparietal-lh,left,0.0,0,0.0,0.0,0.0,61.79746875379968,superiorparietal-lh,left,0.0,0
sm06,1,Dipole fitting (grid),40,4699,sample ico4 cortex only,69,99,1.7698549474722138,8.591525346617296,3.178864378248399,1.0,29.386210020081442,middletemporal-lh,left,0.9908179542025702,2,69.75224905486292,25.808332150299275,1.0,0.0,postcentral-lh,left,0.9907336769914845,2
sm06,1,RAP-MUSIC,40,4699,sample ico4 cortex only,69,99,1.7698549474722138,0.0,0.0,0.0,61.618188649694694,parsorbitalis-lh,left,0.9947461746037337,2,69.75224905486292,25.808332150299275,1.0,0.0,postcentral-lh,left,0.9907336769914845,2
