manifest_sha256,chunk_index,chunk_file,case_number,case_id,configuration_number,configuration_id,pair_index,eeg_snr_db,meg_snr_db,scenario,surface_centers,deep_index,deep_surface_ratio,correlation,has_surface_true,method,status,error,elapsed_seconds,temporal_rank,selected_templates,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,deep_sd_mm,surface_dle_mm,deep_dle_mm,has_deep_true,deep_score,deep_peak_distance_mm,deep_detected,deep_false_positive,active_count,surface_active_count,deep_active_count
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,8992,erp-v3-confirmation-08992-deep_only-eeg+05-meg+05,136,erp-v3-confirmation-source-136-deep_only,24,5,5,deep_only,[],7499,,,0,OASTER-ERP-v3,ok,,0.6869946999941021,3,2,1.0,1.0,nan,1.0,0.2901567428321097,nan,0.0,nan,0.0,1,1.0,0.0,1,0,383,382,1
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,8992,erp-v3-confirmation-08992-deep_only-eeg+05-meg+05,136,erp-v3-confirmation-source-136-deep_only,24,5,5,deep_only,[],7499,,,0,MNE,ok,,0.481379900011234,,,0.99,0.9981365632902968,nan,1.0,1.9102947186270356,nan,12.466327957512117,nan,0.0,1,0.9554979178200766,0.0,1,0,315,305,10
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,8992,erp-v3-confirmation-08992-deep_only-eeg+05-meg+05,136,erp-v3-confirmation-source-136-deep_only,24,5,5,deep_only,[],7499,,,0,dSPM,ok,,0.48044620000291616,,,1.0,1.0,nan,1.0,1.9135530966003376,nan,16.35259637043258,nan,0.0,1,1.0,0.0,1,0,3898,3883,15
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,8992,erp-v3-confirmation-08992-deep_only-eeg+05-meg+05,136,erp-v3-confirmation-source-136-deep_only,24,5,5,deep_only,[],7499,,,0,sLORETA,ok,,0.47984899999573827,,,1.0,1.0,nan,1.0,1.882947005533094,nan,16.873442472530012,nan,0.0,1,1.0,0.0,1,0,1026,1011,15
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,8992,erp-v3-confirmation-08992-deep_only-eeg+05-meg+05,136,erp-v3-confirmation-source-136-deep_only,24,5,5,deep_only,[],7499,,,0,eLORETA,ok,,0.47953969999798574,,,1.0,1.0,nan,1.0,1.9294655350961012,nan,18.194525989884763,nan,0.0,1,1.0,0.0,1,0,5080,5064,16
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,8992,erp-v3-confirmation-08992-deep_only-eeg+05-meg+05,136,erp-v3-confirmation-source-136-deep_only,24,5,5,deep_only,[],7499,,,0,LCMV,ok,,0.15989589999662712,,,1.0,1.0,nan,1.0,1.7236499672865147,nan,6.442889985426531,nan,0.0,1,0.0,nan,0,0,1031,1027,4
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,8992,erp-v3-confirmation-08992-deep_only-eeg+05-meg+05,136,erp-v3-confirmation-source-136-deep_only,24,5,5,deep_only,[],7499,,,0,Dipole fitting (grid),ok,,0.15013080002972856,,,1.0,1.0,nan,1.0,0.01958673704514444,nan,0.0,nan,0.0,1,1.0,0.0,1,0,1,0,1
929b6f2b227ac6230883275cfff20d671e2d5f9549e6c87973ebc9479b5d37b9,24,eeg_+05_meg_+05.csv,8992,erp-v3-confirmation-08992-deep_only-eeg+05-meg+05,136,erp-v3-confirmation-source-136-deep_only,24,5,5,deep_only,[],7499,,,0,RAP-MUSIC,ok,,0.18749120004940778,,,1.0,1.0,nan,1.0,0.01958673704514444,nan,0.0,nan,0.0,1,1.0,0.0,1,0,1,0,1
