case_id,configuration_id,scenario,eeg_snr_db,meg_snr_db,score,null_converged,full_converged,all_converged,p_value,deep_present_decision,elapsed_seconds
erp-v6-component-balanced-v3-calibration-054-eeg-10-meg+20,erp-v6-component-balanced-v3-calibration-054,surface_only,-10,20,0.007943699225626327,1,1,1,nan,,87.53583129998879
erp-v6-component-balanced-v3-calibration-056-eeg-10-meg+20,erp-v6-component-balanced-v3-calibration-056,surface_only,-10,20,-0.011168900201625436,1,1,1,nan,,112.30850310000824
erp-v6-component-balanced-v3-calibration-000-eeg-10-meg+20,erp-v6-component-balanced-v3-calibration-000,surface_only,-10,20,0.1122032573043903,1,1,1,nan,,55.593625700013945
erp-v6-component-balanced-v3-calibration-005-eeg-10-meg+20,erp-v6-component-balanced-v3-calibration-005,surface_only,-10,20,-0.033710373248391316,1,1,1,nan,,143.78932489998988
erp-v6-component-balanced-v3-calibration-006-eeg-10-meg+20,erp-v6-component-balanced-v3-calibration-006,surface_only,-10,20,0.011754416200702264,1,1,1,nan,,70.2688270000217
erp-v6-component-balanced-v3-calibration-016-eeg-10-meg+20,erp-v6-component-balanced-v3-calibration-016,surface_only,-10,20,-0.027558840620509478,1,1,1,nan,,64.51764200002071
erp-v6-component-balanced-v3-calibration-020-eeg-10-meg+20,erp-v6-component-balanced-v3-calibration-020,surface_only,-10,20,-0.040045619953905716,1,1,1,nan,,108.21325400000205
erp-v6-component-balanced-v3-calibration-026-eeg-10-meg+20,erp-v6-component-balanced-v3-calibration-026,surface_only,-10,20,-0.016798024168048556,1,1,1,nan,,52.20597569999518
erp-v6-component-balanced-v3-calibration-036-eeg-10-meg+20,erp-v6-component-balanced-v3-calibration-036,surface_only,-10,20,-0.0025873757781827576,1,1,1,nan,,96.88970450000488
erp-v6-component-balanced-v3-calibration-051-eeg-10-meg+20,erp-v6-component-balanced-v3-calibration-051,surface_only,-10,20,-0.1731316733637912,1,1,1,nan,,69.63385019998532
erp-v6-component-balanced-v3-calibration-053-eeg-10-meg+20,erp-v6-component-balanced-v3-calibration-053,surface_only,-10,20,-0.06987775752222049,1,1,1,nan,,69.17683070001658
erp-v6-component-balanced-v3-calibration-008-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-008,surface_only,20,-10,-0.13711551144345627,1,1,1,nan,,93.51614049999625
erp-v6-component-balanced-v3-calibration-015-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-015,surface_only,20,-10,-0.06825922016651008,1,1,1,nan,,48.17554569998174
erp-v6-component-balanced-v3-calibration-022-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-022,surface_only,20,-10,-0.009320017411239537,1,1,1,nan,,59.49850719998358
erp-v6-component-balanced-v3-calibration-030-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-030,surface_only,20,-10,-0.10084600264672591,1,1,1,nan,,76.08673479998833
erp-v6-component-balanced-v3-calibration-033-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-033,surface_only,20,-10,-0.19142845342075218,1,1,1,nan,,69.38881500001298
erp-v6-component-balanced-v3-calibration-042-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-042,surface_only,20,-10,0.00566708208965974,1,1,1,nan,,83.05523149998044
erp-v6-component-balanced-v3-calibration-043-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-043,surface_only,20,-10,0.0322474861533088,1,1,1,nan,,82.81425860000309
erp-v6-component-balanced-v3-calibration-046-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-046,surface_only,20,-10,0.07237085049256224,1,1,1,nan,,71.39807930000825
erp-v6-component-balanced-v3-calibration-052-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-052,surface_only,20,-10,0.23848661141724325,1,1,1,nan,,84.65193369999179
erp-v6-component-balanced-v3-calibration-055-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-055,surface_only,20,-10,-0.48851100730128827,1,1,1,nan,,72.14811949999421
erp-v6-component-balanced-v3-calibration-010-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-010,surface_only,20,-10,0.024164560372224853,1,1,1,nan,,78.37590079999063
erp-v6-component-balanced-v3-calibration-011-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-011,surface_only,20,-10,0.0040104235737190245,1,1,1,nan,,61.55656850000378
erp-v6-component-balanced-v3-calibration-012-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-012,surface_only,20,-10,-0.04926275726753405,1,1,1,nan,,72.35984399999143
erp-v6-component-balanced-v3-calibration-013-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-013,surface_only,20,-10,0.009118309126284885,1,1,1,nan,,48.371080899989465
erp-v6-component-balanced-v3-calibration-025-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-025,surface_only,20,-10,-0.004817312207183583,1,1,1,nan,,49.89272090001032
erp-v6-component-balanced-v3-calibration-028-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-028,surface_only,20,-10,0.006366486234732847,1,1,1,nan,,93.2892242000089
erp-v6-component-balanced-v3-calibration-031-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-031,surface_only,20,-10,0.03488358608661752,1,1,1,nan,,99.76994369999738
erp-v6-component-balanced-v3-calibration-037-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-037,surface_only,20,-10,0.012807438979544046,1,1,1,nan,,63.156814599991776
erp-v6-component-balanced-v3-calibration-041-eeg+20-meg-10,erp-v6-component-balanced-v3-calibration-041,surface_only,20,-10,-0.06587240517863346,1,1,1,nan,,72.17711489999783
