method,eeg_snr_db,meg_snr_db,scenario,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
RAP-MUSIC,-10,-10,surface_only,case_weighted_within_scenario,1,1,0.5,0.4999332977588047,0.4999331550802139,nan,2.0000000000000004,4.336040431655803,7.755141529980423,nan,nan,0.0,nan,1.0,1.0,0.0,4.336040431655803,7.755141529980423,nan,nan,nan,1.0,nan
RAP-MUSIC,-10,20,deep_only,case_weighted_within_scenario,1,1,1.0,1.0,nan,1.0,0.0006896426326494932,nan,nan,0.0,0.0,1.0,0.0,2.0,1.0,1.0,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-10,20,deep_plus_surface,case_weighted_within_scenario,1,1,0.5134953703703704,0.5261893894175064,0.5276515151515151,0.5,2.390778602347898,0.0,7.576068850441642,nan,nan,0.0,nan,1.0,1.0,0.0,0.0,7.576068850441642,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,-10,20,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.5091077441077441,0.5165375022269731,0.5171121093623761,0.5,1.8128581118134266,5.253510737790973,7.854951503174929,nan,nan,0.0,nan,3.0,3.0,0.0,5.253510737790973,7.854951503174929,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,-10,20,surface_only,case_weighted_within_scenario,1,1,0.527253086419753,0.52765178465552,0.5276515151515151,nan,1.6572727677068855,8.291974326966113,6.34456081436325,nan,nan,0.0,nan,2.0,2.0,0.0,8.291974326966113,6.34456081436325,nan,nan,nan,1.0,nan
RAP-MUSIC,5,5,deep_only,case_weighted_within_scenario,1,1,1.0,1.0,nan,1.0,0.019264657585312466,nan,nan,0.0,0.0,1.0,0.0,1.0,0.0,1.0,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,5,5,deep_plus_surface,case_weighted_within_scenario,1,1,0.4995833333333333,0.49979986657771847,0.4997994652406417,0.5,1.9999999999999996,8.824913588869423,7.755141529980423,nan,nan,0.0,nan,2.0,2.0,0.0,8.824913588869423,7.755141529980423,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,5,5,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.499452861952862,0.49979957242116513,0.4997991699022627,0.5,2.0000000000000004,6.990086259517491,8.634180934549669,nan,nan,0.0,nan,3.0,3.0,0.0,6.990086259517491,8.634180934549669,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,5,5,surface_only,case_weighted_within_scenario,1,1,0.49972222222222223,0.4997998932764141,0.4997994652406417,nan,2.0000000000000004,9.15870989263636,7.755141529980423,nan,nan,0.0,nan,2.0,2.0,0.0,9.15870989263636,7.755141529980423,nan,nan,nan,1.0,nan
RAP-MUSIC,20,-10,deep_only,case_weighted_within_scenario,1,1,1.0,1.0,nan,1.0,0.004159291274730678,nan,nan,0.0,0.0,1.0,0.0,1.0,0.0,1.0,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,20,-10,deep_plus_surface,case_weighted_within_scenario,1,1,0.4998611111111111,0.49979986657771847,0.4997994652406417,0.5,1.9999999999999996,8.102887450881932,12.401312126886046,nan,nan,0.0,nan,1.0,1.0,0.0,8.102887450881932,12.401312126886046,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,20,-10,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.4999074074074074,0.49979957242116513,0.4997991699022627,0.5,2.0000000000000004,10.134488433226563,13.71269917673758,nan,nan,0.0,nan,2.0,2.0,0.0,10.134488433226563,13.71269917673758,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,20,-10,surface_only,case_weighted_within_scenario,1,1,0.49972222222222223,0.4997998932764141,0.4997994652406417,nan,2.0000000000000004,8.102887450881932,12.401312126886046,nan,nan,0.0,nan,1.0,1.0,0.0,8.102887450881932,12.401312126886046,nan,nan,nan,1.0,nan
RAP-MUSIC,20,20,deep_only,case_weighted_within_scenario,1,1,1.0,1.0,nan,1.0,0.0006590705903919797,nan,nan,0.0,0.0,1.0,0.0,3.0,2.0,1.0,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,20,20,deep_plus_surface,case_weighted_within_scenario,1,1,0.4998611111111111,0.49979986657771847,0.4997994652406417,0.5,1.9999999999999996,9.148592392926304,7.755141529980423,nan,nan,0.0,nan,2.0,2.0,0.0,9.148592392926304,7.755141529980423,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,20,20,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.4995454545454545,0.49979957242116513,0.4997991699022627,0.5,2.0000000000000004,13.378592009813227,8.634180934549669,nan,nan,0.0,nan,3.0,3.0,0.0,13.378592009813227,8.634180934549669,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,20,20,surface_only,case_weighted_within_scenario,1,1,0.49916666666666665,0.4997998932764141,0.4997994652406417,nan,2.0000000000000004,13.359003347136484,7.755141529980423,nan,nan,0.0,nan,2.0,2.0,0.0,13.359003347136484,7.755141529980423,nan,nan,nan,1.0,nan
dSPM,-10,-10,deep_only,case_weighted_within_scenario,1,1,0.96,0.9884200718754159,nan,0.9333333333333333,1.9822024248782215,nan,nan,25.992851203218727,14.142136031724077,0.8704710745519889,14.142136031724077,7514.0,7498.0,16.0,nan,nan,234.02911185627735,234.02911185627735,0.0,nan,nan
dSPM,-10,-10,deep_plus_surface,case_weighted_within_scenario,1,1,0.7508024691358026,0.862259049892911,0.8658422459893047,0.9333333333333333,1.954522896082365,74.06379931433278,17.532637128830036,26.51651543812149,10.00000054854849,0.362823448798615,10.00000054854849,7498.0,7482.0,16.0,74.06379931433278,17.532637128830036,26.51651543812149,10.00000054854849,1.0,nan,nan
dSPM,-10,-10,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.7150734618916438,0.6667691074291822,0.6626331365044483,0.8,1.9511027604320454,54.39280192851017,20.545763571052547,25.366317384488898,20.000001097096984,0.5253495763644611,20.000001097096984,7513.0,7497.0,16.0,54.39280192851017,20.545763571052547,234.02911185627735,234.02911185627735,0.0,nan,nan
dSPM,-10,-10,surface_only,case_weighted_within_scenario,1,1,0.524351851851852,0.6287056800664058,0.6284982174688057,nan,1.9483702042297857,72.91458273166933,20.556646252890193,nan,nan,0.4355956833414159,nan,7512.0,7496.0,16.0,72.91458273166933,20.556646252890193,nan,nan,nan,0.0,nan
dSPM,-10,20,deep_only,case_weighted_within_scenario,1,1,1.0,0.9997337947557566,nan,0.9333333333333333,1.8876568774848785,nan,nan,14.930946085725013,10.00000054854849,1.0,10.00000054854849,837.0,828.0,9.0,nan,nan,14.930946085725013,10.00000054854849,1.0,nan,nan
dSPM,-10,20,deep_plus_surface,case_weighted_within_scenario,1,1,0.8434567901234569,0.9285980127102279,0.9327168746286394,0.4666666666666667,1.8970499604739723,17.865837427131588,13.651898821213333,19.30041815725394,14.142136031724077,0.22824991840806547,14.142136031724077,282.0,273.0,9.0,17.865837427131588,13.651898821213333,234.02911185627735,234.02911185627735,0.0,nan,nan
dSPM,-10,20,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.8243785498078428,0.8962898628184572,0.9020179962234709,0.4666666666666667,1.8682455291954976,16.345175754354972,15.432684226823042,21.746319976115934,22.360681050326836,0.2307637130627694,22.360681050326836,393.0,381.0,12.0,16.345175754354972,15.432684226823042,234.02911185627735,234.02911185627735,0.0,nan,nan
dSPM,-10,20,surface_only,case_weighted_within_scenario,1,1,0.7894753086419751,0.9002282698920906,0.9002822341057632,nan,1.8854782076576138,16.46088660704027,13.651898821213333,nan,nan,0.2035658245258845,nan,273.0,264.0,9.0,16.46088660704027,13.651898821213333,nan,nan,nan,0.0,nan
dSPM,5,5,deep_only,case_weighted_within_scenario,1,1,1.0,0.9998668973778784,nan,0.9333333333333333,1.915040906454269,nan,nan,19.42578124168023,10.00000054854849,1.0,10.00000054854849,1935.0,1921.0,14.0,nan,nan,19.42578124168023,10.00000054854849,1.0,nan,nan
dSPM,5,5,deep_plus_surface,case_weighted_within_scenario,1,1,0.6739660493827161,0.9050314244584108,0.9191399286987523,0.0,1.8175458811975893,19.682879371539,17.532637128830036,24.966688324757534,20.000001097096984,0.24475545114736208,20.000001097096984,282.0,266.0,16.0,19.682879371539,17.532637128830036,234.02911185627735,234.02911185627735,0.0,nan,nan
dSPM,5,5,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.820349794238683,0.8941118831284518,0.8997880896210082,0.06666666666666665,1.831331188904442,19.541091179366987,13.869174974367844,27.222179075694903,20.000001097096984,0.2929125055019966,20.000001097096984,470.0,454.0,16.0,19.541091179366987,13.869174974367844,234.02911185627735,234.02911185627735,0.0,nan,nan
dSPM,5,5,surface_only,case_weighted_within_scenario,1,1,0.8040432098765432,0.9292956243329776,0.9293820558526441,nan,1.79856376341733,19.591435121856293,17.532637128830036,nan,nan,0.32300781904076187,nan,299.0,293.0,6.0,19.591435121856293,17.532637128830036,nan,nan,nan,0.0,nan
dSPM,20,-10,deep_only,case_weighted_within_scenario,1,1,1.0,0.9977372554239319,nan,0.6,1.905944758405037,nan,nan,25.42208821597989,17.320508398326936,1.0,17.320508398326936,483.0,467.0,16.0,nan,nan,234.02911185627735,234.02911185627735,0.0,nan,nan
dSPM,20,-10,deep_plus_surface,case_weighted_within_scenario,1,1,0.8212345679012345,0.9359011270671675,0.9433303624480096,0.4666666666666667,1.7576757831667724,17.74312311625936,27.54469387881552,23.08960791162453,20.000001097096984,0.19602786510773806,20.000001097096984,249.0,233.0,16.0,17.74312311625936,27.54469387881552,234.02911185627735,234.02911185627735,0.0,nan,nan
dSPM,20,-10,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.8102025303540454,0.8725770532691964,0.8762240248198301,0.0,1.7888773995621605,18.286263133577236,24.576438248590133,28.68362570729286,20.000001097096984,0.23279064691520232,20.000001097096984,278.0,262.0,16.0,18.286263133577236,24.576438248590133,234.02911185627735,234.02911185627735,0.0,nan,nan
dSPM,20,-10,surface_only,case_weighted_within_scenario,1,1,0.8154938271604938,0.9421839796039368,0.9421865715983364,nan,1.7319338282193117,18.0525849517098,27.54469387881552,nan,nan,0.2142164722438415,nan,245.0,241.0,4.0,18.0525849517098,27.54469387881552,nan,nan,nan,0.0,nan
dSPM,20,20,deep_only,case_weighted_within_scenario,1,1,1.0,0.9998668973778784,nan,0.9333333333333333,1.8444197402910114,nan,nan,17.71258662009124,10.00000054854849,1.0,10.00000054854849,623.0,612.0,11.0,nan,nan,17.71258662009124,10.00000054854849,1.0,nan,nan
dSPM,20,20,deep_plus_surface,case_weighted_within_scenario,1,1,0.8300925925925926,0.92195498753555,0.9264780154486036,0.6,1.7731897991918235,19.49827756883375,17.532637128830036,16.63167952575261,20.000001097096984,0.28119984699328404,20.000001097096984,268.0,261.0,7.0,19.49827756883375,17.532637128830036,234.02911185627735,234.02911185627735,0.0,nan,nan
dSPM,20,20,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.835277182600415,0.8956306787814003,0.9000604798685139,0.06666666666666665,1.7875782586497535,19.20506564106846,13.869174974367844,26.732988324871048,20.000001097096984,0.2860753636982189,20.000001097096984,402.0,386.0,16.0,19.20506564106846,13.869174974367844,234.02911185627735,234.02911185627735,0.0,nan,nan
dSPM,20,20,surface_only,case_weighted_within_scenario,1,1,0.8030246913580247,0.9270499822127357,0.9272058823529412,nan,1.7532289732804018,19.977087634004654,20.556646252890193,nan,nan,0.3233359271088835,nan,296.0,292.0,4.0,19.977087634004654,20.556646252890193,nan,nan,nan,0.0,nan
eLORETA,-10,-10,deep_only,case_weighted_within_scenario,1,1,0.68,0.8835352056435511,nan,1.0,1.9826096849875183,nan,nan,26.705906676785418,0.0,0.6899969266882097,0.0,7312.0,7296.0,16.0,nan,nan,26.705906676785418,0.0,1.0,nan,nan
eLORETA,-10,-10,deep_plus_surface,case_weighted_within_scenario,1,1,0.7045833333333333,0.8594361153049401,0.8764111705288175,1.0,1.9464497324052512,75.61360841719399,29.006601957181893,26.05435673849073,0.0,0.3914503722005247,0.0,7069.0,7053.0,16.0,75.61360841719399,29.006601957181893,26.05435673849073,0.0,1.0,nan,nan
eLORETA,-10,-10,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.7250280583613916,0.7408382326741493,0.7471664489083615,1.0,1.945576856362631,55.42623424185295,26.393475113771153,25.65707935492323,0.0,0.3800892760470662,0.0,6866.0,6850.0,16.0,55.42623424185295,26.393475113771153,25.65707935492323,0.0,1.0,nan,nan
eLORETA,-10,-10,surface_only,case_weighted_within_scenario,1,1,0.6085185185185186,0.7176938811810744,0.7171271538918598,nan,1.9407799848102654,75.2178423971106,11.88893221290573,nan,nan,0.4263437685674201,nan,6918.0,6902.0,16.0,75.2178423971106,11.88893221290573,nan,nan,nan,0.0,nan
eLORETA,-10,20,deep_only,case_weighted_within_scenario,1,1,1.0,1.0,nan,1.0,1.8885746232097123,nan,nan,15.30493656071926,0.0,1.0,0.0,939.0,930.0,9.0,nan,nan,15.30493656071926,0.0,1.0,nan,nan
eLORETA,-10,20,deep_plus_surface,case_weighted_within_scenario,1,1,0.8473302469135802,0.9264000561778027,0.9297014260249554,0.4666666666666667,1.8757169359161803,23.676374315062176,6.34456081436325,20.606961876362792,14.142136031724077,0.341807961001168,14.142136031724077,567.0,556.0,11.0,23.676374315062176,6.34456081436325,234.02911185627735,234.02911185627735,0.0,nan,nan
eLORETA,-10,20,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.8581782471176411,0.900997683947978,0.9050419896491706,0.4666666666666667,1.8493330243355395,22.81737507222074,7.937405793196864,22.065242866061013,14.142136031724077,0.35876865032691935,14.142136031724077,873.0,859.0,14.0,22.81737507222074,7.937405793196864,234.02911185627735,234.02911185627735,0.0,nan,nan
eLORETA,-10,20,surface_only,case_weighted_within_scenario,1,1,0.7838271604938271,0.9099816198268706,0.9101604278074865,nan,1.8605440494894494,22.811186627615857,6.34456081436325,nan,nan,0.3215519621462468,nan,524.0,515.0,9.0,22.811186627615857,6.34456081436325,nan,nan,nan,0.0,nan
eLORETA,5,5,deep_only,case_weighted_within_scenario,1,1,1.0,1.0,nan,1.0,1.918469565126214,nan,nan,20.658283303261726,0.0,1.0,0.0,2537.0,2522.0,15.0,nan,nan,20.658283303261726,0.0,1.0,nan,nan
eLORETA,5,5,deep_plus_surface,case_weighted_within_scenario,1,1,0.6664351851851852,0.9036972016432008,0.9237225193107546,0.6,1.7790653714197204,17.041410326511752,7.755141529980423,26.135044182598552,20.000001097096984,0.1888790128254925,20.000001097096984,343.0,327.0,16.0,17.041410326511752,7.755141529980423,234.02911185627735,234.02911185627735,0.0,nan,nan
eLORETA,5,5,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.8047801244770941,0.8954035275253875,0.9061315506391937,0.5333333333333333,1.806027217347888,17.109781586247085,7.45266418129377,27.627720564152867,20.000001097096984,0.219370195448956,20.000001097096984,513.0,497.0,16.0,17.109781586247085,7.45266418129377,234.02911185627735,234.02911185627735,0.0,nan,nan
eLORETA,5,5,surface_only,case_weighted_within_scenario,1,1,0.816358024691358,0.9221510731649473,0.9220811051693403,nan,1.7575856678504724,16.71717770769147,7.755141529980423,nan,nan,0.22221112073933652,nan,332.0,320.0,12.0,16.71717770769147,7.755141529980423,nan,nan,nan,0.0,nan
eLORETA,20,-10,deep_only,case_weighted_within_scenario,1,1,1.0,1.0,nan,1.0,1.9057427310453456,nan,nan,23.81052500391059,0.0,1.0,0.0,1400.0,1384.0,16.0,nan,nan,23.81052500391059,0.0,1.0,nan,nan
eLORETA,20,-10,deep_plus_surface,case_weighted_within_scenario,1,1,0.8549845679012346,0.9442575752255891,0.9510546642899584,0.8,1.7352407145060034,19.128419567102217,7.755141529980423,19.45486839786011,20.000001097096984,0.18803896760108632,20.000001097096984,488.0,476.0,12.0,19.128419567102217,7.755141529980423,234.02911185627735,234.02911185627735,0.0,nan,nan
eLORETA,20,-10,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.8295275141992313,0.90361660431142,0.9091832447680296,0.6,1.7673180758139382,18.88815443786456,7.45266418129377,27.580884258894226,20.000001097096984,0.21916948768036457,20.000001097096984,650.0,634.0,16.0,18.88815443786456,7.45266418129377,234.02911185627735,234.02911185627735,0.0,nan,nan
eLORETA,20,-10,surface_only,case_weighted_within_scenario,1,1,0.8154012345679011,0.9339499584963833,0.9338755199049317,nan,1.712493327622311,19.187681135270353,7.755141529980423,nan,nan,0.19499968263643092,nan,484.0,479.0,5.0,19.187681135270353,7.755141529980423,nan,nan,nan,0.0,nan
eLORETA,20,20,deep_only,case_weighted_within_scenario,1,1,1.0,1.0,nan,1.0,1.8546863148845494,nan,nan,19.14045668155551,0.0,1.0,0.0,678.0,665.0,13.0,nan,nan,19.14045668155551,0.0,1.0,nan,nan
eLORETA,20,20,deep_plus_surface,case_weighted_within_scenario,1,1,0.8198302469135802,0.92387907727959,0.9295454545454545,0.8,1.7172613120209763,16.423344330531233,7.755141529980423,17.89920431906781,20.000001097096984,0.20827144391178481,20.000001097096984,308.0,298.0,10.0,16.423344330531233,7.755141529980423,234.02911185627735,234.02911185627735,0.0,nan,nan
eLORETA,20,20,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.8318258340985613,0.8980536255122037,0.9026874298825952,0.33333333333333337,1.7480947366760615,16.03895027149443,7.45266418129377,27.58098581134989,20.000001097096984,0.21025865536481683,20.000001097096984,447.0,431.0,16.0,16.03895027149443,7.45266418129377,234.02911185627735,234.02911185627735,0.0,nan,nan
eLORETA,20,20,surface_only,case_weighted_within_scenario,1,1,0.8138580246913579,0.9231590181430096,0.923165478312537,nan,1.6859721357767288,16.189611604992702,7.755141529980423,nan,nan,0.21451197158316943,nan,294.0,289.0,5.0,16.189611604992702,7.755141529980423,nan,nan,nan,0.0,nan
sLORETA,-10,-10,deep_only,case_weighted_within_scenario,1,1,0.77,0.9640622920271529,nan,0.8666666666666667,1.9722393913898193,nan,nan,26.742625918384565,17.320508398326936,0.694716615872178,17.320508398326936,2108.0,2092.0,16.0,nan,nan,234.02911185627735,234.02911185627735,0.0,nan,nan
sLORETA,-10,-10,deep_plus_surface,case_weighted_within_scenario,1,1,0.8564351851851852,0.6816544362908605,0.667327688651218,1.0,1.96366320402505,69.40113891103803,56.43901965240215,26.159427646582902,0.0,0.49757084904471877,0.0,2830.0,2814.0,16.0,69.40113891103803,56.43901965240215,26.159427646582902,0.0,1.0,nan,nan
sLORETA,-10,-10,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.7318645206271469,0.5398316408337787,0.5267658044053352,1.0,1.9561073847915218,47.82911232273977,59.936201585822914,26.16311776577561,0.0,0.5489220344159466,20.000001097096984,2931.0,2915.0,16.0,47.82911232273977,59.936201585822914,234.02911185627735,234.02911185627735,0.0,nan,nan
sLORETA,-10,-10,surface_only,case_weighted_within_scenario,1,1,0.4283950617283951,0.5771003794616388,0.57808229352347,nan,1.960058893772565,69.65379872469195,108.12330068293107,nan,nan,0.41831770042186794,nan,2264.0,2248.0,16.0,69.65379872469195,108.12330068293107,nan,nan,nan,0.0,nan
sLORETA,-10,20,deep_only,case_weighted_within_scenario,1,1,1.0,1.0,nan,1.0,1.8539570523763484,nan,nan,15.074112473895823,0.0,1.0,0.0,530.0,521.0,9.0,nan,nan,15.074112473895823,0.0,1.0,nan,nan
sLORETA,-10,20,deep_plus_surface,case_weighted_within_scenario,1,1,0.8331327160493828,0.8771672342965486,0.8756090314913844,0.4666666666666667,1.9445305080466684,31.406827214235282,11.887781338386977,20.773958976812885,14.142136031724077,0.47166080831311724,14.142136031724077,493.0,482.0,11.0,31.406827214235282,11.887781338386977,234.02911185627735,234.02911185627735,0.0,nan,nan
sLORETA,-10,20,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.8032792572186512,0.8281979333689649,0.8276970097090964,0.4666666666666667,1.8993721096068132,31.856238475439447,12.637933383494223,23.327612982048056,14.142136031724077,0.45889707693563414,14.142136031724077,576.0,561.0,15.0,31.856238475439447,12.637933383494223,234.02911185627735,234.02911185627735,0.0,nan,nan
sLORETA,-10,20,surface_only,case_weighted_within_scenario,1,1,0.6921913580246914,0.856553124629432,0.8569518716577538,nan,1.9455022948362135,30.99226018247954,11.887781338386977,nan,nan,0.41655156526653325,nan,396.0,387.0,9.0,30.99226018247954,11.887781338386977,nan,nan,nan,0.0,nan
sLORETA,5,5,deep_only,case_weighted_within_scenario,1,1,1.0,1.0,nan,1.0,1.8694701927669308,nan,nan,18.94259855985309,0.0,1.0,0.0,703.0,690.0,13.0,nan,nan,18.94259855985309,0.0,1.0,nan,nan
sLORETA,5,5,deep_plus_surface,case_weighted_within_scenario,1,1,0.8112345679012346,0.8561637582950037,0.856729055258467,0.4666666666666667,1.8607286828302108,27.928604026095297,21.236205593919493,25.280942873978262,20.000001097096984,0.29902108454887694,20.000001097096984,287.0,271.0,16.0,27.928604026095297,21.236205593919493,234.02911185627735,234.02911185627735,0.0,nan,nan
sLORETA,5,5,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.8115915892936095,0.8079725636914306,0.8070461355210733,0.19999999999999996,1.852046763989453,27.66198462676268,17.31214551126048,27.2844897062347,20.000001097096984,0.3634283176388665,20.000001097096984,458.0,442.0,16.0,27.66198462676268,17.31214551126048,234.02911185627735,234.02911185627735,0.0,nan,nan
sLORETA,5,5,surface_only,case_weighted_within_scenario,1,1,0.7237345679012346,0.8670772560180245,0.8674390968508615,nan,1.8413921842671044,27.545038135779098,21.236205593919493,nan,nan,0.3562766799199219,nan,278.0,268.0,10.0,27.545038135779098,21.236205593919493,nan,nan,nan,0.0,nan
sLORETA,20,-10,deep_only,case_weighted_within_scenario,1,1,1.0,1.0,nan,1.0,1.8864670718702454,nan,nan,23.85181620949344,0.0,1.0,0.0,1107.0,1091.0,16.0,nan,nan,23.85181620949344,0.0,1.0,nan,nan
sLORETA,20,-10,deep_plus_surface,case_weighted_within_scenario,1,1,0.8524845679012345,0.9310768582563815,0.9360219845513964,0.8,1.7759497394074348,21.537864846695292,15.816278383873863,19.597478764821577,20.000001097096984,0.2725926152695243,20.000001097096984,458.0,446.0,12.0,21.537864846695292,15.816278383873863,234.02911185627735,234.02911185627735,0.0,nan,nan
sLORETA,20,-10,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.8447486651022005,0.8991314804917157,0.9024750578252178,0.6,1.7831896803657137,21.23262622685355,10.029949193327115,26.901971496408397,20.000001097096984,0.30001602905057373,20.000001097096984,654.0,638.0,16.0,21.23262622685355,10.029949193327115,234.02911185627735,234.02911185627735,0.0,nan,nan
sLORETA,20,-10,surface_only,case_weighted_within_scenario,1,1,0.7987962962962962,0.9308297758804696,0.9308006535947713,nan,1.759069736539864,21.391872040094402,15.816278383873863,nan,nan,0.27288075008432083,nan,430.0,425.0,5.0,21.391872040094402,15.816278383873863,nan,nan,nan,0.0,nan
sLORETA,20,20,deep_only,case_weighted_within_scenario,1,1,1.0,1.0,nan,1.0,1.806946692554606,nan,nan,18.121836486514734,0.0,1.0,0.0,381.0,369.0,12.0,nan,nan,18.121836486514734,0.0,1.0,nan,nan
sLORETA,20,20,deep_plus_surface,case_weighted_within_scenario,1,1,0.8434259259259259,0.9008251114778273,0.9011734997029115,0.8,1.8214692431164003,26.399244538187254,21.236205593919493,16.70495848501782,20.000001097096984,0.34274215020389015,20.000001097096984,271.0,262.0,9.0,26.399244538187254,21.236205593919493,234.02911185627735,234.02911185627735,0.0,nan,nan
sLORETA,20,20,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.8214068292351122,0.8528995189738107,0.8535648496544337,0.1333333333333333,1.8208248109224416,27.33737818145117,17.31214551126048,27.66387299278019,20.000001097096984,0.3348052903103391,20.000001097096984,392.0,376.0,16.0,27.33737818145117,17.31214551126048,234.02911185627735,234.02911185627735,0.0,nan,nan
sLORETA,20,20,surface_only,case_weighted_within_scenario,1,1,0.7493827160493828,0.900450610696075,0.9007575757575758,nan,1.808449050778043,26.135422571274326,21.236205593919493,nan,nan,0.34142852997097023,nan,282.0,277.0,5.0,26.135422571274326,21.236205593919493,nan,nan,nan,0.0,nan
