method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
Dipole fitting (grid),5,-5,case_weighted,186,4,0.5867368186385169,0.565601104239095,1.5032745191226362,3.9274652425807224,8.31544894817822,0.9872057929149756,0.9872057929149756,0.17836066939783296,0.9872057929149756,1.7473118279569892,3.9274652425807224,8.31544894817822,151.0819927489789,151.0819927489789,0.3389830508474576,0.9852941176470589,0.6621385842472582
Dipole fitting (grid),5,0,case_weighted,186,4,0.5796242813801382,0.5661461146807008,1.4854269153007393,4.355541325357374,8.39612016854892,1.193030672576145,1.193030672576145,0.16042060889178084,1.193030672576145,1.7150537634408602,4.355541325357374,8.39612016854892,161.0211880952863,161.0211880952863,0.3050847457627119,1.0,0.652542372881356
Dipole fitting (grid),5,5,case_weighted,186,4,0.5905483197890938,0.5679440572293013,1.4643423085809477,4.640590897262978,9.105832877037098,0.6976744217860786,0.6976744217860786,0.18311849722622114,0.6976744217860786,1.8010752688172043,4.640590897262978,9.105832877037098,149.00155414709835,149.00155414709835,0.3644067796610169,0.9852941176470589,0.6748504486540379
Dipole fitting (grid),5,10,case_weighted,186,4,0.5885504435995942,0.5682917519767233,1.4570819918872617,4.5629935572686975,8.596771120016436,0.9523809413370223,0.9523809413370223,0.16644432023243144,0.9523809413370223,1.8333333333333333,4.5629935572686975,8.596771120016436,151.06959746282405,151.06959746282405,0.3559322033898305,1.0,0.6779661016949152
Dipole fitting (grid),5,15,case_weighted,186,4,0.5896903728885963,0.5682223434355764,1.45606076835046,5.223651883652452,9.752735106712525,0.48780487677809853,0.48780487677809853,0.1679125183321864,0.48780487677809853,1.8548387096774193,5.223651883652452,9.752735106712525,152.88340349899372,152.88340349899372,0.3474576271186441,1.0,0.673728813559322
Dipole fitting (grid),5,20,case_weighted,186,4,0.5829020974052855,0.5650825758968955,1.5053701994510535,6.029083080726568,9.799739276191469,1.4634145462468615,1.4634145462468615,0.16391307316024056,1.4634145462468615,1.7580645161290323,6.029083080726568,9.799739276191469,153.22238651974135,153.22238651974135,0.3474576271186441,1.0,0.673728813559322
Dipole fitting (grid),10,-10,case_weighted,186,4,0.5890576179939497,0.5633587326116988,1.5262619637032615,6.254100325584937,9.594405554079836,1.2021875825471817,1.2021875825471817,0.17755579412407677,1.2021875825471817,1.7150537634408602,6.254100325584937,9.594405554079836,141.292964052334,141.292964052334,0.3813559322033898,1.0,0.6906779661016949
Dipole fitting (grid),10,-5,case_weighted,186,4,0.5947224725711342,0.56538101875581,1.5098708137715586,5.140953609767419,8.436359942657095,1.1656854232322822,1.1656854232322822,0.1947522042891199,1.1656854232322822,1.8279569892473118,5.140953609767419,8.436359942657095,135.35816845244472,135.35816845244472,0.4067796610169492,0.9852941176470589,0.696036889332004
Dipole fitting (grid),10,0,case_weighted,186,4,0.5918570481070874,0.5668386039639345,1.4812848784870667,4.334251572988364,9.010274864177957,0.9391943516099619,0.9391943516099619,0.18380896574684977,0.9391943516099619,1.8064516129032258,4.334251572988364,9.010274864177957,141.188212511198,141.188212511198,0.3898305084745763,1.0,0.6949152542372882
Dipole fitting (grid),10,5,case_weighted,186,4,0.597968310637993,0.5694419300951313,1.4373886801220808,3.6246816022026405,8.224892752729128,1.9376098110964186,1.9376098110964186,0.19407746576308438,1.9376098110964186,1.89247311827957,3.6246816022026405,8.224892752729128,125.85086937759134,125.85086937759134,0.4322033898305085,0.9852941176470589,0.7087487537387837
Dipole fitting (grid),10,10,case_weighted,186,4,0.5934351333829851,0.568794759089469,1.4401952706219194,4.134572282543533,8.221187965369376,0.9596116674065247,0.9596116674065247,0.1794789390335367,0.9596116674065247,1.8440860215053763,4.134572282543533,8.221187965369376,143.17151008773448,143.17151008773448,0.3813559322033898,0.9852941176470589,0.6833250249252243
Dipole fitting (grid),10,15,case_weighted,186,4,0.5890728330004787,0.5697740096575953,1.446203685791839,4.130826818978756,8.261635133691067,0.2631578789303566,0.2631578789303566,0.15253841214595198,0.2631578789303566,1.8333333333333333,4.130826818978756,8.261635133691067,158.74855040594528,158.74855040594528,0.3220338983050847,1.0,0.6610169491525424
Dipole fitting (grid),10,20,case_weighted,186,4,0.5811980999804425,0.567364984434306,1.4798777757483121,4.911700875427188,8.18042426837747,1.3513513439203857,1.3513513439203857,0.15510740466790443,1.3513513439203857,1.8064516129032258,4.911700875427188,8.18042426837747,161.07083101765696,161.07083101765696,0.3135593220338983,0.9852941176470589,0.6494267198404786
Dipole fitting (grid),15,-10,case_weighted,186,4,0.5929502029133273,0.5631516445471871,1.531648317560122,6.60791445688386,10.218567204068693,1.6933380564141458,1.6933380564141458,0.18475693557691308,1.6933380564141458,1.6774193548387097,6.60791445688386,10.218567204068693,129.67490836989813,129.67490836989813,0.4152542372881356,1.0,0.7076271186440678
Dipole fitting (grid),15,-5,case_weighted,186,4,0.5946072304678265,0.5648985032698219,1.5065863965128705,5.2950797626737565,9.533838475538765,2.709444241765891,2.709444241765891,0.19771610779357718,2.709444241765891,1.7043010752688172,5.2950797626737565,9.533838475538765,120.32961421524632,120.32961421524632,0.4491525423728814,1.0,0.7245762711864407
Dipole fitting (grid),15,0,case_weighted,186,4,0.5944471483456639,0.566224746578653,1.4901558366881031,5.1123474218774,8.619382704749333,1.2485281257028107,1.2485281257028107,0.18303445946298944,1.2485281257028107,1.7795698924731183,5.1123474218774,8.619382704749333,135.3932712924746,135.3932712924746,0.3983050847457627,1.0,0.6991525423728814
Dipole fitting (grid),15,5,case_weighted,186,4,0.5954019601945575,0.5675606936357905,1.4679522278770785,4.818085088489924,8.419442190538506,1.0828427014843343,1.0828427014843343,0.18597215075388107,1.0828427014843343,1.89247311827957,4.818085088489924,8.419442190538506,135.32306560424644,135.32306560424644,0.4152542372881356,0.9852941176470589,0.7002741774675972
Dipole fitting (grid),15,10,case_weighted,186,4,0.5982911228205261,0.569324976505304,1.445255954919712,3.7602546161886075,7.741605774187685,0.8000000065140143,0.8000000065140143,0.1829439886497592,0.8000000065140143,1.8387096774193548,3.7602546161886075,7.741605774187685,135.20321700468276,135.20321700468276,0.423728813559322,0.9852941176470589,0.7045114656031904
Dipole fitting (grid),15,15,case_weighted,186,4,0.598730952731922,0.5690564559901496,1.431643964504314,4.293497260068167,8.121072068226717,0.765685417081258,0.765685417081258,0.18883804956678402,0.765685417081258,1.881720430107527,4.293497260068167,8.121072068226717,135.18867692441464,135.18867692441464,0.4067796610169492,1.0,0.7033898305084746
Dipole fitting (grid),15,20,case_weighted,186,4,0.5839687215039556,0.5678804988094207,1.46793235456713,4.413329201778184,9.056104128328736,0.9227604185395625,0.9227604185395625,0.14744837817895676,0.9227604185395625,1.8333333333333333,4.413329201778184,9.056104128328736,160.93644233766466,160.93644233766466,0.3050847457627119,1.0,0.652542372881356
Dipole fitting (grid),20,-10,case_weighted,186,4,0.5868905967057707,0.562229769207703,1.55140338478238,6.501540945145994,10.307165283119142,3.1583803790365015,3.1583803790365015,0.1773794132227023,3.1583803790365015,1.6559139784946237,6.501540945145994,10.307165283119142,136.2025307218533,136.2025307218533,0.3728813559322034,1.0,0.6864406779661016
Dipole fitting (grid),20,-5,case_weighted,186,4,0.5914190817997852,0.5633234641470312,1.526352282500796,6.4061159322177845,9.834896630774207,2.472895119856161,2.4728951198561613,0.1815816166439004,2.4728951198561613,1.7204301075268817,6.4061159322177845,9.834896630774207,130.02504840686788,130.02504840686788,0.4152542372881356,1.0,0.7076271186440678
Dipole fitting (grid),20,0,case_weighted,186,4,0.5955581879398512,0.5643692105236727,1.5196325515969231,5.300449510091602,9.768603068872773,2.082599201468154,2.082599201468154,0.18094975860871185,2.082599201468154,1.7634408602150538,5.300449510091602,9.768603068872773,127.88409759051723,127.88409759051723,0.4152542372881356,0.9852941176470589,0.7002741774675972
Dipole fitting (grid),20,5,case_weighted,186,4,0.5939875368140786,0.564935203803285,1.5070274280946478,5.414125252905285,10.080494102947867,1.2485281148033485,1.2485281148033485,0.18043823877722634,1.2485281148033485,1.9086021505376345,5.414125252905285,10.080494102947867,135.3932712878562,135.3932712878562,0.3983050847457627,0.9852941176470589,0.6917996011964108
Dipole fitting (grid),20,10,case_weighted,186,4,0.6090338031414957,0.5687156772006436,1.4504782104532428,4.222251192651465,8.448588763527818,1.0233837343276169,1.0233837343276169,0.19900891048702513,1.0233837343276169,1.913978494623656,4.222251192651465,8.448588763527818,113.57699816611692,113.57699816611692,0.4915254237288136,1.0,0.7457627118644068
Dipole fitting (grid),20,15,case_weighted,186,4,0.5968817532514783,0.5691637913096903,1.453631791162179,4.510408202194763,8.290803334119383,1.257688940831654,1.257688940831654,0.17924889512244854,1.257688940831654,1.89247311827957,4.510408202194763,8.290803334119383,133.42451381655084,133.42451381655084,0.423728813559322,1.0,0.711864406779661
Dipole fitting (grid),20,20,case_weighted,186,4,0.5977310361055581,0.5706917697270767,1.4269989418959799,3.920311507077178,7.896350335386588,1.338873070757677,1.3388730707576768,0.18506651290724338,1.3388730707576768,1.881720430107527,3.920311507077178,7.896350335386588,137.40350422500225,137.40350422500225,0.3898305084745763,0.9852941176470589,0.6875623130608176
LCMV,-10,-10,case_weighted,186,4,0.733082358876732,0.6772851736612628,1.9638653581391239,57.16517130109866,59.22542663900902,22.721551287530488,17.116183655062205,0.026881720430107527,0.0,1743.3817204301076,57.16517130109866,59.22542663900902,22.721551287530488,17.116183655062205,0.0423728813559322,1.0,0.521186440677966
LCMV,-10,-5,case_weighted,186,4,0.7387925431160447,0.6911095595015394,1.9607363260850468,55.43013356176476,56.138822829608614,21.96118520207969,14.344412910544484,0.07526881720430108,0.0,1353.467741935484,55.43013356176476,56.138822829608614,21.96118520207969,14.344412910544484,0.11864406779661017,1.0,0.559322033898305
LCMV,-10,0,case_weighted,186,4,0.7430972137174652,0.7008289818907444,1.9564746795687806,53.989600268821405,51.11383914099697,20.710403957965383,12.974948549897853,0.1126891733357695,0.0,961.3602150537635,53.989600268821405,51.11383914099697,20.710403957965383,12.974948549897853,0.17796610169491525,1.0,0.5889830508474576
LCMV,-10,5,case_weighted,186,4,0.7470773206204895,0.7073776631809152,1.9463822235879176,53.0096760403822,49.9772476628093,19.085169445324762,9.800549344700203,0.21521203601394712,1.5271936971917308,680.8225806451613,53.0096760403822,49.9772476628093,19.085169445324762,9.800549344700203,0.3389830508474576,1.0,0.6694915254237288
LCMV,-10,10,case_weighted,186,4,0.756071075937947,0.7114011454438133,1.9245632497569658,52.586888448038884,49.235687188662254,17.0524921969194,7.262268774138669,0.5225990755558587,3.676468183438275,515.4516129032259,52.586888448038884,49.235687188662254,17.0524921969194,7.262268774138669,0.7966101694915254,0.8235294117647058,0.8100697906281156
LCMV,-10,15,case_weighted,186,4,0.7646676207232658,0.7133503571374464,1.8860655734301683,52.37761297720275,49.98271346734901,14.351071174399497,5.681803313943063,0.7203980472343233,4.076874850964535,424.01075268817203,52.37761297720275,49.98271346734901,14.351071174399497,5.681803313943063,0.8813559322033898,0.10294117647058823,0.492148554336989
LCMV,-10,20,case_weighted,186,4,0.7685985936216139,0.7138910624373662,1.8346490193805964,52.23682130951035,47.94677891695054,11.236000392827021,3.752697212652657,0.7510212951068075,3.0541683513394453,366.1236559139785,52.23682130951035,47.94677891695054,11.236000392827021,3.752697212652657,0.940677966101695,0.0,0.4703389830508475
LCMV,-5,-10,case_weighted,186,4,0.749331615110285,0.6892279431821051,1.9608553735904235,57.98860338069826,56.39769417109984,22.715214412744576,16.095315545417087,0.04838709677419355,1.111111044372617,1859.1021505376343,57.98860338069826,56.39769417109984,22.715214412744576,16.095315545417087,0.07627118644067797,1.0,0.538135593220339
LCMV,-5,-5,case_weighted,186,4,0.7526719579868114,0.6951259762639707,1.9579391236810209,56.34442261041145,53.17244345601946,21.94798456225562,15.243312489916908,0.08602150537634409,0.0,1621.4193548387098,56.34442261041145,53.17244345601946,21.94798456225562,15.243312489916908,0.13559322033898305,1.0,0.5677966101694916
LCMV,-5,0,case_weighted,186,4,0.7542671431995204,0.7023248091340556,1.9545616675684476,54.7472746973902,49.36565900959292,20.715141093772065,12.023807083178424,0.11773341102354964,0.4545454631317878,1276.247311827957,54.7472746973902,49.36565900959292,20.715141093772065,12.023807083178424,0.1864406779661017,1.0,0.5932203389830508
LCMV,-5,5,case_weighted,186,4,0.7549785506074609,0.706999242697041,1.9447058196931817,53.47474476698033,49.286334878151735,19.111483613889902,10.287042914174027,0.23691651467668223,0.9500995387414233,904.2849462365591,53.47474476698033,49.286334878151735,19.111483613889902,10.287042914174027,0.3813559322033898,1.0,0.6906779661016949
LCMV,-5,10,case_weighted,186,4,0.7604197973864466,0.7105318805708496,1.924118185183403,52.78800222549959,48.88320474616767,16.97554810470863,7.3035222904957235,0.5517919129465476,4.24982849133417,643.3602150537635,52.78800222549959,48.88320474616767,16.97554810470863,7.3035222904957235,0.8050847457627118,0.7794117647058824,0.7922482552342971
LCMV,-5,15,case_weighted,186,4,0.7651241434206949,0.7121853673993173,1.8861618757991923,52.37964177081952,49.18590363141879,14.350848442655748,5.600047064407828,0.7402290897273883,3.7727029927689664,482.3440860215054,52.37964177081952,49.18590363141879,14.350848442655748,5.600047064407828,0.8983050847457628,0.11764705882352941,0.5079760717846461
LCMV,-5,20,case_weighted,186,4,0.7689112694744307,0.7139026064384354,1.8345942194832778,52.25046770509058,49.02482682105471,11.160462818227078,3.361595093290737,0.7668761876358753,3.0692654531188905,395.2795698924731,52.25046770509058,49.02482682105471,11.160462818227078,3.361595093290737,0.940677966101695,0.0,0.4703389830508475
LCMV,0,-10,case_weighted,186,4,0.7618595596392862,0.6998170027516073,1.9581397854120781,57.815653138547475,53.20610220069335,22.388173248546213,14.548603828193539,0.10215053763440861,0.0,1746.1129032258063,57.815653138547475,53.20610220069335,22.388173248546213,14.548603828193539,0.16101694915254236,1.0,0.5805084745762712
LCMV,0,-5,case_weighted,186,4,0.7645953154435208,0.6998039741922866,1.9558193194475335,56.740627774201705,50.37755265015813,21.653596962153205,12.419918133666881,0.10374694911930119,0.0,1624.8924731182797,56.740627774201705,50.37755265015813,21.653596962153205,12.419918133666881,0.1694915254237288,1.0,0.5847457627118644
LCMV,0,0,case_weighted,186,4,0.7649700125476374,0.7018599871758429,1.9509459785835432,55.409035063270046,49.279063343596455,20.41881043775647,10.85887526193945,0.1588770144270624,0.8813066766071428,1450.510752688172,55.409035063270046,49.279063343596455,20.41881043775647,10.85887526193945,0.2542372881355932,1.0,0.6271186440677966
LCMV,0,5,case_weighted,186,4,0.765432243932404,0.7070051030389147,1.941356907537072,54.01094295114391,48.44054144136901,18.961046823018673,8.843022965552171,0.31194982887508577,0.4023689347768376,1162.6559139784947,54.01094295114391,48.44054144136901,18.961046823018673,8.843022965552171,0.4915254237288136,1.0,0.7457627118644068
LCMV,0,10,case_weighted,186,4,0.7682476247532696,0.7117849082458035,1.9197507351492884,53.07395483487928,49.78958182551866,16.860898908988474,6.0741833240320675,0.5707263448950496,2.1717255732902374,840.0537634408602,53.07395483487928,49.78958182551866,16.860898908988474,6.0741833240320675,0.8389830508474576,0.7647058823529411,0.8018444666001994
LCMV,0,15,case_weighted,186,4,0.7682938577092028,0.7119566440676652,1.882809140408565,52.618120586885276,48.826029012663575,14.302523057911456,4.5138213183469045,0.7684244873456314,2.862526290732251,609.3870967741935,52.618120586885276,48.826029012663575,14.302523057911456,4.5138213183469045,0.9067796610169492,0.1323529411764706,0.5195663010967099
LCMV,0,20,case_weighted,186,4,0.7707874997727873,0.7140581870464242,1.8330265796757583,52.24116242797204,48.861002025604094,11.033752287697833,3.1043682848871677,0.7909759924692262,2.4987526757424607,452.5860215053763,52.24116242797204,48.861002025604094,11.033752287697833,3.1043682848871677,0.9491525423728814,0.0,0.4745762711864407
LCMV,5,-10,case_weighted,186,4,0.7684860750814725,0.7051001042625115,1.9550100198416982,56.89119087637511,50.74259665797042,21.461281979169247,10.553917086618153,0.25059887063943187,0.7264284058511458,1507.1881720430108,56.89119087637511,50.74259665797042,21.461281979169247,10.553917086618153,0.3898305084745763,1.0,0.6949152542372882
LCMV,5,-5,case_weighted,186,4,0.7722792588588806,0.7038104171329702,1.951506824552447,56.1291678091427,49.20496206244562,20.550290914970777,9.65284021450566,0.26873178540407716,1.2005078595885943,1486.0752688172042,56.1291678091427,49.20496206244562,20.550290914970777,9.65284021450566,0.4152542372881356,1.0,0.7076271186440678
LCMV,5,0,case_weighted,186,4,0.7728498323407547,0.7035976703422769,1.9460178872789617,55.18712207071666,48.26803242062706,19.54341527116453,8.44440359430639,0.3191894712993541,1.8925590536727943,1382.720430107527,55.18712207071666,48.26803242062706,19.54341527116453,8.44440359430639,0.4830508474576271,1.0,0.7415254237288136
LCMV,5,5,case_weighted,186,4,0.7742546531727895,0.7059149956678294,1.9353496076065704,54.21507920105626,47.71771014899098,18.27013847505343,6.7039987883654435,0.45109064271044236,1.030818253648397,1252.768817204301,54.21507920105626,47.71771014899098,18.27013847505343,6.7039987883654435,0.7203389830508474,1.0,0.8601694915254237
LCMV,5,10,case_weighted,186,4,0.7740505265441077,0.7095471970159369,1.9140932581312575,53.39431249907972,47.97932704981829,16.442512844761747,4.542839685217654,0.5969303740537858,1.2923763756056232,1040.52688172043,53.39431249907972,47.97932704981829,16.442512844761747,4.542839685217654,0.8813559322033898,0.6911764705882353,0.7862662013958126
LCMV,5,15,case_weighted,186,4,0.7740621238953234,0.7133591595999025,1.877411272186399,52.66234709195311,49.93880369760012,13.919356942794858,3.52325049865909,0.7936536245866312,1.8383161530323473,767.7311827956989,52.66234709195311,49.93880369760012,13.919356942794858,3.52325049865909,0.9661016949152542,0.16176470588235295,0.5639332003988036
LCMV,5,20,case_weighted,186,4,0.7733371456556796,0.7135079836486004,1.8290751939040197,52.39286433159269,47.931842808252256,10.808388434496164,2.4113051062720845,0.8235729111583245,1.9551752440949646,554.3440860215054,52.39286433159269,47.931842808252256,10.808388434496164,2.4113051062720845,0.9576271186440678,0.0,0.4788135593220339
LCMV,10,-10,case_weighted,186,4,0.7754791808813974,0.7087738443218609,1.9465484337746137,55.398650533190526,49.80270705063249,19.444678374548328,6.2788993716853225,0.4735843943821183,1.29971621380115,1197.0537634408602,55.398650533190526,49.80270705063249,19.444678374548328,6.2788993716853225,0.7372881355932204,0.9558823529411765,0.8465852442671984
LCMV,10,-5,case_weighted,186,4,0.7778209475673435,0.7083461683087868,1.943018260938151,55.06428927987062,49.125673733214235,18.89954166493932,5.762526587382668,0.4913288663753704,0.9627750882891576,1247.9301075268818,55.06428927987062,49.125673733214235,18.89954166493932,5.762526587382668,0.7796610169491526,0.9705882352941176,0.8751246261216351
LCMV,10,0,case_weighted,186,4,0.7800966297693784,0.7074383375930109,1.9361868857765914,54.69864935971008,46.263734275498834,18.247320346801356,4.920565378488525,0.5086567516330398,0.9384860017785619,1226.6881720430108,54.69864935971008,46.263734275498834,18.247320346801356,4.920565378488525,0.8220338983050848,1.0,0.9110169491525424
LCMV,10,5,case_weighted,186,4,0.7793843810822402,0.7055975118776123,1.9238225639036575,53.90883762172677,46.81294262253247,16.976043477368318,4.046460068299397,0.543778761681874,0.8200123059062722,1178.9247311827958,53.90883762172677,46.81294262253247,16.976043477368318,4.046460068299397,0.864406779661017,0.9558823529411765,0.9101445663010967
LCMV,10,10,case_weighted,186,4,0.7777918766404559,0.7060008193867902,1.9027097528878474,53.31306570829194,47.39388972251132,15.28806515938707,3.3167684384150826,0.6590000783058546,0.7882169593971459,1090.274193548387,53.31306570829194,47.39388972251132,15.28806515938707,3.3167684384150826,0.9491525423728814,0.6764705882352942,0.8128115653040877
LCMV,10,15,case_weighted,186,4,0.7764562499002632,0.7096174070184198,1.867410542415724,52.73611477351113,48.415031441281805,12.989459772866242,2.149457327844669,0.8209169853359616,1.373793182672957,922.763440860215,52.73611477351113,48.415031441281805,12.989459772866242,2.149457327844669,0.9576271186440678,0.07352941176470588,0.5155782652043869
LCMV,10,20,case_weighted,186,4,0.7758530861687735,0.7124489042161462,1.8192175521989784,52.32612119134985,49.80534290354672,10.312969043623772,1.5378190266057319,0.8525398854656435,1.3713170020234609,691.2311827956989,52.32612119134985,49.80534290354672,10.312969043623772,1.5378190266057319,0.9830508474576272,0.0,0.4915254237288136
LCMV,15,-10,case_weighted,186,4,0.7797531187400552,0.7122991970146443,1.9271956620253026,54.21596066403522,49.05721659665212,16.262661721335668,2.509684042276982,0.6208419889619776,0.6600736345302087,1004.5591397849462,54.21596066403522,49.05721659665212,16.262661721335668,2.509684042276982,0.9661016949152542,0.7794117647058824,0.8727567298105683
LCMV,15,-5,case_weighted,186,4,0.7800762589543856,0.711566928742127,1.9230825045960445,53.913805921573655,48.092241653401835,15.877264831226944,2.9191604990480204,0.6242545551148703,0.6038030080855623,1041.725806451613,53.913805921573655,48.092241653401835,15.877264831226944,2.9191604990480204,0.9661016949152542,0.7941176470588235,0.8801096709870389
LCMV,15,0,case_weighted,186,4,0.7807397212656598,0.7100125333966782,1.917052365258959,53.95310077646062,46.63594709430541,15.433824633004805,2.077787736172591,0.6286346828775838,0.5024506316364508,1065.784946236559,53.95310077646062,46.63594709430541,15.433824633004805,2.077787736172591,0.9661016949152542,0.7647058823529411,0.8654037886340977
LCMV,15,5,case_weighted,186,4,0.7807731967334524,0.7063341624776506,1.904464679845299,53.50500586698564,46.14811163479892,14.562363401635885,1.4170635035638273,0.6457730621893777,0.41268609163486997,1069.9408602150538,53.50500586698564,46.14811163479892,14.562363401635885,1.4170635035638273,0.9745762711864406,0.7205882352941176,0.8475822532402791
LCMV,15,10,case_weighted,186,4,0.7805603324074407,0.7057728171849516,1.8832600315026304,53.005321120700316,45.878916684315776,13.085408160671099,1.014804377706128,0.7162573383534675,0.3244429840536808,1037.6720430107528,53.005321120700316,45.878916684315776,13.085408160671099,1.014804377706128,0.9830508474576272,0.45588235294117646,0.7194666001994018
LCMV,15,15,case_weighted,186,4,0.7797430923310522,0.7073928179695644,1.8485034319065643,52.56600559681347,46.73929145769174,11.068622110063714,1.172745315314371,0.7897495381964752,0.41217824779111234,956.0752688172043,52.56600559681347,46.73929145769174,11.068622110063714,1.172745315314371,0.9830508474576272,0.10294117647058823,0.5429960119641077
LCMV,15,20,case_weighted,186,4,0.7784547248185991,0.7097178072790457,1.804785045205196,52.158776067493946,48.758999833378176,9.128524897678686,0.8247500803358051,0.8559599779858548,0.48576702977604613,808.3064516129032,52.158776067493946,48.758999833378176,9.128524897678686,0.8247500803358051,0.9915254237288136,0.0,0.4957627118644068
LCMV,20,-10,case_weighted,186,4,0.7804703470488424,0.7125204296799678,1.8873851982692549,53.26718490468324,47.03007918657478,11.859701901256472,0.6407184887131797,0.6944799474000238,0.3740859083365021,856.8817204301075,53.26718490468324,47.03007918657478,11.859701901256472,0.6407184887131797,0.9915254237288136,0.45588235294117646,0.723703888334995
LCMV,20,-5,case_weighted,186,4,0.7805418683219715,0.7120148084006733,1.8849977807366576,53.3102346637291,48.547809102370614,11.698215961219425,0.2893401456204917,0.708022184734794,0.20459437825991125,870.5430107526881,53.3102346637291,48.547809102370614,11.698215961219425,0.2893401456204917,0.9915254237288136,0.39705882352941174,0.6942921236291126
LCMV,20,0,case_weighted,186,4,0.7816889149458194,0.7121423145619377,1.880502585750519,53.07240709505101,46.99269384490716,11.490452915996368,0.40918875187525244,0.6985142290124636,0.32444298451467196,911.9408602150538,53.07240709505101,46.99269384490716,11.490452915996368,0.40918875187525244,0.9830508474576272,0.47058823529411764,0.7268195413758725
LCMV,20,5,case_weighted,186,4,0.783277631471714,0.711497575615607,1.868186210430017,52.93556376612059,46.80125186849083,10.87522756729008,0.493934519235833,0.7185636985020909,0.20459437361534122,920.3387096774194,52.93556376612059,46.80125186849083,10.87522756729008,0.493934519235833,0.9915254237288136,0.38235294117647056,0.6869391824526421
LCMV,20,10,case_weighted,186,4,0.7827094402440422,0.7082461059184818,1.8497097864497518,52.79037634790533,46.54602969902797,9.865326206278313,0.28934014097592164,0.7350824088341792,0.08474576736058048,917.8870967741935,52.79037634790533,46.54602969902797,9.865326206278313,0.28934014097592164,1.0,0.2647058823529412,0.6323529411764706
LCMV,20,15,case_weighted,186,4,0.7831203210931852,0.7076909730160414,1.8183667997115032,52.49379479649718,45.781703796963335,8.553956926427254,0.20459437361534122,0.7947081803484166,0.20459437361534122,902.6451612903226,52.49379479649718,45.781703796963335,8.553956926427254,0.20459437361534122,0.9915254237288136,0.04411764705882353,0.5178215353938186
LCMV,20,20,case_weighted,186,4,0.780526245467712,0.7076129874530102,1.7788098387800113,52.08778084808002,46.689823453064655,6.880711422485834,0.3513783430926881,0.8388630671061139,0.08474576736058048,822.0430107526881,52.08778084808002,46.689823453064655,6.880711422485834,0.3513783430926881,1.0,0.0,0.5
MNE,-10,-10,case_weighted,186,4,0.5886557265841893,0.7122511287502422,1.9510932848147384,73.57648664434474,73.056649362802,24.144775564120447,23.57225643400842,0.24876576449651575,22.926088020147233,745.3387096774194,73.57648664434474,73.056649362802,24.144775564120447,23.57225643400842,0.1694915254237288,0.014705882352941176,0.09209870388833499
MNE,-10,-5,case_weighted,186,4,0.6436010445137026,0.7731091809309837,1.9365686176259382,71.4807571863282,75.63964004998493,23.954946281052607,22.645611291042727,0.2211642599798589,20.815999965256868,262.0537634408602,71.4807571863282,75.63964004998493,23.954946281052607,22.645611291042727,0.23728813559322035,0.0,0.11864406779661017
MNE,-10,0,case_weighted,186,4,0.7048953330025167,0.8329007293867646,1.9166387200214487,68.01757315466234,72.24687211779285,23.619698480793605,21.216127139249426,0.20077485708182224,19.775524978853188,177.2258064516129,68.01757315466234,72.24687211779285,23.619698480793605,21.216127139249426,0.288135593220339,0.0,0.1440677966101695
MNE,-10,5,case_weighted,186,4,0.7707730990733784,0.8868118559491163,1.8867164557932965,58.60454745605763,55.22283276621978,22.948258749154846,19.178566177326818,0.22566581931303784,18.26056686712945,191.2688172043011,58.60454745605763,55.22283276621978,22.948258749154846,19.178566177326818,0.3389830508474576,0.04411764705882353,0.19155034895314058
MNE,-10,10,case_weighted,186,4,0.8131769550568686,0.9180323858489531,1.8473183114966139,40.37872367036963,37.7107170196708,21.988239074123182,18.982984890608154,0.27364796560584914,19.04313655416386,270.2204301075269,40.37872367036963,37.7107170196708,21.988239074123182,18.982984890608154,0.3135593220338983,0.11764705882352941,0.21560319042871384
MNE,-10,15,case_weighted,186,4,0.8357922149945776,0.9306274954047868,1.8126588732995785,25.210586976838705,19.392484812737333,21.461097654259802,18.986973182309168,0.29362940188599834,18.932301259451346,353.52150537634407,25.210586976838705,19.392484812737333,21.461097654259802,18.986973182309168,0.3050847457627119,0.1323529411764706,0.21871884346959125
MNE,-10,20,case_weighted,186,4,0.8418621474236585,0.9318618856428841,1.7959699986201267,21.598998399406405,17.613837712579375,21.180889335365894,19.592719056436767,0.2977300162784807,19.592719056436767,340.4247311827957,21.598998399406405,17.613837712579375,21.180889335365894,19.592719056436767,0.2796610169491525,0.10294117647058823,0.1913010967098704
MNE,-5,-10,case_weighted,186,4,0.625434448168389,0.7563982700232632,1.934053671810304,71.45070764123058,66.9260309378683,23.99292323818756,22.477419135655992,0.24967181177283523,22.447938672503188,1411.1935483870968,71.45070764123058,66.9260309378683,23.99292323818756,22.477419135655992,0.19491525423728814,0.029411764705882353,0.11216350947158525
