method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
sLORETA,-10,5,scenario_macro,186,4,0.8553102658030809,0.8866943440758219,1.8959766092672248,46.5072970361112,18.452214746096715,21.737965766519043,12.44373983219711,46.5072970361112,18.452214746096715,21.737965766519043,12.44373983219711,0.5737565306436259,12.439529335369008,1444.4154411764705,0.5637254901960784,0.0,0.2818627450980392
sLORETA,-10,10,scenario_macro,186,4,0.8762699429200782,0.9134521988207192,1.8635395150017908,33.01589239508194,17.12576166157595,20.173756980554643,12.646540664455634,33.01589239508194,17.12576166157595,20.173756980554643,12.646540664455634,0.5561567727044445,12.478480660654514,770.3226102941177,0.5686274509803922,0.0,0.2843137254901961
sLORETA,-10,15,scenario_macro,186,4,0.8873408041546996,0.9271143517986704,1.8385540949720804,26.155502147350735,16.480638738181668,19.413656134846207,12.55018554336696,26.155502147350735,16.480638738181668,19.413656134846207,12.55018554336696,0.5486782540990273,12.43403439215136,495.28400735294116,0.5686274509803921,0.0,0.28431372549019607
sLORETA,-10,20,scenario_macro,186,4,0.8850348483679298,0.929414791749345,1.8289409094582627,25.863754446630722,16.546456870850392,19.058141757509386,12.556082278578339,25.863754446630722,16.546456870850392,19.058141757509386,12.556082278578339,0.5453721760089266,12.623213815542956,443.10110294117646,0.5490196078431372,0.0,0.2745098039215686
sLORETA,-5,-10,scenario_macro,186,4,0.7758588270715743,0.8264173186713937,1.9415771153730583,60.876034363393586,49.519475358521845,23.291240413324402,17.341825522831897,60.876034363393586,49.519475358521845,23.291240413324402,17.341825522831897,0.5269053552569836,16.858011042533477,3094.4227941176473,0.409313725490196,0.0,0.204656862745098
sLORETA,-5,-5,scenario_macro,186,4,0.828509210160052,0.8577090550302013,1.9255244684688209,56.47473214226191,37.650721271237764,22.852953768958894,14.394717333952116,56.47473214226191,37.650721271237764,22.852953768958894,14.394717333952116,0.573275913647752,13.240655002363718,2399.323529411765,0.4852941176470589,0.0,0.24264705882352944
sLORETA,-5,0,scenario_macro,186,4,0.8500306368326326,0.882710568937871,1.904528036173616,49.83177866685992,21.063529242556267,22.349079765858367,12.482757782017222,49.83177866685992,21.063529242556267,22.349079765858367,12.482757782017222,0.5580222822838365,12.500169188113063,1733.5735294117649,0.5245098039215687,0.0,0.2622549019607843
sLORETA,-5,5,scenario_macro,186,4,0.8693636739596501,0.9051016976199143,1.8789384825038258,39.890173227980256,18.18396803173972,21.687888513043646,12.699606582650167,39.890173227980256,18.18396803173972,21.687888513043646,12.699606582650167,0.54612810725328,13.024695472735948,1107.9145220588236,0.5098039215686274,0.0,0.2549019607843137
sLORETA,-5,10,scenario_macro,186,4,0.8852668745868217,0.9206439456829794,1.850835825463518,29.191380999351512,16.732164531783372,20.41761170538264,12.223397034316122,29.191380999351512,16.732164531783372,20.41761170538264,12.223397034316122,0.5357538681901948,12.134900583199503,673.1930147058824,0.5833333333333334,0.0,0.2916666666666667
sLORETA,-5,15,scenario_macro,186,4,0.8919477340223017,0.9301722943179758,1.8301960474583148,24.954439568513607,16.814702565732635,19.32974686738216,12.728053276538668,24.954439568513607,16.814702565732635,19.32974686738216,12.728053276538668,0.5356016337534046,12.813685635493565,468.7279411764706,0.5637254901960783,0.0,0.28186274509803916
