method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
OASTER-ERP-v4,5,5,scenario_macro,4,4,0.6228693181818182,0.6250020119086868,0.49964321740790235,0.8222222222222223,1.5049335362460585,12.469135836731018,12.430003874857336,9.734533754765922,9.428090745324559,12.469135836731018,12.430003874857336,156.0194079041849,156.0194079041849,0.7500079025094673,9.428090745324559,266.25,263.5,2.75,0.3333333333333333,0.0,0.16666666666666666
