method,eeg_snr_db,meg_snr_db,scenario,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
OASTER-ERP-v4,5,5,deep_only,case_weighted_within_scenario,1,1,1.0,1.0,nan,1.0,0.019649438189502134,nan,nan,0.0,0.0,1.0,0.0,1027.0,1026.0,1.0,nan,nan,0.0,0.0,1.0,nan,nan
OASTER-ERP-v4,5,5,deep_plus_surface,case_weighted_within_scenario,1,1,0.4979166666666667,0.5465959762648783,0.5398247177658942,0.8666666666666667,2.0000025879699272,12.818786216900257,12.18186744690015,15.061465060048166,14.142136031724077,3.161003786914522e-05,14.142136031724077,19.0,11.0,8.0,12.818786216900257,12.18186744690015,234.02911185627735,234.02911185627735,0.0,nan,nan
OASTER-ERP-v4,5,5,deep_plus_two_surface,case_weighted_within_scenario,1,1,0.49828282828282827,0.6110368786745056,0.616294476941473,0.6,2.000010510625165,13.598410134193873,14.041292748969306,14.142136204249597,14.142136204249597,1.0,14.142136204249597,9.0,8.0,1.0,13.598410134193873,14.041292748969306,234.02911185627735,234.02911185627735,0.0,nan,nan
OASTER-ERP-v4,5,5,surface_only,case_weighted_within_scenario,1,1,0.4952777777777779,0.3423751926953635,0.3428104575163398,nan,2.00007160819964,10.990211159098923,11.066851428702554,nan,nan,1.0,nan,10.0,9.0,1.0,10.990211159098923,11.066851428702554,nan,nan,nan,0.0,nan
