method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
Dipole fitting (grid),-5,10,case_weighted,185,4,0.5964275545132993,0.5642798258010527,1.479695023601939,6.89965851237136,11.981568110836676,2.6773807329700197,2.6773807329700197,0.20128261535822398,2.6773807329700197,1.8162162162162163,6.89965851237136,11.981568110836676,117.3645636829856,117.3645636829856,0.46153846153846156,1.0,0.7307692307692308
Dipole fitting (grid),-5,15,case_weighted,185,4,0.5946706146944987,0.5639423387139778,1.4802759469524855,6.460524371041918,9.512736076109945,2.1448265881310467,2.1448265881310467,0.19292782938981565,2.1448265881310467,1.7459459459459459,6.460524371041918,9.512736076109945,125.02367861056754,125.02367861056754,0.4358974358974359,1.0,0.717948717948718
Dipole fitting (grid),-5,20,case_weighted,185,4,0.5913435663389065,0.562597529867786,1.48927720620882,6.756107788162247,10.203879021136126,1.4485281804735874,1.4485281804735874,0.1842215658909059,1.4485281804735874,1.772972972972973,6.756107788162247,10.203879021136126,134.63570002901076,134.63570002901076,0.39316239316239315,1.0,0.6965811965811965
Dipole fitting (grid),0,-10,case_weighted,185,4,0.5581320969992533,0.5583856564578057,1.6108639418509316,6.26799374923794,9.069794024455696,0.7443229022136957,0.7443229022136957,0.10033176696229668,0.7443229022136957,1.5135135135135136,6.26799374923794,9.069794024455696,196.1452572398055,196.1452572398055,0.15384615384615385,1.0,0.5769230769230769
Dipole fitting (grid),0,-5,case_weighted,185,4,0.567832820711217,0.5624115004647522,1.5440035431722479,5.0119930283862235,8.735058368767842,2.58064523324171,2.58064523324171,0.14668798685510137,2.58064523324171,1.6324324324324324,5.0119930283862235,8.735058368767842,172.70515916128502,172.70515916128502,0.2564102564102564,1.0,0.6282051282051282
Dipole fitting (grid),0,0,case_weighted,185,4,0.5829282941365619,0.5632999745475846,1.51639556455443,5.047666275807652,9.38804377706213,2.1006001993555135,2.1006001993555135,0.1703508474898355,2.1006001993555135,1.7621621621621621,5.047666275807652,9.38804377706213,146.80813311350332,146.80813311350332,0.3504273504273504,1.0,0.6752136752136753
Dipole fitting (grid),0,5,case_weighted,185,4,0.5969869902518788,0.5673271940098876,1.4642871131906543,4.794531295091215,8.540266370814173,1.398908258439524,1.398908258439524,0.1895075849798277,1.398908258439524,1.7837837837837838,4.794531295091215,8.540266370814173,128.64961791879526,128.64961791879526,0.4444444444444444,1.0,0.7222222222222222
Dipole fitting (grid),0,10,case_weighted,185,4,0.5980741901825625,0.5656900569591057,1.4651265484421838,5.94030530227764,9.810531255422935,2.2777171842650885,2.2777171842650885,0.20849146434347143,2.2777171842650885,1.8972972972972972,5.94030530227764,9.810531255422935,119.14380509579264,119.14380509579264,0.452991452991453,0.9852941176470589,0.7191427853192559
Dipole fitting (grid),0,15,case_weighted,185,4,0.5972841077463825,0.5652477178184854,1.4640263445015376,6.585450620521675,10.319492330667247,1.7955541162158295,1.7955541162158295,0.20270020035078715,1.7955541162158295,1.8810810810810812,6.585450620521675,10.319492330667247,118.90478408769985,118.90478408769985,0.47863247863247865,1.0,0.7393162393162394
Dipole fitting (grid),0,20,case_weighted,185,4,0.593932587046009,0.5630474003880847,1.489533016903474,7.148392263132985,10.34685934246748,1.8135802678908153,1.8135802678908153,0.1960242776028209,1.8135802678908153,1.837837837837838,7.148392263132985,10.34685934246748,124.86796452840335,124.86796452840335,0.42735042735042733,1.0,0.7136752136752137
Dipole fitting (grid),5,-10,case_weighted,185,4,0.5666205204837216,0.5592889586173714,1.578101606597667,5.115231769570613,9.486126051964066,2.7186237203789063,2.7186237203789063,0.13814388732970811,2.7186237203789063,1.5405405405405406,5.115231769570613,9.486126051964066,174.71873028297006,174.71873028297006,0.23931623931623933,1.0,0.6196581196581197
Dipole fitting (grid),5,-5,case_weighted,185,4,0.5826215007492597,0.5629403898711094,1.5164237383160906,4.4072081307037125,9.017814651410529,1.8698253077114,1.8698253077114,0.1822450618801431,1.8698253077114,1.6756756756756757,4.4072081307037125,9.017814651410529,144.73707856836737,144.73707856836737,0.37606837606837606,1.0,0.688034188034188
Dipole fitting (grid),5,0,case_weighted,185,4,0.5936027832440803,0.5659830685437126,1.4767304802809766,4.2859204859826,8.863381471804137,2.113743334789118,2.113743334789118,0.20235240418672226,2.113743334789118,1.827027027027027,4.2859204859826,8.863381471804137,126.99124946174433,126.99124946174433,0.452991452991453,1.0,0.7264957264957265
Dipole fitting (grid),5,5,case_weighted,185,4,0.602083213895765,0.5679039472714476,1.4509767422689466,4.399081128976733,8.565915292802995,1.7911905792491707,1.7911905792491707,0.20041364016971863,1.7911905792491707,1.837837837837838,4.399081128976733,8.565915292802995,118.90262096681042,118.90262096681042,0.452991452991453,1.0,0.7264957264957265
Dipole fitting (grid),5,10,case_weighted,185,4,0.600523093782467,0.5679507545117092,1.4523487144448832,4.4633175737102375,8.12736796662645,1.7493559993485084,1.7493559993485084,0.19890238531306964,1.7493559993485084,1.9189189189189189,4.4633175737102375,8.12736796662645,118.88188245711606,118.88188245711606,0.47863247863247865,1.0,0.7393162393162394
Dipole fitting (grid),5,15,case_weighted,185,4,0.602850445673234,0.5661962008546597,1.452683553163249,6.524535442549157,10.349099813320214,2.1193768500612857,2.1193768500612857,0.20807321759166655,2.1193768500612857,1.9513513513513514,6.524535442549157,10.349099813320214,113.11890813508779,113.11890813508779,0.47863247863247865,0.9705882352941176,0.7246103569632981
Dipole fitting (grid),5,20,case_weighted,185,4,0.5990880779738946,0.5647684090024719,1.4602864358205265,6.080275762731697,9.820026985190495,2.8685010278871035,2.8010856634695043,0.20943219134960117,2.8010856634695043,1.8324324324324324,6.080275762731697,9.820026985190495,115.48520886735929,115.45063688560667,0.4358974358974359,1.0,0.717948717948718
Dipole fitting (grid),10,-10,case_weighted,185,4,0.584160133705123,0.5603836478288866,1.56275387189179,5.0723229678587884,9.871137365245358,2.2098831643214663,2.2098831643214663,0.17776044514416298,2.2098831643214663,1.6324324324324324,5.0723229678587884,9.871137365245358,136.94242633571466,136.94242633571466,0.4017094017094017,1.0,0.7008547008547008
Dipole fitting (grid),10,-5,case_weighted,185,4,0.5814144665773954,0.5609432940229092,1.5544401817108637,5.2165144325928425,10.046241895351429,2.13661468541392,2.13661468541392,0.17257228249892448,2.13661468541392,1.6432432432432433,5.2165144325928425,10.046241895351429,142.8577027121772,142.8577027121772,0.37606837606837606,1.0,0.688034188034188
Dipole fitting (grid),10,0,case_weighted,185,4,0.5958860234142025,0.5654527562062861,1.4831052288234319,4.956772431649929,8.868811210033973,1.9554850595198843,1.9554850595198845,0.19598617259405804,1.9554850595198845,1.8432432432432433,4.956772431649929,8.868811210033973,120.96760136554937,120.96760136554937,0.4700854700854701,1.0,0.7350427350427351
Dipole fitting (grid),10,5,case_weighted,185,4,0.6047708111064063,0.567095470870189,1.4464505230872542,4.28418765921495,8.955961424374218,1.4672634779754192,1.4672634779754192,0.1977022833138985,1.4672634779754192,1.8162162162162163,4.28418765921495,8.955961424374218,116.75433361422768,116.75433361422768,0.47863247863247865,1.0,0.7393162393162394
Dipole fitting (grid),10,10,case_weighted,185,4,0.6044421092274629,0.5678330546467779,1.4448854060566514,4.203728149559964,8.446209427612219,1.6613531739024403,1.6613531739024403,0.19972229086638882,1.6613531739024403,1.9135135135135135,4.203728149559964,8.446209427612219,114.8661586858287,114.8661586858287,0.49572649572649574,1.0,0.7478632478632479
Dipole fitting (grid),10,15,case_weighted,185,4,0.6058048833834698,0.5684433032980931,1.4520323786427598,4.434660879529343,9.066126628415972,2.587558802828237,2.587558802828237,0.21909756429981814,2.587558802828237,1.9189189189189189,4.434660879529343,9.066126628415972,105.45047127102787,105.45047127102787,0.5042735042735043,1.0,0.7521367521367521
Dipole fitting (grid),10,20,case_weighted,185,4,0.6017048450851267,0.5668236498437386,1.4520273823729373,5.951281449085086,9.527599276765221,1.12530066763453,1.12530066763453,0.19746009483227692,1.12530066763453,1.9189189189189189,5.951281449085086,9.527599276765221,120.56315255924625,120.56315255924625,0.47863247863247865,1.0,0.7393162393162394
Dipole fitting (grid),15,-10,case_weighted,185,4,0.5838293778960527,0.560168351902236,1.566504512625722,5.871129532572441,10.397809917233577,3.8236332660804266,3.4271979057699014,0.17933735358862407,3.4271979057699014,1.654054054054054,5.871129532572441,10.397809917233577,133.68313400926846,133.51032885221,0.38461538461538464,0.9705882352941176,0.6776018099547512
Dipole fitting (grid),15,-5,case_weighted,185,4,0.5873546805801526,0.5612939670100736,1.535985662180003,4.898136456449974,9.928144261100183,2.7642041554284247,2.7642041554284247,0.18159816584077765,2.7642041554284247,1.6486486486486487,4.898136456449974,9.928144261100183,129.26808529093555,129.26808529093555,0.42735042735042733,0.9852941176470589,0.7063222724987431
Dipole fitting (grid),15,0,case_weighted,185,4,0.5941230805911407,0.5634261528866725,1.517892857461461,4.510745499224917,9.389907355859206,2.5834984952589375,2.583498495258937,0.19447869912732968,2.583498495258937,1.7243243243243243,4.510745499224917,9.389907355859206,117.31722135798604,117.31722135798604,0.47863247863247865,0.9705882352941176,0.7246103569632981
Dipole fitting (grid),15,5,case_weighted,185,4,0.601261484185216,0.5655259002767183,1.4718441015734072,4.564410529413133,9.377506276186544,2.2182050613078075,2.2182050613078075,0.2065252704523978,2.2182050613078075,1.8108108108108107,4.564410529413133,9.377506276186544,109.20785435129378,109.20785435129378,0.5042735042735043,1.0,0.7521367521367521
Dipole fitting (grid),15,10,case_weighted,185,4,0.6067563579471705,0.5677776026242582,1.4384109905497735,4.266419927752788,8.367113439847818,1.5575571797845487,1.5575571797845487,0.20304426465954536,1.5575571797845487,1.9027027027027028,4.266419927752788,8.367113439847818,110.83905724138374,110.83905724138374,0.49572649572649574,1.0,0.7478632478632479
Dipole fitting (grid),15,15,case_weighted,185,4,0.6085387571243084,0.5682104969046662,1.4378656098717673,4.3337443935879385,8.99152935043291,1.5175362277788538,1.5175362277788538,0.21342601493753033,1.5175362277788538,1.9027027027027028,4.3337443935879385,8.99152935043291,108.83057113323973,108.83057113323973,0.5128205128205128,1.0,0.7564102564102564
Dipole fitting (grid),15,20,case_weighted,185,4,0.5965960242764811,0.5671732800189729,1.451379699540484,4.118518431087921,8.859007963562068,1.7869867932622556,1.7869867932622556,0.19417628667026768,1.7869867932622556,1.8594594594594596,4.118518431087921,8.859007963562068,124.85546332238138,124.85546332238138,0.452991452991453,1.0,0.7264957264957265
Dipole fitting (grid),20,-10,case_weighted,185,4,0.5782415024600224,0.5584077967325434,1.5912645409368684,5.710276448784424,10.118273739711919,3.773199620629135,3.5193589094207183,0.17094020566221912,3.5193589094207183,1.691891891891892,5.710276448784424,10.118273739711919,139.56514786216528,139.461008083208,0.358974358974359,0.9558823529411765,0.6574283559577677
Dipole fitting (grid),20,-5,case_weighted,185,4,0.5822916241624131,0.5599242989622022,1.5589824964791281,5.838548099497722,10.03562066636519,2.3221384920612116,2.3221384920612116,0.16899872185350479,2.3221384920612116,1.6972972972972973,5.838548099497722,10.03562066636519,138.96984073249638,138.96984073249638,0.39316239316239315,0.9852941176470589,0.689228255404726
Dipole fitting (grid),20,0,case_weighted,185,4,0.5911895745270086,0.5608235081115217,1.536978648501576,5.214823920636097,10.131544306354815,2.048980647529097,2.048980647529097,0.18589114148910263,2.048980647529097,1.691891891891892,5.214823920636097,10.131544306354815,126.96135899070127,126.96135899070127,0.4358974358974359,0.9852941176470589,0.7105957767722474
Dipole fitting (grid),20,5,case_weighted,185,4,0.594766749444102,0.562870867426633,1.5220013697464407,4.919945409568669,9.428155791291848,2.338013525504201,2.338013525504201,0.1859132267403559,2.338013525504201,1.8054054054054054,4.919945409568669,9.428155791291848,119.17369558974026,119.17369558974026,0.4700854700854701,0.9852941176470589,0.7276897938662645
Dipole fitting (grid),20,10,case_weighted,185,4,0.5971446940780016,0.5651869413963052,1.4754040572285596,4.3528639309148405,8.660102013246071,2.338013530789351,2.338013530789351,0.19522885123071895,2.338013530789351,1.8972972972972972,4.3528639309148405,8.660102013246071,119.17369559236023,119.17369559236023,0.46153846153846156,0.9852941176470589,0.7234162895927603
